id,name,alternate_name,description,email,url,tax_status,tax_id,year_incorporated,legal_status
918523571271755,"So Others Might Eat (SOME)",,"SOME (So Others Might Eat) is an interfaith, community-based organization that exists to help the poor and homeless of our nation's capital. We meet the immediate daily needs of the people we serve with food, clothing, and healthcare. We help break the cycle of homelessness by offering services, such as affordable housing, job training, addiction treatment, and counseling, to the poor, the elderly, and individuals with mental illness. Each day, SOME is restoring hope and dignity one person at a time. We invite you to join us.",web@some.org,http://some.org,,,,
926810814518189,"JOINT BASE MYER-HENDERSON HALL: ARMY COMMUNITY SERVICE (ACS)",,"Provides assistance in accessing social services for service members, DoD Employees and their families.",,http://jbmhh.armymwr.com/programs/army-community-service-acs,,,,
923928818796358,"DC Department on Disability Services (DDS)",,"The Developmental Disabilities Administration (DDA) is the public agency responsible for the oversight and coordination of all services and supports provided to qualified persons with disabilities in the District of Columbia.

DDA supports individuals with disabilities to have the most independence and choice and control over their own lives through person-centered service planning and delivery and increased provider capacity. DDA coordinates home and community services for over 2,000 individuals so each person can live and work in the neighborhood of his or her choosing, and promotes health, wellness and a high quality of life through service coordination and monitoring, clinical supports, and a robust quality management program.",dds@dc.gov,http://dds.dc.gov,,,,
937801028419059,"CHINATOWN SERVICE CENTER: SUMMER ENRICHMENT PROGRAM",,"Aids elementary students for 6 weeks during the summer months by enhancing English and mathematics skills, teaching students songs and allowing students to participate in arts and crafts.",,http://cccdc.com/chinatown-service-center/,,,,
960893870849573,"The Nineteenth Street Baptist Church","19th Street Baptist Church","A local church offering a food pantry to those in need.",,https://everyblessing.org/,,,,
965244460063048,"Byte Back",,"Byte Back provides a pathway of inclusive tech training that leads to living-wage careers.

Since 1997, Byte Back has served thousands of adults, helping graduates gain valuable tech skills, launch successful careers, and become part of the growing digital economy.",learn@byteback.org,https://byteback.org/,,,,
922936496993279,"UPO: FATHERHOOD INITIATIVE: ALWAYS ON SATURDAY",,"Provides parenting classes, life skills, budget management, employment assistance, and education referrals to fathers and expecting fathers.",,http://upo.org,,,,
921466109394130,"Providence Health System",,"Providence has served the District of Columbia for more than 150 years. In addition to providing care through its skilled nursing facility, Carroll Manor, and primary care related services, which includes geriatrics, and behavioral health, Providence is transforming to a new healthcare delivery model that re-envisions how we deliver care to meet the community’s health needs and can best contribute to building healthier communities.",,https://healthcare.ascension.org/locations/district-of-columbia/dcwas/washington-providence-health-services-internal-medicine-at-1160-varnum-street-ne,,,,
928333992201735,"Mamatoto Village",,"Mamatoto Village is a 501 (c)(3) non-profit organization devoted to creating career pathways for Women of Color in the field of public health and human services; and providing accessible perinatal support services designed to empower women with the necessary tools to make the most informed decisions in their maternity care, their parenting, and their lives.",info@mamatotovillage.org,https://www.mamatotovillage.org/,,,,
948639800544467,"Safe Shores","Safe Shores—The DC Children’s Advocacy Center","Safe Shores&mdash;The DC Children&rsquo;s Advocacy Center is a direct service nonprofit organization dedicated to supporting and working directly with child victims of sexual and physical abuse in the District of Columbia.",,https://www.safeshores.org/,,,,
937130544214038,"Edgewood/Brookland Family Support Collaborative",,"E/BFSC is one of five neighborhood-based Collaboratives in the District of Columbia, which make up the city-wide Healthy Families, Thriving Communities Collaborative network. E/BFSC has been in existence since 1996 when a partnership consisting of residents and neighborhood-based organizations received a planning grant from the D.C. Child and Family Services Agency (CFSA). The planning grant facilitated the development of a community-based collaborative effort to design and implement a neighborhood-based family support system. After a year of planning, E/BFSC opened its first Family Support Center in Brookland Manor in 1997 and began formally serving families. In 2011, E/BFSC expanded its geographic target area and now provides services to all communities in Ward 5 and Ward 6.
",,http://ebfsc.org/,,,,
951819432538468,"Community Connections, Inc.","Community Connections","Community Connections provides comprehensive mental health services to children, youth, families and adults in the District of Columbia  including individualized treatment planning, network resource development, community support services, in home and/or office based counseling, psycho-educational training and support and crisis services. They are also able to assist with applying for Section 8 Vouchers and accessing affordable housing. They accept DC Medicaid, AmeriHealth, Trusted Health and Medstar Family Choice.",info@ccdc1.org,http://communityconnectionsdc.org,,,1984,non-profit
984055402205420,"Northern Virginia Family Services",,"A community organization providing numerous services to meet the needs of the community. These services range from shelter/housing, to food, to education, and health.",info@nvfs.org,https://www.nvfs.org/,,,,
992550837539148,"Neighbors’ Consejo",,"Neighbors&rsquo; Consejo provides culturally and linguistically competent healthcare, social, and support services for the most needy in our community &ndash; those underserved and uninsured. We strive to empower them to become self-sufficient and productive members of society.",,http://neighborsc.org,,,,
940973163563518,"Samaritan Ministry of Greater Washington",,"Every year, Samaritan Ministry of Greater Washington helps improve the lives of more than 1,000 people who are homeless or otherwise in need through our innovative Next Step Program. For over 30 years now, participants have been welcomed by our staff and volunteers into a safe, supportive environment that allows them the freedom to choose their own goals and pursue them! They are given the resources and support they need &mdash; housing and employment search guidance, coaching, referrals to partner service providers and more &mdash; to fulfill those goals. Participants are listened to, and treated like family.",,http://samaritanministry.org,,,,
970698645664636,"DC DEPARTMENT OF CONSUMER AND REGULATORY AFFAIRS (D.C.RA): BUILDING AND LAND REGULATION ADMINISTRATION",,"Regulates all building and land use within the District of Columbia to ensure safety and conformity to local and federal laws and regulations. Manages permit processing, building inspection, and zoning program; covering new construction, alterations and repairs.",,http://dcra.dc.gov/,,,,
973627436997143,"Mayor’s Office of LGBTQ Affairs",,"The Mayor&rsquo;s Office of Lesbian, Gay, Bisexual, Transgender and Questioning Affairs (LGBTQ) is a permanent, cabinet-level office within the Office of Community Affairs in the Executive Office of the Mayor, established by statute in 2006 to address the important concerns of the District's gay, lesbian, bisexual and transgender residents. The District of Columbia has one of the highest concentrations of LGBTQ residents in the country with an estimated 7 to 10% of the population being LGBTQ.",,http://www.glbt.dc.gov,,,,
976479787219157,"Open Arms Housing",,"Open Arms Housing operates three programs through which we serve chronically homeless women. We run our two project-based single-site apartment buildings, the Dunbar, in the Truxton Circle neighborhood of Northwest, and Owen House, in the Trinidad neighborhood of Northeast, as well the newer initiative, a scattered-site PSHP. Open Arms Housing offers individual and group on-site services tailored to the unique needs of our clients.",info@openarmshousing.org,https://openarmshousing.org/,,,,
997370365137611,"DC SUPERIOR COURT: DOMESTIC VIOLENCE INTAKE CENTER",,"Provides assistance with cases that involve domestic violence. Advocates provide step by step instructions through the civil and criminal justice system and draft the petitions and affidavits for civil prosecution orders.",,http://www.dccourts.gov/services/domestic-violence-matters/intake-centers,,,,
949759665008692,"Wendt Center for Loss",,"The Wendt Center for Loss and Healing is a premier resource for restoring hope and healthy functioning to adults, teens and children who are coping with grief, loss and trauma in the Greater Washington region. Through our office and community-based service sites across the area, and with a focus on the needs of the underserved, the Wendt Center is a unique and critical resource for thousands of children, adults and families each year. Services are provided on a sliding scale basis according to need, or free under grants for those who qualify. Many insurances accepted.",,https://www.wendtcenter.org/,,,,
968246809109996,"Northwest Center",,"With both our maternity home and the pregnancy center programs, our mission is to support pregnant or parenting women in need, to act on our belief in the intrinsic value and dignity of all human life, and to provide for new beginnings for pregnant or parenting women. The Northwest Center believes that it is essential for every pregnant woman to have access to safe housing, food, clothing, medical care, and educational and/or job opportunities so that she can adequately provide for herself and her children. Our programs are designed to be more than a “band-aid solution,” rather we strive to effectuate real change in the lives of the women and children we serve. The ultimate goal of both programs is to enable our clients to achieve self-sufficiency, which we define as having sustainable employment, adequate health care and viable housing for themselves and their child(ren).",,http://www.pregnancyhelpdc.org/,,,,
967737410206417,"Loaves & Fishes",,"Provides free meals on the weekends to supplement the lack of meal programs provided by the city over the weekend.

You are welcome at Loaves and Fishes for lunch at noon every Saturday and Sunday at 1525 Newton St NW (lower level of St. Stephen & the Incarnation Episcopal Church). We also provide lunch on Federal Holidays.",,http://loavesandfishesdc.org/,,,,
968658581917911,"DC Office on Aging",,"Older Adult Service and Information System (OASIS) offers challenging programs in the arts, humanities, health, wellness, travel, and volunteer service. This national growth program creates opportunities for adults 55 years of age and older to continue their personal growth and meaningful service to the community. (202) 362-9600 Ext. 560.

SeniorWorks II is a structured internship program for District seniors seeking short-term volunteer opportunities and assignments working in public and private agencies, sponsored by the DC Office on Aging. Part-time volunteer internship assignments are generally limited to three months or less, with a small stipend provided to defray the intern/volunteer's travel and other workplace expenses. 

The Older Workers Employment and Training Program is funded with a grant from Department of Employment Services. The program provides employment and training opportunities for District residents 55 years of age and older. Services are provided under Title I of the Act, and emphasize the development of employment and training opportunities through job search assistance workshops, on-the-job training, job development, and placement and classroom skills training. The Office is an active one-stop partner in the District of Columbia Workforce initiative. 

The McMasters program sponsored in partnership with McDonalds' Corporation helps older workers adjust to the work-a-day world. Its goals are to build an individual's confidence, self-esteem, and provide a job opportunity that fits into his/her life style and personal schedule.",,http://www.dcoa.dc.gov,,,,
996098214626085,"COMMUNITY FAMILY LIFE SERVICES",,"Trinity Arms program offers housing up to two-years, with 13 individual units, offering a stable and supportive housing program. These spacious one, two and three-bedroom, private apartments are available to help families escape homelessness and enable each family group to work towards independence and self-sufficiency.",,http://www.cflsdc.org/housing-programs,,,,
997628202730998,"My Sister's Place",,"Provides assistance and social services referrals for families who are victims of domestic violence.",info@mysistersplacedc.org,http://mysistersplacedc.org/,,,,
1005694830501113,"Wanda Alston House",,"The Wanda Alston Foundation opened its doors in 2008 as the only housing program in Washington, D.C,. solely dedicated to offering pre-independent transitional living and support services to homeless or at-risk LGBTQ youth ages 18 to 24 in all eight wards. ",info@wandaalstonfoundation.org,http://www.wandaalstonfoundation.org,,,,
1001381268835594,Ayuda,,"Ayuda provides legal, social, and language services to help vulnerable immigrants in our neighborhoods access justice and transform their lives. Since 1973, we have served more than 100,000 low-income immigrants throughout Washington DC, Maryland and Virginia. Ayuda&rsquo;s expert and dedicated professionals help immigrants from anywhere in the world navigate the immigration and justice systems and access the social safety net. This comprehensive and welcoming approach breaks down barriers, helps those in need, and makes our communities stronger.",,http://ayuda.com,,,,
966440815617344,"Paramount Baptist Church",,"A local church offering services to the community.",,https://www.paramountbaptistchurch.org/,,,,
1012774856380370,"Far Southeast Family Strengthening Collaborative",,"The Far Southeast Family Strengthening Collaborative works to tackle some of our community's toughest issues, while building the capacity of residents and organizations to do the same. The mission of the Far Southeast Family Strengthening Collaborative is to act as a catalyst to develop, nurture and sustain partnerships of residents, agencies, and institutions in the Southeast community and to create a healthy socioeconomic environment through which every child and family has an opportunity to achieve their maximum potential and to lead a productive life.",,http://www.fsfsc.org/,,,,
1031170884115304,"Nazarene Outpost Ministries",,"A local church providing various religious based services ranging from counseling, to bible classes, to food and clothing.",Info@NazareneOutpostMinistries.org,http://www.nazareneoutpostministries.org/,,,,
1046365080869798,"New Endeavors by Women",NEW,"NEW is guided by a mission to partner with homeless women to create new futures. We provide a nurturing environment so that women can recognize their worth. NEW transforms lives, by providing housing, fostering the development of life skills, and promoting education and employment, to end the cycle of homelessness.",info@nebw.org,http://nebw.org/,,,,
1093139785713640,"Thrive DC",,"Thrive DC works to prevent and end homelessness in Washington, DC by providing vulnerable people with a wide range of services to help stabilize their lives.

Founded in 1979 to serve dinner to homeless women, Thrive DC has grown to be a comprehensive, professionally staffed, bilingual organization serving more than 2,000 men, women, and children each year.

We are a safety net for people experiencing homelessness, unemployment, housing instability, and food insecurity. With our help, our clients take the first steps toward independence and self-sufficiency.

Thrive DC serves 200 &ndash; 250 homeless and vulnerable individuals every day who turn to us for critical support. Services range from twice daily meals and weekly emergency groceries, to assistance finding housing and support finding employment, to connections to legal aid and opportunities for health screenings, to intensive job training and access to computers, laundry and showers.",info@thrivedc.org,http://www.thrivedc.org/,,,,
1061004820715700,"Mc Kendree United Methodist Church",,,,,,,,
1068988531733400,"Covenant House Washington",,"For over 24 years, Covenant House Greater Washington (CHGW) has served as the region&rsquo;s leading non-profit throughout the area in protecting, supporting, and transforming the lives of youth ages 18-24 experiencing homelessness, disconnection, and exploitation. CHGW has provided a safe harbor and wrap-around supportive services to one of the area&rsquo;s most vulnerable populations. The programs and services offered to young people help them to get back on track in achieving housing, career, and economic stability. 

We create tailored solutions for each young person that goes beyond short-term housing and support. Our approach equips youth with the resources they need to overcome common obstacles and barriers. Aside from housing, youth receive workforce readiness, job/career placement, post-secondary support, case management, mental health support, drop-in services, child development center (for youth with children), and more.",,http://covenanthousedc.org,,,,
1102961709884725,"Virginia Williams Family Resource Center (VWFRC)",,"The Virginia Williams Family Resource Center (VWFRC) is the central intake office for families requesting emergency housing and assistance in DC. Families in need complete a needs assessment with a VWFRC Intake Specialist and if deemed homeless are referred to available shelter locations or alternative shelter placements when available. Families are also assisted with other services including employment services and job training, substance abuse and mental health referrals, and legal support services. Wait times at the Center can sometimes be long, and the intake process is expected to take at least 2 hours, so families are encouraged to come when they can dedicate a full day to this process.",,https://dhs.dc.gov/sites/default/files/dc/sites/dhs/page_content/attachments/Homeless%20Services%20VWFRC-Family_NEW_5-31-19.pdf,,,,
1048888394985463,"Washington Parks and People",,"Washington Parks & People, a 501 (c)(3) non-profit organization, is the capital&rsquo;s hub for activating public lands & waters for broad community revitalization &ndash; through partnership, innovation, discovery, and workforce development. Our mission is to grow city-wide park-based community health & vitality by nurturing innovation & partnerships.

We lead greening initiatives across the city &mdash; massive land reclamation, native reforestation, watershed restoration, public health and fitness programming, urban agriculture, and green job training &mdash; to help revitalize our parks and work for justice alongside our local communities.",,https://washingtonparks.net/,,,,
1077851308935499,"Asian Pacific American Legal Resource Center",APALRC,"The mission of the APALRC is the advance the civil and legal rights of Asian Americans by focusing on providing linguistically accessible and culturally appropriate legal services to low-income Asian immigrants in Metro-DC who have limited English proficiency. The goal is to ensure that Asian Americans can access government services and the legal system to protect and enforce their right, and to seek full participation in American society. The APALRC seeks to accomplish this mission through a three-prong strategy that combines community legal education, individual representation, and systemic advocacy.",helpline@apalrc.org,http://www.apalrc.org/,,,,
1078800059400169,"DC Department of Aging and Community Living (DACL)",DACL,"The Department of Aging and Community Living (DACL) serves District residents 60 and older, adults living with disabilities, and those who care for them. In partnership with more than 20 community-based organizations across the city, we offer more than 40 free or low-cost programs to help all District residents live boldly at any age, stage, or ability.

Through a variety of programs including community activities and events, nutrition and transportation services, healthcare and insurance counseling, caregiver support resources, and adult protective services, we are building a District where we can all thrive together in the communities we know and love.

Connect with our team today at (202) 724-5626 so we can work together to help keep you happy, healthy, and connected to a community that sees and values you.",dacl@dc.gov,https://dacl.dc.gov,,,,
1087443224313487,"Inner City Family Services",,"Community development organization providing a wide range of service toward positively impacting families and communities in Washington, DC. ICFS administers services via the latest and most effective family and community building tools in the field of social and community development. Our services work to develop and sustain healthy families and communities.",,http://innercityfamilyservices.com/,,,,
1091742936273498,"DC Fire and Emergency Medical Services (FEMS) Department",,"The vision of the DC Fire and Emergency Medical Services Department is to be a performance based organization in which a well-trained, multi-disciplined skilled workforce utilizes state-of the art equipment, technology and apparatus to provide the highest quality of Fire and Emergency Medical Services. To our residents and visitors the DC Fire and EMS Department strives for excellence in emergency preparedness, education and response, to enhance our customer focused innovative initiatives as industry leaders, while overcoming expanding risks.",info.fems@dc.gov,https://fems.dc.gov,,,,
1102284383103447,"DC Department of Human Services (DHS)",,"The mission of the D.C. Department of Human Services is to empower every District resident to reach their full potential by providing meaningful connections to work opportunities, economic assistance and supportive services.

The Economic Security Administration (ESA) determines eligibility for benefits under the Temporary Cash Assistance for Needy Families (TANF), Medical Assistance, Supplemental Nutrition Assistance Program (SNAP) (formerly Food Stamps), Child Care Subsidy, Burial Assistance, Interim Disability Assistance. ESA&rsquo;s Supplemental Nutrition Assistance Program Employment and Training Program (SNAP E&T) provide employment and training services to able-bodied adults without dependents who receive food stamps. ESA performs monitoring, quality control, and reporting functions required by federal law and court orders.",dhs@dc.gov,https://dhs.dc.gov/,,,,
1117145062751748,"Mom's Meals",,"Offers meal delivery to a variety of qualifying clients including self-paying clients. ",,https://www.momsmeals.com/,,,,
1115449373062853,"Salvation Army NW - National Capital Area Command",,"The Salvation Army serves families and people in crisis living throughout the National Capital Area of DC, Maryland, and Northern Virginia. Whether it is a hot meal, help paying a bill, or a more long-term obstacle, our team is ready to serve anyone in need. We serve all without discrimination.",,https://salvationarmynca.org,,,,
1058892834992313,"DC Center for Independent Living",,"We are a private non-profit organization that assists DC residents with significant disabilities to live independently in their homes and in their communities.",,http://dccil.org,,,,
1077524447531259,"Family and Medical Counseling Service, Inc.",,"The mission of FMCS is to employ state-of-the-art community-based approaches to providing comprehensive services that promote the emotional and physical health of families and individuals, regardless of income or social status. Offers a wide range of patient services. 

Proof of DC residence may be required, depending on the type of services the patient may need such as substance abuse treatment i.e. Detox at APRA. FMCS provides services to DC, MD, and VA residents. Some MD & VA patients may not qualify for some of the District’s (DC residence only) external referral services. Proof of income may also be needed in order to determine co-pay amounts, depending on insurance type. They do not deny anyone, regardless of residency or lack of insurance. They can assist clients with obtaining insurance, if needed.

Depending on the service requested, an assessment/intake process or registering a new medical patient can take between 30 minutes and 2 hours, depending on the needs of the patient.
 
Proof of picture ID, residence, and health insurance are required documents, but if one is missing it will not prevent a client from getting an appointment. The ID is most important because it’s proof of who they are but other legal documents with a picture of the patient (e.g. prison IDs) can be used as proof of identity until they’re able to get a non-drivers or drivers picture ID.",,https://www.fmcsinc.org/,,,,
1084960450614161,"Urgent Wellness",,"Urgent Wellness launched as a social enterprise in December 2017 to directly address inequalities in health literacy, access, and utilization by redesigning health care. We are committed to diminishing health disparities among vulnerable populations by leveraging a service delivery model focused on increasing care access and health literacy through the use of CommunityHealth Outreach Workers (CHOWs) who facilitate at-home care in low income housing communities. The convenience and holistic support Urgent Wellness provides empowers individuals to overcome barriers preventing them from equitable health outcomes.",info@urgentwellness.com,https://urgentwellness.com/,,,,
1084290800451609,"DC Housing Finance Agency (HFA)",,"Independent organization that is NOT part of the DC Government. According to their website, this group works with developers and homeowners. The Mayor used them to administer the MAP, the District's mortgage relief program. ",,http://www.dchfa.org/,,,,
1119343755243480,"Manna Food Center",,"Manna Food Center&rsquo;s singular mission is to eliminate hunger in Montgomery County, Maryland. Through food distribution, education and advocacy, we are making strides on behalf of more than 63,000 county residents who experience hunger and food insecurity.",,https://www.mannafood.org/,,,,
1126515358200105,"Washington Legal Clinic for the Homeless",,"The core of the Legal Clinic's work, through the Legal Assistance Project, is the representation of individual low- and no-income clients through a network of over 200 volunteer attorneys and legal assistants. Due to the pandemic, the Legal Clinic is not providing in person intake services at this time. Instead, they ask  that clients,  case managers, etc. reach out to the main line for confirmation of intakes and then conduct them via telephone with their volunteers. 

The Legal Clinic expects to go back to normal intake practices at some point within the next few months. When this occurs, , volunteers will obtain clients on a referral basis or at one of 7 intake sites run by the Legal Clinic at meal programs, health clinics, and day programs throughout DC. Volunteer attorneys participating in the project represent people on issues including: public benefits (e.g. food stamps and TANF); shelter and housing (e.g. shelter placement, conditions and expulsions, public housing, Housing Choice Voucher Program eligibility and terminations, and housing condition disputes); street rights; and consumer debt/credit. Please contact the Legal Clinic's main line at (202) 328-5500 for the most up-to-date scheduling information.",info@legalclinic.org,http://legalclinic.org,,,,
1098153529407228,"Howard University Hospital (HUH)",,"Over the course of its 145-year history of providing the finest primary, secondary and tertiary health care services, Howard University Hospital, a Level 1 Trauma Center, has become one of the most comprehensive health care facilities in the Washington, D.C. metropolitan area.",,http://huhealthcare.com/healthcare/hospital,,,,
1126607081226356,"Jewish Social Services Agency",JSSA,"JSSA is a nonsectarian, nonprofit client-focused health, and social service agency that helps individuals and families across the Greater Washington metropolitan area through a wide range of services including: counseling, educational, special needs services, in-home support, hospice and nursing care, and social services.",,https://www.jssa.org/,,,,
1148831835061989,"Hillcrest Children & Family Center",,"Hillcrest Children and Family Center (Hillcrest Center) is a behavioral health care and social services agency that provides behavioral health treatment and prevention as well as community and family support services. We are a private non-profit organization founded in 1815 by First Lady Dolley Madison and chartered by an Act of Congress. Throughout its history, Hillcrest Center has offered primary prevention and mental health services to children and families. With a commitment to provide each client with the highest quality, cost effective, and timely service to meet their needs, we promote wellness and the well-being of our service population, staff, and the general community.",info@hillcrest-dc.org,http://hillcrest-dc.org/,,,,
1114290760690506,"St. Philip the Evangelist Episcopal Church",,"A local church offering a food bank to community members in need.",,https://episcopalchurch.org/parish/st-philips-episcopal-church-washington-dc,,,,
1140779289251086,"Crowder Owens Food Bank","Previously: Calvary's Food Bank","A food bank offering food to those in need.",,,,,,
1143076176825121,"Whitman-Walker Health",,"Our mission is to offer affirming community-based health and wellness services to all with a special expertise in LGBTQ and HIV care. We empower all persons to live healthy, love openly, and achieve equality and inclusion. Through multiple locations throughout DC, we provide stigma-free care to anyone who walks through our doors. We are proud and honored to be a place where the gay, lesbian, bisexual, transgender and queer communities, as well to those living with or affected by HIV feel supported, welcomed and respected.",appointments@whitman-walker.org,http://whitman-walker.org,,,,
1153150741927521,PIDARC,"Partners in Drug Abuse Rehabilitation and Counseling","PIDARC provides pharmacological intervention through methadone maintenance along with a variety of other therapeutic modalities.",,https://pidarcdc.org/,,,,
1151840654132771,"Hospital for Sick Children (HSC)",,"The HSC Health Care System combines the resources of a health plan, pediatric hospital, home health agency, rehabilitative therapy centers and nonprofit foundation to serve and empower families with complex health care needs.",,https://hschealth.org/medical-programs-therapy,,,,
1150393600767860,"Clean and Sober Streets","Clean & Sober Streets","Clean and Sober Streets offers long term residential and outpatient drug and alcohol treatment and rehabilitation services for men and women who are willing to recover",,http://cleanandsoberstreets.org/Welcome.html,501(c)(3),,,
1160781889033598,"The Arc District of Columbia",ARC,"ARC DC helps improve the quality of life for individuals with intellectual and developmental disabilities and their families through support and advocacy. They offer counseling, family support, supportive employment opportunities, and day programs.",,http://arcdc.net,,,,
1108475181801971,"Advocates for Justice and Education",AJE,"Advocates for Justice & Education (AJE) provide direct services and individual advocacy, to parents of special education students, when a third party is necessary to ensure the child receives the educational support and services needed to progress in school. Additionally, there are services in education and training for parents to learn more about the laws supporting special education and related services.",,http://www.aje-dc.org/,,,,
1115745782915962,"Sibley Memorial Hospital",,"Sibley Memorial Hospital provides a wide range of healthcare services to the Washington, D.C., area communities. We offer medical, surgical, intensive care, obstetric, oncology, orthopaedic, and a variety of other inpatient and outpatient services, as well as a 24-hour Emergency Department.",,https://www.hopkinsmedicine.org/sibley-memorial-hospital/,,,,
1180009592526991,"HEALTH CARE FOR THE HOMELESS COALITION",,"Provides Mental Health services",,http://www.dccfh.org,,,,
1121342754860910,"Children's National Hospital","Children's National Health System","Our program was established in 1995 and to-date has provided more than 2,000 parenting teens with compassionate, culturally sensitive care — supporting you and your young children during critical early years. 
Generations is recognized by the U.S. Department of Health and Human Services as an evidenced-based program to prevent repeat teen pregnancy. 

We currently serve over 300 teen-headed families at four primary care locations.

Our Services

We enroll young parents up to 18 years old and offer health care and related services through age 21 for teen parents and your children. The program provides these services once your baby is born.
Care for Infants and Children
New patient and newborn evaluations
Infant nutrition
Well-child physicals
Immunizations
Urgent care during illnesses
Developmental assessments
School and daycare health forms
Care for Teen Parents
Breastfeeding support
Care for asthma, mental health and obesity
Case management
Family planning services/birth control
Gynecologic care
Physicals
Prescription refills
Screening and treatment for sexually transmitted infections 
Additional Services and Partner Organizations
Diapers distributed at every well child visit (provided by Greater DC Diaper Bank)
Parenting support
Connections to school-based services including the New Heights Program, assistance with on-site daycare and college programs
Nutrition programs like WIC (supplemental food program for women, infants and children)
Help applying for health insurance
Referrals to the Children’s Law Center for legal assistance
Connection to D.C. NEXT!: Network for expectant and parenting youth jointly run by D.C. Primary Care Association and Howard University
Positive Outcomes 

Compared to city and national averages, teen parents who are enrolled in this program are more likely to be in school, more likely to graduate from high school and are less likely to become pregnant again. In addition, children have higher immunization rates and increased enrollment in Head Start.

Contact Us

If you are a provider and would like to refer a patient to the program, please complete our form for parents age 18 and younger, after the delivery of their baby. Teen parents who would like to join our program may also fill out the form for themselves. A social worker from the program will contact you to schedule an appointment.

If you have questions, please contact Christiana Jolda at 202-476-6923 or email us.",,https://childrensnational.org,,,,
1155113646791146,"Doctor's Community Hospital",,,,https://www.dchweb.org/,,,,
1151822564676160,"Lutheran Church of the Reformation`",,"A local church providing a food pantry and AA meetings. Community",,https://www.reformationdc.org/,,,,
1180231383105377,"ST. STEPHEN AND THE INCARNATION CHURCH: LOAVES AND FISHES",,"Provides a free, hot, mid-day meal to anyone who is hungry on Saturday, Sunday and federal holidays. Additionally, guests can receive assistance in signing up for Food Stamps, and referrals for job counseling and medical care.",,http://saintstephensdc.org,,,,
1184125055440866,"Habitat for Humanity (DC)",,"Here at DC Habitat, our goal is to eliminate substandard housing in Washington because we believe that everyone deserves a safe, decent, affordable place to live. We&rsquo;re working toward that mission by providing affordable homeownership opportunities, affordable home repairs, and post-purchase homeowner education to local families. Scroll down to learn more about our programs, how you can qualify and apply, and view other local housing resources.",,https://dchabitat.org,,,,
1130582994663717,"JOINT BASE ANACOSTIA-BOLLING: AIR FORCE CAREER FOCUS",,"Provides assistance to military family members, active duty and retirees in securing employment. Home visits: Downtown",,http://cnic.navy.mil/ffr/family_readiness/fleet_and_family_support_program.html,,,,
1142792103155243,"Marshall Heights Community Development Organization",MHCDO,"Offers housing assistance through a Homebuyers Club, HPAP and Housing Counseling programs. Also provides business, economic and workforce development programs. Specializes in assessment, job development and placement, education and vocational skills training",info@mhcdo.org,http://MHCDO.org,,,,
1160038998115387,"Woodley House",,"Woodley House offers safe, affordable housing and clinical life skills training for men and women with mental illness, empowering them to work at their own pace toward recovery and greater independence. Residents receive 24/7 care and supervision they need as they progress through the recovery process. Our continuum of care allows someone in crisis to enter our program, become stable, transfer to a group living situation and hopefully progress to a supported independent living apartment.

Exact addresses for various programs are not listed.",woodley@woodleyhouse.org,http://woodleyhouse.org,,,,
1193385899950220,"First Baptist Church of Deanwood",,"A church offering a food pantry, clothing closet, and lunch.",churchbiz@thefbcd.org,http://thefirstbaptistchurchofdeanwood.org,,,,
1158824400866164,"TERRIFIC, INC. (WARD 1): CASE/CARE MANAGEMENT",,"Provides Case Management services.",,http://terrificinc.org/,,,,
1169767322641878,"Housing Counseling Services (HCS)",,"Provides housing counseling services, training, and advocacy for low and moderate income homebuyers, homeowners, and tenants in the Washington Metropolitan area. Emergency Rental Assistance, Rental Housing Search, Foreclosure Prevention, Eviction Prevention, Home Purchase, Home Renovations, Tenant Counseling, Homeless Veterans Rehousing, Lead Safe Repairs, Coop/condo training, Credit Counseling, Reverse Mortgage Counseling, Housing Preservation Counseling",info@housingetc.org,http://housingetc.org,,,,
1172656271433522,"Spanish Catholic Center (SCC)",,"For more than 50 years, the Spanish Catholic Center has been offering medical and dental clinics, job training programs, English classes, a food pantry and case management services in four locations. The Spanish Catholic Center offers holistic services to immigrants from around the world. The multicultural staff of the Center speak more than eight different languages and have experience working with individuals from more than 72 different cultural contexts.",,https://www.catholiccharitiesdc.org/scc/,,,,
1189940866829310,"Catholic Charities of the Archdiocese of Washington","Catholic Charities DC","We operate 52 programs in 34 locations in Washington, D.C., and five surrounding Maryland counties.
Some of the ways we help include:
- Legal and financial services
- Food assistance
- Employment and adult education
- Housing and shelter programs
- Help for adults and children with developmental disabilities
- Infants and expecting parents
- Medical, dental and mental health care
- Help for children and teens
- Kennedy school (non-public day school for folks with disabilities ages 6-22)
- Emergency help
- Immigrant and refugee services
- Prison outreach
- Mental health services",,https://www.catholiccharitiesdc.org/,,,,
1189929745395085,"ETHIOPIAN COMMUNITY CENTER: COMPUTER TRAINING",,"Offers computer training at minimal charge.",,http://ethiopiancommunitydc.org,,,,
1203024767725850,"Community of Hope",,"Community of Hope&rsquo;s mission is to create opportunities for low-income families in Washington, DC, including those experiencing homelessness, to achieve good health, a stable home, family-sustaining income, and hope. Main areas of services are health and housing.",,https://www.communityofhopedc.org/,,,,
1151742654940869,"GREATER WASHINGTON URBAN LEAGUE: D.C. EMERGENCY ASSISTANCE FUND",,"Provides rent/mortgage and utility assistance to individuals and families living in Ward 5 of the District of Columbia through the D.C. Emergency Assistance Fund.",,http://gwul.org,,,,
