id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
1213,1210,,FIRST-TIME HOMEBUYER PROGRAM,,"For those looking for assistance in obtaining financing as a first-time homebuyer and qualify under CDBG, HOME, SHIP or Surtax income guidelines may benefit from the loan program between the Miami-Dade County Public Housing and Community Development and local home mortgage lenders. \n \nHomebuyers in Miami-Dade County have a chance to own a home at below-market mortgage rates. Public Housing and Community Development will work with you and local mortgage lenders to provide a low-interest second and/or a third mortgage (of between 0-6 percent).\n\nLow-and moderate-income persons who are first-time homebuyers may apply for a mortgage loan subsidy through the County's loan program.",http://www.miamidade.gov/housing/homebuyer-opportunity.asp,,,,Call or visit the website for information,,,,
1214,1210,,PUBLIC HOUSING,SECTION 8,"Public housing is intended for the most disadvantaged members of the community, i.e., extremely low-income, elderly or disabled residents.\n \nThe public housing program is funded by the U.S. Department of Housing and Urban Development. Miami-Dade Public Housing and Community Development (PHCD) manages almost 9,200 units of public housing in 100 family and elderly developments. PHCD also manages several mixed-income housing developments charging rent to low-income families that can afford to bear some of the costs of housing.",http://www.miamidade.gov/housing/public-housing.asp,,,,Call or visit website for more information.\n\nApplications for public housing are available only during the periods of open registration.,,,,
1216,1216,,JACKSON SOUTH COMMUNITY HOSPITAL,,"Offers 24-hour emergency services, surgical and diagnostic services, maternity, pediatrics, urgent care, orthopedics, peripheral and cardiovascular diseases, diabetes program, psychiatric services, outpatient addiction treatment, radiology, gastroenterology, rehabilitation, gynecology, trauma, urology, obstetrics, weight loss, oncology, and wound care.",http://www.jacksonhealth.org/jackson-south.asp,,,,Must visit hosiptal for proper intake procedures,,,,
1219,1219,,MIAMI-DADE COUNTY PUBLIC SCHOOLS,M-DCPS,"Miami-Dade County Public schools is a public-governmental institution responsible for the public education of students residing in Miami-Dade County from pre-kindergarten to adult education. A number of traditional schools and programs are available, as well as other programs geared towards specific populations.",www.dadeschools.net,,,,Please contact the school enrollment desk for information,,,,
1220,1219,,DEPARTMENT OF FOOD AND NUTRITION,,"Department of Food and Nutrition promotes excellence in food and nutrition services as an integral part of education, by having nutritious school meals and nutrition education programs available for all children regardless of economic status, cultural diversity or special needs. Provides information on school meals (breakfast, lunch, snacks). Also handles free or reduced lunch applications.",http://nutrition.dadeschools.net/,,,,Call for information,,,,
1221,1219,,OFFICE OF COMMUNITY ENGAGEMENT,,All parents and families of Miami-Dade County Public Schools' students are helped to become more involved in the education of their children.,http://www.engagemiamidade.net/,,,,Must call for further information,,,,
1222,1219,,THE LISTENERS/OYENTES PROGRAM,,"Listeners/Oyentes Program: M-DCPS, in conjunction with the Francine and Herbert Tobin Foundation, offers this special program for interested volunteers who wish to be trained as Listeners. The program goals are to join the student's world without judgment, to help build positive self-esteem, and to empower the student's to develop their own excellent problem-solving skills. A 3 1/2 hour training and certification is required as well as successful fingerprint completion.",www.listenersprogram.org,,,,Visit website to register online or call for further information,,,,
1223,1219,,5000 ROLE MODELS OF EXCELLENCE,,"A dropout prevention intervention program for minority young boys GÇ£at-riskGÇ¥ of dropping out of school and/or choosing a life of crime. Provides one-on-one mentoring, life skills training, educational support, and other services to encourage at-risk youth to succeed. At-risk youth are matched with successful adult volunteers who meet with them regularly to provide advice and guidance, while educating them on social issues. \n\nThe mission of the 5000 Role Models of Excellence Project is to give minority boys hope as well as the vision of greatness to emulate in their everyday lives and has formed a fraternal aura of brotherly love throughout Miami-Dade County.",http://5000rolemodels.dadeschools.net/,,,,Student must enroll at their school with their Site Director. Site Director will assist parent/child of all necessary paperwork.,,,,
1225,1219,,TEENAGE PARENT PROGRAM,TAP,"The Teenage Parent Program (TAP) is a dropout prevention program that helps pregnant or parenting teens enrolled in a Miami-Dade County Public School get a high school diploma. Services are in place at all M-DCPS schools including specialized educational centers, outreach locations and several charter schools. The program offers a specialized curriculum, referrals to health care providers and social services agencies, child care during school hours and transportation. Each M-DCPS school has a TAP contact available.",http://tap.dadeschools.net/index.asp,,,,* Written parental consent is necessary for enrollment in the program.\n* Proof of pregnancy or childGÇÖs birth certificate is required for enrollment.\n* Student and his or her parent must meet with the schoolGÇÖs TAP contact.,,,,
1226,1219,,SOUTH REGION CENTER,,The South Region Office of Miami-Dade County Public Schools is the administrative office for the Region Superintendent and Administrative Directors. The Office provides administrative oversight and support to 100 schools South of the Flagler Road.,http://southregionoffice.dadeschools.net/index.html,,,,Call for information,,,,
1227,1219,,ADULTS WITH DISABILITIES PROGRAM,,"Adult and Career Technical Education programs at Miami-Dade County Public Schools are designed to strengthen practical skills and prepare you for the career of your choice. Offers programs to improve functional literacy, life skills and vocational skills of persons with disabilities at schools and other community locations. Programs include adult basic education, computer training, custodial services and agricultural education.",http://adulted.dadeschools.net/,,,,Call for information,,,,
1228,1219,,CRISIS MANAGEMENT TEAM PROGRAM,,"The Crisis Management Team, through training, consultation and direct services, assists schools in preventing, preparing for, responding to, and recovering from critical incidents and disasters.\n\nThe Crisis Hotline is utilized by school staff for case consultation and the reporting of crisis incidents.",http://studentservices.dadeschools.net/crisis/index.asp,,,,Call for information,,,,
1230,1219,,TRUST PROGRAM,To Reach Ultimate Success Together Program,"The TRUST (To Reach Ultimate Success Together) Program is a comprehensive student assistance program designed to provide prevention, intervention, referral, and follow-up services to students and their families who may be experiencing problems in the area of substance abuse and other self-defeating behaviors. TRUST Specialists assist students with behavior, mental health and social issues that directly impact learning and development.\n\nThe TRUST Program focuses on interpersonal relationships, social-emotional skills, schools safety and substance abuse.",http://studentservices.dadeschools.net/trust/index.asp,,,,Call for information,,,,
1232,1219,,ENGLISH AS A SECOND LANGUAGE,ESOL,"The purpose of this course is to improve the advanced ESOL studentsGÇÖ ability to communicate in English, and allow them to acquire secondary level English language skills.",www.dadeschools.net,,,,Call for more information,,,,
1233,1219,,THE PARENT ACADEMY,Miami-Dade County Public Schools,"The Parent Academy is a year-round initiative designed to help parents become full partners in their children's education. Classes are offered under the following nine subject strand: Help Your Children Learn, Parenting Skills, Early Childhood, Financial Skills, Computers & Technology, Languages, Arts & Culture, Health & Wellness, and Personal Growth. The Parent Academy is spread throughout every corner of this community, are housed in schools, in private business, public libraries and at parks. The curriculum equips parents with new or additional skills, information, and confidence to champion their children's education.",http://theparentacademy.dadeschools.net/,,,,Call to speak with a counselor,,,,
1234,1219,,EMPLOYEE ASSISTANCE PROGRAM,EAP,"Assists employees in getting help for serious personal problems that could jeopardize their health or continued employment, such as chemical dependency, mental health, stress, medical, family, financial, legal or vocational difficulties. Provides assessment, intervention, referral and follow-up counseling for employees and their families.",http://pers.dadeschools.net/eap/,,,,Call for more information,,,,
1237,1219,,FDLRS SOUTH,FLORIDA DIAGNOSTIC & LEARNING RESOURCES SYSTEM,"The Florida Diagnostic & Learning Resources System-South (FDLRS-South) provides diagnostic, instructional, and technology support services to district exceptional education programs and families of students with disabilities. FDLRS-South directly serves Miami-Dade and Monroe county school districts in the areas of Child Find, Parent Services, Human Resource Development (HRD), and Technology.",www.fdlrssouth.org,,,,Call for intake instructions,,,,
1241,1219,,MIAMI SPRINGS ADULT EDUCATION CENTER,,Provides academic programs those who are pursuing to continue their education. Programs includes SAVES program and the following:\n\nAdult General Education:\n* Adult Basic Education\n* English for Speakers of Other Languages (ESOL)\n* Applied Academic for Adult Education\n* Citizenship\n* General Education Development (GED)\n* Adult High School\n\nCareer and Technical Programs:\n* Commercial Foods and Culinary Arts/Baking\n* Cook-Restaurant\n* Emergency Medical Responder (EMR)\n* Web Development\n* Child Care Center Operations\n* Facials and Nails Specialty\n* Food Preparation\n* Electrical Re-certification\n* Electrical Code\n* Computer Systems & Information Technology\n* Early Childhood Education,www.miamispringsadultedu.com,,,,Students must be at least 16 years old and not enrolled in the K-12 program. Exceptions are high school students who are taking credit classes in order to meet graduation requirements or those participating in the ESE Shared Time Vocational Program.\n\nFill registration forms online or visit location to register in person: https://www.miamisenioradult.org/admissions/registration-procedures/,,,,
1242,1219,,MIAMI SENIOR ADULT EDUCATION CENTER,,Provides academic programs those who are pursuing to continue their education. Programs includes SAVES program and the following:\n\nAdult General Education:\n* Adult Basic Education\n* English for Speakers of Other Languages (ESOL)\n* Applied Academics for Adult Education\n* Citizenship\n* General Education Development (GED)\n* Adult High School\n\nCareer and Technical Programs:\n* Computers\n* Drafting\n* Electrocardiogram (EKG)\n* Electricity\n* Veterinary Assisting\n* Phlebotomy/Basic Health Care\n\nSAVES Refugee Program:\nEducational program designed to meet the instructional and employment needs of eligible ADULT (16+) refugees/asylees from all over the world.  Eligible refugee/asylee students receive scholarships to study vocational courses.,www.miamisenioradult.org,,,,Students must be at least 16 years old and not enrolled in the K-12 program. Exceptions are high school students who are taking credit classes in order to meet graduation requirements or those participating in the ESE Shared Time Vocational Program.\n\nFill registration forms online or visit location to register in person: https://www.miamisenioradult.org/admissions/registration-procedures/,,,,
1243,1219,,HEALTH EDUCATION,LINDSEY HOPKINS TECHNICAL EDUCATION CENTER - GRAPHIC ARTS,The Health Education Program is designed to prepare students for employment in the medical field. Students are trained in the following industries:\n\n* Dental Assisting\n* Patient Care Assistant\n* Phlebotomy\n* Practical Nursing\n* Surgical Technology,https://www.lindseyhopkins.edu/,,,,Fill registration forms online or visit location to register in person: http://lindsey.dadeschools.net/forms.htm,,,,
1245,1219,,GENERAL EDUCATION DEVELOPMENT,LINDSEY HOPKINS TECHNICAL EDUCATION CENTER - CULINARY ARTS,The General Education Development (GED) Program provides students with coursework to help persons who have not graduated from high school to demonstrate the attainment of developed abilities normally acquired through completion of a high school program of study.,https://www.lindseyhopkins.edu/,,,,Fill registration forms online or visit location to register in person: http://lindsey.dadeschools.net/forms.htm,,,,
1246,1219,,CAREER TECHNICAL EDUCATION,,"Career Technical Education (CTE) programs are designed to meet the needs of the Lindsey Hopkins Technical College stakeholders, which includes students, business and industry, community-based organizations, and correctional institutions. Our vocational offerings teach job specific skills designed to enable student advancement in any of a number of high skilled, high paying professions. Some CTE programs offer degree-transfer, which allows the transfer of credit to a four year college or university. These degree-transfer programs enable vocational education students to be able to leverage their education towards a baccalaureate degree.\n\nMost CTE programs award certificates. Many highly skilled trades require industry and /or state certification before you can work in a particular field. The following careers are offered:\n\n* Air Conditioning, Refrigeration and Heating Technology\n* Automotive Service Technology\n* Automotive Service Technology at Braman\n* Certified Dietary Manager\n* Commercial Art Technology\n* Commercial Foods and Culinary Arts\n* Computer Systems and Information Technology\n* Early Childhood Education\n* Electricity\n* Facials Specialty \n* Fashion Technology and Production Services\n* Nails Specialty\n* Nutrition and Dietetic Services\n* Marine Services Technologies",https://www.lindseyhopkins.edu/,,,,Fill registration forms online or visit location to register in person: http://lindsey.dadeschools.net/forms.htm,,,,
1247,1219,,DUAL ENROLLMENT,,The Dual Enrollment Program provides students with the opportunity to earn high school credits and post-secondary career and technical certifications during their junior and senior years of high school. \n\nThe following programs are offered through Dual Enrollment:\n\n* Automotive Service Technology\n* Commercial Art technology\n* Commercial Foods and Culinary Arts\n* Computer Systems and Information Technology\n* Early Childhood Education\n* Electricity\n* Professional Culinary\n* Hospitality,www.dadeschools.net,,,,Admission by application only for the following schools:\n\n*North Miami Beach\n*North Miami Senior high\n*Miami Jackson\n*Miami senior \n*Westland Hialeah Senior \n*Hialeah Senior High,,,,
1249,1219,,NORTH REGION OFFICE,,"Responsible for the administration of educational programs and services in all public schools in the feeder patterns for American, Hialeah, Hialeah-Miami Lakes, Barbara Goleman, North Miami Beach, Dr. Michael Krop, Miami Beach, and Miami Carol City Senior High Schools.",http://northregion.dadeschools.net/,,,,Call for information.,,,,
1251,1219,,SAVES PROGRAM,,"The SAVES mission is to facilitate the transition of participating students into the South Florida community and to support eligible adult immigrants in their efforts to integrate into life in the United States by providing academic skills, technical training and quality services in a safe, nurturing environment.",http://saves.dadeschools.net/index.html,,,,"Proper documents such as passports, proper legal papers, etc. Call for further information.",,,,
1252,1219,,COMMUNITY EDUCATION,,"Coordinates before-school care and after-school care programs in cooperation with various providers throughout the County. All programs provide planned activities, snacks, homework, recreational and social activities. Some offer scouting, 4-H Club, tutorial programs, music, ceramics, drama and other educational experiences.",http://communityed.dadeschools.net/page/,,,,Varies by location,,,,
1253,1219,,SCHOOL BOARD,,"Miami-Dade County Public School Board consists of 9 members and one student advisor. Meetings are generally held in the School Board Administration Building (SBAB) auditorium. The meetings are held once a month usually on Wednesdays. They start at 12:00 noon, with a public hearing scheduled after the meeting.",www.dadeschools.net,,,,None,,,,
1254,1219,,SCHOOL CHOICE AND PARENTAL OPTIONS,,"The School Choice and Parental Options offers parents the opportunity to choose an alternate public school for their child. Schools Of Choice include magnet school programs, charter schools, controlled choice schools, K-8 centers, and Satellite Learning Centers.",http://yourchoicemiami.org/,,,,"Call or visit website for a list of alternative programs OR:\nVisit www.dadeschools.net, click the tab School and click the button Find Neighborhood School to locate all schools.",,,,
1255,1255,,MIAMI-DADE COUNTY PUBLIC LIBRARY SYSTEM,M-DC PUBLIC LIBRARY SYSTEM,"Makes available books and other materials to meet the informational, educational and recreational needs of the community through more than 3.5 million items in the Main Library, four regional libraries and 26 branch libraries throughout Miami-Dade.",www.mdpls.org,,,,Varies by program of interest,,,,
1256,1255,,MAIN LIBRARY,"Miami-Dade County Public Library System, Project LEAD","Project L.E.A.D. (Literacy for Every Adult in Dade) is an adult literacy program designed to assist EnglishGÇæspeaking adults who are functionally illiterate. The program provides free, oneGÇæonGÇæone, confidential tutoring to help adults improve their reading and writing skills. Adult learners are matched with volunteer tutors who help them achieve their reading goals. Teams meet twice per week at a library branch for oneGÇæhour sessions at a time.",http://www.mdpls.org/special-services/project-lead.html,,,,"To become a Project L.E.A.D. tutor or an Adult Learner, call or eGÇæmail projectlead@mdpls.org.",,,,
1259,1255,,ACCESS ON LINE CATALOG,,"Visit the Miami-Dade Public Library System Catalog to search for materials available for checkout, download, and use in the library.",http://catalog.mdpls.org/default.aspx?ctx=1.1033,,,,Visit the website,,,,
1260,1255,,STORYTIME EXPRESS,,"Storytime Express Kits is an early literacy service. Available to licensed preschools, kindergarten centers, child care centers, and members of homeschool organizations located within the libraryGÇÖs taxing district. \n\nThe kit allows educators to enhance their storytimes and create a fun learning environment. Our educational kits serve two age groups: babies/toddlers and preschoolers/kindergarteners.\n\nThe kit include books, finger play sheets, a flannel board story, a puppet, an educational toy and a music CD.",https://www.mdpls.org/services/storytime-express.asp,,,,"Call or eGÇæmail storytimeexpress@mdpls.org \n\nPrint the application and mail to:\n\nStorytime Express\nNorth Dade Regional Library\n2455 NW 183 Street\nMiami, Florida 33056",,,,
1391,1391,,"BETTER WAY OF MIAMI, INC.",,"Licensed treatment programs provide residential, day/night and out-patient treatment and permanent housing with supportive services for homeless, adult males with behavioral health issues.",www.betterwaymiami.org,,,,Varies based on program and need,,,,
1392,1391,,DAY/IOP/OP TREATMENT PROGRAMS,,"Provides behavioral health treatment programs for 100 adult men. Includes vocational and educational training and medical treatment. Offers group, individual and family counseling. HIV status, criminal background or dual diagnosis do not prevent admission. Program lasts 6 to 12 months.",www.betterwaymiami.org,,,,Please call or visit site for intake,,,,
1393,1391,,RESIDENTIAL INPATIENT SUBSTANCE USE DISORDER TREATMENT,,"Provides behavioral health treatment, transitional and permanent housing, HIV counseling and referral services and Outpatient individual and group counseling. Treatment for individuals as an alternative to incarceration.",www.bwom.org,,,,Call or visit site for further assistance on intake procedures,,,,
1394,1391,,PERMANENT HOUSING PROGRAM,,"Provides permanent, rental-assisted single-room occupancy or efficiency apartment housing, with supportive services, to homeless men and women who have completed a residential behavioral health treatment program.",www.betterwaymiami.org,,,,Please call for more information,,,,
1401,1401,,"BELAFONTE TACOLCY CENTER, INC.",TACOLCY,"TACOLCY's vision is a community vibrant with economic opportunity, safety to play and work, intact families with resilience to overcome challenges, schools that nurture children and teach them how to transform their interests into skills to achieve fulfillment and independence as adults, a reverence for spirit, an appreciation of nature and our impact on the planet, a sense of justice, hope and growth that permits optimism, effort and laughter to pervade its streets and people.\n\nTACOLCY's purpose is to provide the leadership, partnerships, advocacy, programs and services necessary to move the reality of Liberty City increasingly toward its vision.",www.tacolcy.org,,,,"Walk-ins, phone calls and emails",,,,
1402,1401,,SPORTS DEVELOPMENT PROGRAM,,"This program organizes and maintains youth athletics and offers seasonal sports activities including baseball, track, cheerleading, football, basketball and soccer, as well as individual sports, indoor and outdoor games and educational table games. Program organizers plan and implement character-building programs that promote and enhance leadership abilities in youth (i.e. seminars, clinics) providing opportunities for participants to explore and select educational and career goals with an emphasis on sports.",www.tacolcy.org,,,,Call to register for a sports activity,,,,
1405,1405,,PARTNERSHIP FOR PRESCRIPTION ASSISTANCE,PPA,"The Partnership for Prescription Assistance helps qualifying patients without prescription drug coverage get the medicines they need for free or nearly free or at low cost.\n\nOur mission is to increase awareness of patient assistance programs and boost enrollment of those who are eligible. We offer a single point of access to more than 475 public and private programs, including nearly 200 offered by biopharmaceutical companies. We have already helped millions of Americans get free or reduced-cost prescription medicines.\n\n\n###MON###\n###COL###",www.pparx.org/en/gethelp,,,,Call or visit website for more information,,,,
1407,1407,,"BLACK ARCHIVES HISTORY AND RESEARCH FOUNDATION OF SOUTH FLORIDA, INC.",,"The Black Archives purpose is to document the black experience in Miami-Dade County from 1896 to the present, which, for a variety of reasons, is not widely documented. From the photographs and documents of pioneer families to souvenir programs from churches and organizations. The Black Archives preserves the identity of black South Florida.",www.theblackarchives.org,,,,Open to researchers by appointment. Appointments must be made in advance.,,,,
1415,1415,,VIZCAYA MUSEUM AND GARDENS,,"Vizcaya was created as James DeeringGÇÖs subtropical winter home in the 1910s and today it is a National Historic Landmark and accredited museum. We invite you to learn about VizcayaGÇÖs fascinating history and the individuals responsible for the unusual estateGÇÖs origins, evolution and ongoing management.",www.vizcayamuseum.org,,,,None,,,,
1428,1428,,AMERICAN HEART ASSOCIATION OF GREATER MIAMI/FORT LAUDERDALE,,"To support its mission to reduce disability and death from cardiovascular disease and stroke, the Association engages in cardiovascular science and research, education and community programs and revenue generation. It's main purpose is to create fundraising events where the proceeds help the association in it's research and support to the community.",www.americanheart.org,,,,None,,,,
1430,1430,,DADE UNIT,,"American Cancer Society is the nationwide, community-based, voluntary health organization dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives from cancer, and diminishing suffering from cancer through research, education, advocacy and service.",www.cancer.org,,,,Call or visit the website for services available.\n\nMust make an appointment.,,,,
1431,1430,,CANCER CONTROL AND RESEARCH,,"Provides free health education materials including posters, videos and teaching guides for grades K-12 to promote positive attitudes about growing up smoke-free. Offers public education about early detection and prevention of cancer, prostate cancer education and screenings, breast self-examination classes, and literature, videos and posters for worksite programs.",www.cancer.org,,,,Call for services of interest,,,,
1432,1430,,PATIENT SERVICES,,"Provides emotional support and other services to persons with cancer and their families. Provides financial assistance for hospital beds, wheelchairs, suction machines and pain medications. Provides prostheses and bras for uninsured women. Provides help with transportation. Sponsors patient programs ( I Can Cope, Look Good....Feel Better, Reach to Recover, Man to Man). Also provides college scholarships and summer camp for children with cancer and housing for bone marrow cancer patients.",www.cancer.org,,,,Must call to confirm meeting dates and time,,,,
1437,1437,,"ALLIANCE FOR AGING, INC.",,"The Alliance for Aging is a private not-for-profit, agency that provides a wide range of services that include congregate and home delivered meals, recreation, adult day care, personal care, legal assistance and transportation. Through its service network, the Alliance also provides, support, training, education, counseling and respite for caregivers including grandparents raising grandchildren.\n\n###MON###",www.allianceforaging.org,,,,Call for more information,,,,
1438,1437,,AGING AND DISABILITY RESOURCE CENTER,ADRC,"The Alliance for Aging is designated by the Florida Department of Elder Affairs as the Aging and Disability Resource Center for Miami-Dade and Monroe counties. Aging and Disability Resource Centers (also known as ADRCs) are located throughout Florida and helps persons age 60 and above, persons with disabilities and their loved ones find agencies and individuals who can provide assistance on a variety of issues - from housing and home care to meals, transportation and other vital areas of concerns. They are also the point of entry for the long-term care services.\n\n###MON###",http://www.allianceforaging.org/consumers/get-help-information/adrc,,,,Call for more information.,,,,
1439,1437,,EMERGENCY HOME ENERGY ASSISTANCE PROGRAM,EHEAP,"EHEAP is a federally funded program which provides assistance to low income households, containing at least one elderly person whose home heating or cooling source has been cut off or is in imminent danger of being cut off, and who lacks means to heat or cool the home. Benefits are provided in the heating and cooling seasons. However, benefits can only be accessed once per season up to $600 per season. The heating season is October through March and the cooling season is April through September.  \n\nNote: This agency may be able to serve victims of human trafficking through this program.\n\n###MON###",http://www.allianceforaging.org/consumers/get-help-information/eheap,,,,"Must receive a Final Notice Bill or a Notice of Past Due Amount from your local electric company.\n\nMust provide copies of Social Security cards, picture I.D. and proof of income for all household members.",,,,
1440,1437,,VOLUNTEER SERVICES,,"Provides an opportunity for volunteers to assist as a volunteer with the SHINE program and at different departments at the Alliance for Aging, Inc. Volunteers are welcome to work in the office.\n\n###MON###",http://www.allianceforaging.org/get-involved/volunteer/become-a-shine-volunteer,,,,Complete the Volunteer Application found online and send it to sarmientok@allianceforaging.org.,,,,
1441,1437,,SERVING HEALTH INSURANCE NEEDS OF ELDERS,SHINE,"SHINE (Serving Health Insurance Needs of the Elderly) provides educational materials and free unbiased insurance counseling to Florida elders, caregivers and family members. Helps elders understand and receive the health insurance coverage they need through Medicare, Medicaid, Prescription Assistance, Long-Term Care Planning & Insurance, and other health care issues. Services are offered at several sites.\n\n###MON###",http://www.allianceforaging.org/consumers/shine-resources,,,,Call for information and an appointment,,,,
1442,1442,,"AGAPE NETWORK, INC.",,"Agape is a non-denominational faith-based community health center. The goal is to ensure a successful transition to a new and hopeful beginning. Agape's success stems from on-of-a-kind integration of services to meet client's Psychological, Social, Physical and Spiritual needs.",http://theagapenetwork.org/,,,,Call to schedule an appointment.,,,,
1443,1442,,MOMMY AND ME PROGRAM,,"Mother and Child Addiction and Reunification Program (AMCARP), is an initiative designed to meet the urgent need to rehabilitate and strengthen the family bond, while keeping children out of the Foster Care System. More specifically, Agape offers women with small children the opportunity to receive treatment while having their children in the same facility, establishing a healthy bond. In conjunction with specialized treatment, the Mommy and Me program offers extensive parenting training and support.",http://theagapenetwork.org/,,,,Call to schedule an appointment,,,,
1445,1442,,CHILDREN OF INMATES PROGRAM,,"This is a Service Network for Children of Inmates through the Children's Trust. This assures children with incarcerated parents the opportunity to be cared for and supported in their development by responsible adults, helping professionals, and a community that is sensitive to their special needs. Incarceration has severe unseen consequences to children and their families, making them much more likely than other children to become delinquent and engage in antisocial behaviors.",http://theagapenetwork.org/,,,,Call for more information,,,,
1447,1442,,OUTPATIENT SERVICES,,Agape provides on-site (home and school based) psychotherapeutic services to children and families in Miami-Dade County.,http://theagapenetwork.org/,,,,Call to schedule an appointment,,,,
1449,1449,,"AMERICAN FRIENDS SERVICE COMMITTEE MIAMI, FL, INC.",,"A Quaker-faith based organization which promotes peace, social justice and humanitarian service. The American Friends Immigrant Services Program is AFSC's local project. It provides immigration legal services to indigent asylum seekers from El Salvador Guatemala, and Haiti and information on immigrants' rights, makes referrals for documentation of immigrants' rights abuses and performs outreach services to rural South Florida.",http://www.afsc.org/office/miami-fl,,,,Call for info,,,,
1450,1449,,IMMIGRATION LEGAL SERVICES,,"The Legal Services Program provides legal assistance, consultations, and referrals for clients regarding immigration matters. The program works in collaboration with other legal services clinics to provide the best and most comprehensive legal assistance for immigrants.",www.afsc.org,,,,Call for further information,,,,
1451,1451,,ASSOCIATION FOR THE DEVELOPMENT OF THE EXCEPTIONAL,ADE,"The Association for the Development of the Exceptional (ADE), a private, non-profit agency has served Miami-Dade County's developmentally disabled population for more than 40 years.\n\nFrom our inception, our goal has been to provide a safe, caring and stimulating environment for exceptional adults. Offers adult day training, culinary art training, and supported employment.",www.ademiami.org,,,,Call for more information.,,,,
1456,1456,,"AMERICAN CIVIL LIBERTIES UNION OF FLORIDA, INC.",ACLU,"The ACLU is dedicated to preserving the rights of all people whose civil liberties and civil rights have been violated. Handling only constitutional situations that have been committed by government bodies. Those issues do not include divorce, custody, landlord/tenant issues, housing association issues, private employee/employer issues or sexual harassment.\n\n###MON###\n###COL###",www.aclufl.org,,,,Call for assistance,,,,
1457,1456,,GREATER MIAMI CHAPTER,AMERICAN CIVIL LIBERTIES UNION OF FLORIDA,"The ACLU is dedicated to preserving the rights of all people whose civil liberties and civil rights have been violated. Handling only constitutional situations that have been committed by government bodies. Those issues do not include divorce, custody, landlord/tenant issues, housing association issues, private employee/employer issues or sexual harassment.\n\nThe Greater Miami Chapter invites you to participate as a guest at the monthly dinner meetings of the board, 6:30 pm, first Tuesday of each month except January and August. The November meeting is the second Tuesday at Soyka Restaurant. Top issues today include free speech, religious freedom, racial justice, reproductive rights, gender rights, voting rights, immigrantsGÇÖ rights, privacy rights, and police practices.\n\n###MON###",www.miami.aclufl.org/,,,,Call for assistance,,,,
1460,1460,,"2-1-1 BIG BEND, INC.",,"The mission of 2-1-1 Big Bend is to help individuals in need by bringing services and people together by providing telephone counseling, crisis intervention, and informational services.\n\n###MON###",www.211bigbend.org,,,,None,,,,
1461,1460,,FAMILY HEALTH LINE,,"The Family Health Line is a statewide hotline providing supportive counseling, information and referrals on a variety of family planning, pregnancy, and young child concerns. The counselors assist with substance abuse concerns related to pregnancy and give referrals for substance abuse treatment. The line primarily refers callers to low-cost prenatal or pediatric medical care and directs callers toward various financial resources such as Medicaid, WIC, Food Stamps and the WAGES program. They also offer follow-up services to ensure that callers receive appropriate assistance. A free packet of information with educational materials regarding family planning, pregnancy, infants and toddlers is available upon request. Spanish literature is also available.\n\n###MON###",www.211bigbend.org,,,,Call to speak with a representative,,,,
1462,1460,,FLORIDA HIV/AIDS HOTLINE,,"The Florida HIV/AIDS Hotline offers crisis counseling, information and referral services about HIV/AIDS-related information including locations of testing sites. The hotline provides an extensive database for statewide referrals, as well as, HIV/STD/TB/AIDS information.\n\n###MON###",www.211bigbend.org,,,,Can call or text FLHIV or flhiv to 898211,,,,
1463,1460,,HELPLINE 2-1-1,TELEPHONE COUNSELING AND REFERAL SERVICE,"Provides telephone counseling, suicide prevention, and crisis intervention. Counselors are also able to provide community information, and referrals to more than 1,300 human service agencies, and organizations in the Big Bend area. \n\nServes Leon, Gadsden, Wakulla, Liberty, Franklin, Jefferson, Madison, and Taylor.",www.211bigbend.org,,,,Can call or text your zip code to 898211,,,,
1465,1465,,"DISABILITY RIGHTS FLORIDA, INC.",,"Disability Rights Florida was founded in 1977 as the statewide designated protection and advocacy system for individuals with disabilities in the State of Florida. Disability Rights Florida is a not-for-profit corporation that has authority and responsibility under eight federal grants. Services are free and confidential. Services include:\n\n* Information and referrals\n* Self-advocacy support\n* Technical assistance\n* Investigations into complaints of abuse, neglect and rights violations\n* Dispute resolution support\n* Negotiation and mediation support\n* Advocacy services\n\n###MON###\n###COL###",www.disabilityrightsflorida.org,,,,None,,,,
1468,1468,,FLORIDA DIVISION OF WORKERS COMPENSATION,,"Responsible for ensuring prompt, accurate benefit payments and appropriate and timely services to injured workers to facilitate their gainful re-employment at a reasonable cost to the employer.\n\n###MON###\n###COL###",http://www.myfloridacfo.com/division/wc/,,,,Call for more information,,,,
1469,1468,,EMPLOYEE ASSISTANCE OFFICE,,"Offers assistance to injured workers, employers, medical and rehabilitation providers. Also disseminates information to the public about rights and responsibilities under the Workers Compensation Law.\n\n###COL###\n###MON###",http://www.myfloridacfo.com/division/wc/,,,,Call for information.,,,,
1470,1468,,COMPLIANCE UNIT,,Provides information regarding compliance with the Florida Worker's Compensation Law and explains employer responsibility for injuries that occur on the job.\n\n###COL###\n###MON###,,,,,Call for information.,,,,
