"id","organization_id","name","alternate_name","description","transportation","latitude","longitude","location_services","location_phones","location_details","location_schedule","location_address","location_tag","enrich_flag","flag"
"844015447975705","960893870849573","Nineteenth Street Baptist Church","","","","38.9467007","-77.0369714","878241423610257","1048242169885571","","","871291920225502","","",""
"843887752849047","667513392468817","Yachad","","","","38.9977415","-77.0304159","569553997851039,787172371237208","1352422279870633","","1338861885603986","591926459523505","","",""
"851341569805212","949759665008692","Wendt Connecticut","","","","38.9434867","-77.0626075","635109381708667,592501622177001,784048807434548,603541148832875,543129663940995,821743187538963,1207508787914960,585243045568447,1262777533509176,1272667351561003,900958041480936,1213896805616958,1280595935871142,922272298366059","902437860112224,1051806239516021","","","921726586005599","","",""
"852062736759123","1119343755243480","Manna Food Center Main Office","","","","39.0577748","-76.9696618","1267670024992885","761730627522865","","861483017428291","975281860908132","","",""
"800069869376535","1203024767725850","Rapid Rehousing and Employment Teams","","","","38.8438596","-76.9992043","","846422979621264","","","807937964671680","","",""
"816235551756131","790090664353865","Legal Aid Society of DC - The “Big Chair”","","","","38.8659856","-76.9897776","617717048691003,761788898992773,973325735749516,1245717986328193","782772375690533","","1338861885602816","584258227889674","","",""
"812782874544268","1203024767725850","The Triumph Short-Term Family Housing","","","","38.8280384","-76.9985976","739062573866794","829562966078392","","","1284755060446173","","",""
"829909214250667","1091742936273498","Engine 27 Station","","","","38.9010619","-76.9432613","1278346715900586,608659423860858","1321692184504514","","","1272150847933701","","",""
"827068480481455","940973163563518","Anacostia/Southeast DC","","","","38.8658071","-76.9858852","1279930862215019","1226769545722069,760013196228008","","985065153697255","973287636548557","","",""
"850095150902601","0","Gaithersburg Middle School","","","","39.1440046","-77.1877863","1291646983149791","","","1303155790465875","1222560982119785","","",""
"853629829456714","0","DC Action for Children","","","","38.899112","-77.0221334","768947684418255,1044391885826553,943628495908545,1053662246534838,972287284892047","1165271968937872","","1124761200952623","819202547155168","","",""
"854230368107837","1288114944946075","West End Library","","","","38.9038978","-77.0506151","975549781096583,596697894718349,944525862208782","635968293558987","","","1290991526110391","","",""
"854967346211154","619974574898067","Headquarters","","","","38.9007004","-76.9429256","1225103848906322,1139491183429250,834684082852945,1261259812177504,971894815669980,795879638840285,623904786582994,1243311965925842,1202321397052978,1235224978747922,937153699338620,1109535799611317,1084038513265975","1244051999348200,881725280593154","","","1117577151026544","","",""
"865540109803591","1091742936273498","Engine 26 Station","","","","40.7531409","-73.9903459","1278346715900586,608659423860858","1268374693593038","","","668717042532154","","",""
"867088492370349","1102284383103447","DHS Economic Security Administration (ESA) Service Centers - Congress Heights","","","","38.899854","-76.996379","788331982799867,1096380639922060","1165380776647481","","","978180405447467","","",""
"867480542956619","0","SOME Clinic","","","","38.9082416","-77.0110598","907038865795598,586068010954858,1167108992028451,935921848165742,868294682470679","828720521624019","","1338861885603033","1105631318690559","","",""
"825613990987555","1126515358200105","WLCH Main Office","","","","38.9167416","-77.0283685","630264519658509,874630142674226,857918942159858,1108750269140523","801558020367834","","1338861885602435","632887211171682","","",""
"825454741717939","1278194418924146","1800 M Street NW Washington, DC 20006","","","","38.9051408","-77.0423239","827405714878337","929204956121811","","","1251010419994778","","",""
"832529372572869","1315578558618439","Youth Prevention Center: Wards 3 & 4","","","","38.9603613","-77.0846863","936010727694695","737180542817005","","","660579084943518","","",""
"834036632030985","901970914472025","YMCA Arlington Tennis & Squash Center","","","","38.8873978","-77.1020863","","923761408675313","","1338861885601334","1111486004109298","","",""
"836560118683353","1048888394985463","North Columbia Heights Green","","","","38.9312805","-77.0278062","1258369939351491","605405418135498","","960200377777827,1121063268456658","955556279982214","","",""
"840736701093471","796592710173553","305 E Street NW Washington, DC 20001","","","","38.8963228","-77.0155925","1012800321913877","1184501601994959","","","1228978427308940","","",""
"858152413289374","0","Location based on service","","","","26.1476153","-80.2854847","","","","","","","",""
"868028245496928","0","1355 New York Avenue NE Washington, DC, 20002, US","","","","38.9151173","-76.9856601","","","","","","","",""
"873890719454689","921466109394130","Providence Health System","","near Brookland Metro Red Line","","38.9437638","-76.9915731","","1352422279870781","","1338861885603077","1347874758673705","","",""
"882633779098622","0","810 5th Street NW Washington, DC, 20001, US","","","","38.9003071","-77.0191581","","","","","","","",""
"882293888224112","901970914472025","YMCA Arlington","","","","38.8871947","-77.1013213","1142869830287216,609764906879432,793641507311678,1232646715498091","1172177232023251","","","1347874758673711","","",""
"818197734902999","","500 K Street NE Washington, DC 20002","","","","38.9028335","-76.999142","584221387739490,755893450919058,849877675917053,926086262623139,953571703501099,1098453015435360,1312648219687403,1342355454259613","1352422279870682","","1338861885601221","1193727390444096","","",""
"826158382123021","917755116346392","NLSP Southeast Office","","","","38.8732232","-76.9719346","1084455155861412,1114942083297484,1125858260716274,886500049202807,1236006015638372,1200983719344738,811112269491730","1231521383051622,1247225331194827","","578413778188343,949146033103041","1020202703802817","","",""
"842889096789965","1091742936273498","Engine 29 Station","","","","41.8305292","-87.6421817","1278346715900586,608659423860858","830911807602267","","","1253722494546089","","",""
"857483351214468","1203024767725850","Girard St Apartments","","","","38.9256492","-77.033103","605385202624201","620158677580757","","","783095640816156","","",""
"869647738071923","879684021850075","Vida Adams Morgan","","","","38.9230553","-77.0444604","826324408184019,743196443052437,1188616906512182,1235579050212858,777147158438789","751061458384755","","","948986432487608","","",""
"871232328119150","623807648086762","Courtney's House - PO Box","","","","38.9052763","-76.9815877","","","","","1101868859014899","","",""
"877576876041734","1091742936273498","Engine 12 Station","","","","40.0267313","-75.2264196","1278346715900586,608659423860858","1112712309802840","","","1136676875598876","","",""
"879688258127018","786496092449135","714 G Street, SE WDC 20003 (Adminstrative Office)","","","","38.8815002","-76.9953363","727869968996425","760850258908085","","","908399778811072","","",""
"890802848970199","1048888394985463","Marvin Gaye Greening Center","","","","38.8993118","-76.9282047","1173093445425515,1258369939351491,595082261115094","605405418135498","","633329365497284,899094628750656","1100885354339948","","",""
"891065803273009","0","DC Healthy Families and DC HealthCare Alliance","","","","38.974253","-77.0137073","988299332485221,906941638249299,1128952488713927","1315928843228750","","","615559195571512","","",""
"834393407905740","992550837539148","Anacostia Big Chair (Office)","","","","38.8659856","-76.9897776","854557082490435","1080998373720902,1157571163600573","","1289363777325532","1185229150152167","","",""
"838706856391599","0","FEMS CPR Class Location","","","","39.1197001","-78.2009463","1204094393733512","","","","1154964431958725","","",""
"849014976212155","1160038998115387","Valenti House","","","","38.9266905","-77.053019","899717824024978,1286937248151879","","","","686044100917049","","",""
"849821356417378","1091742936273498","Engine 33 Station","","","","40.7269635","-73.9925105","1278346715900586,608659423860858","1309171874179001","","","594746745000072","","",""
"853177830631548","1203024767725850","Hope Apartments","","","","38.8373474","-77.0030738","1003036537750667","1133308717989660","","","838664629382559","","",""
"848643167597481","1284952943863665","Unity at Federal City (CCNV)","","","","38.8959878","-77.0132442","637056281967653,641492455035039,797730088708586","1352422279870633","","1338861885603303","801363455011364","","",""
"855494369304069","966440815617344","Paramount Baptist Church","","","","38.8321096","-77.0002617","","1106241836882097,723557262248714","","","572201961943469","","",""
"877840974751997","1235669446637932","UPO Administrative and Hotline","","","","38.915064","-77.0164135","869422229117923,773172814806209","815987000661681","","924248614472998","962503597996582","","",""
"897641479895673","1048888394985463","Josephine Butler Parks Center","","","","38.9224819","-77.0349022","1246702555861620","605405418135498","","933911626306222","770544571990235","","",""
"898004780647297","1203024767725850","Family Health and Birth Center","","","","38.900787","-76.9780775","573712074661708,915604912347301,1086669106439677,621585086191000,1185359834982349","1290441749934994","","626094046542917,620291766917896,805238896874501,629733318259269,1261898329520826","1230176419964750","","",""
"840683017480302","1193385899950220","First Baptist Church of Deanwood","","","","38.9031079","-76.9379738","1191745074402257,635982208196027,1179791140220795,1229999806342320,1179146027456024,857757181402658,790000784900182,905929309244389,890827452085799,842898274944169","1072093385240767,1251476863987863","","","1076830583018477","","",""
"841663889311858","970698645664636","1100 4th Street SW Washington, DC 20024","","","","38.8776018","-77.0173133","1277730428780686","1223134124049564","","","1192742655334915","","",""
"839573866990556","","Bread for the City NW Center","","","","38.8662494","-76.9810927","598893344627449,619060926571379,619428544473590,659284177800711,830825158082806,870510285799257,1193500689688597","858170932168553,763321039369095,11931756170454991352422279870633,1352422279870633,1352422279870642,1352422279870633,1352422279870633,1352422279870633,1352422279870633,1352422279870633,1352422279870646,","","","1347874758673673,1347874758673673,1347874758673673,1347874758673673,1347874758673673,852256433731164,","","",""
"852667560851101","0","2 18th Street SE Washington, DC 20003","","","","38.8895084","-76.978759","","1320256128235256","","","738592901369928","","",""
"859883434612658","909886281557711","4900 Puerto Rico Avenue, NE Washington, DC 20017","","","","38.9472222","-76.9994444","","","","","","","",""
"870176486464739","1198399473786797","1667 Good Hope Road SE Washington, DC 20020","","","","38.8655348","-76.9797426","1258206762105884","1150870558073575","","1338861885603898","645630295187396","","",""
"885249502385725","876886021673283","2114 14th Street NW Washington, DC 20009","","","","38.9185075","-77.0323833","","1181986088272447","","","1233218684353968","","",""
"893470451792465","1077524447531259","MD Office - Family and Medical Counseling Services, Inc.","","","","38.8981254","-76.9053184","617802974901710,827423614142820,843417621771816,915801395995557,998818821487302,1005856083111610,997382439625145,1048725052232264,1102573292657410,1191828341135162,1350703837531705,1350703837531706,1350703837531708,1350703837531709,1350703837531710,1350703837531707","1352422279870633","","1338861885602425","1347874758673672","","",""
"891308792501399","765268136875870","50th Street Family Program","","","","38.8837532","-76.9307709","1246421144702219","919692190244593,931410088645967","","","889756482266853","","",""
"891549215171790","1275681929536705","First Rising Mt. Zion Baptist Church","","","","38.9070032","-77.0203979","786696636711619","936575749678024,1272082521328526","","","563131596144489","","",""
"908942274584388","1121342754860910","Main Hospital","","","","38.9271267","-77.014524","583905742719734,631582174906714,681568772199807,876118989495452,890516898015838,1093722312624410,1112712465466061,1095621090051578,1330489680518823","1109642130925841,1352422279870817","","1338861885603482","1069203720699078","","",""
"910674112866949","901970914472025","YMCA Ayrlawn Program Center","","","","39.004646","-77.1172205","741287798283565,793641507311678,1232646715498091,1261952699824933","686876711128986","","1338861885601336","758769305327957","","",""
"855789547158426","0","1876 4th Street NE Washington, DC 20002","","","","38.9150389","-77.0008916","","627241711055030","","","901235817581522","","",""
"888565255284134","1091742936273498","Engine 19 Station","","","","40.0387662","-75.1711803","1278346715900586,608659423860858","1114336771577497","","","826078683584665","","",""
"909337693416412","808240584407061","Early Learning Center","","","","38.7642237","-77.0800219","1133566646559856","1242839866303012","","780584811718725","1208049298650593","","",""
"861950181964621","1.0588928349923E+33","Greater Washington Urban League","","","","38.9269718","-77.0320234","1241314019207000,969104577757425,598047692449891,874713157662589,977353834463418,565370307901606,659435743428113,1231068953747206","1135869268365723,1296251303907751,1135764345852302","","953091599361984","1309544141702061","","",""
"896075604878271","0","19 Eye Street NW Washington, DC 20001","","","","38.9022797","-77.0094142","","1121679495003948","","","","","",""
"918369086580372","0","4713 Wisconsin Avenue NW Washington, DC, 20016, US","","","","38.9513627","-77.0805794","","","","","","","",""
"918553319355477","0","Gorlitz Kensington Club at Parklawn","","","","39.0588554","-77.111526","","639520656814563","","911518512626244","633831411141650","","",""
"933666460806255","1293547606068658","1310 Southern Ave SE, Suite G082, Washington, DC 20032","","","","38.8358125","-76.9850259","848660009135175,942680278683430","1352422279870875,1352422279870876","","1338861885603707","1288449182200752","","",""
"895829905770410","1311337308136967","LAYC - DC Safe Drop-in Center","","","","38.9282971","-77.0357794","990789256930274,954262853935362,1219445943923328,1242062893800378","1218674683375495","","1338861885603433","1124118217580659","","",""
"898537800432105","1284952943863665","Brentwood Health Center (Ward 5)","","","","38.9220075","-76.9895323","637056281967653,1188051468871668,797730088708586","661172727532291","","1338861885603304","1111523833465987","","",""
"920110206749977","937130544214038","Jefferson Academy Family Support Program","","","","38.879881","-77.0229366","880540849737772","815051675815970","","1150989024210050","907889296977159","","",""
"924308059712002","1351080129222819","1204 Third Street, NW Washington, D.C. 20001","","","","38.9061005","-77.0155587","857845196225447","","","","828783992646683","","",""
"940212538195830","901970914472025","YMCA Silver Spring","","","","39.0151225","-77.0140424","609764906879432,1142869830287216,1232646715498091","826261229525001","","1338861885601337","1171342361002389","","",""
"935244522535810","1288114944946075","Parklands-Turner Library","","","","38.8461308","-76.9810846","975549781096583,944525862208782","928835842320067","","","793294459218082","","",""
"883870204820767","1187309405282204","Mazique at Tyler","","","","38.9063037","-77.0095301","882832254990502","1126681676431855","","","958202497334809","","",""
"901570423713957","1117145062751748","Mom's Meals Corporate Office","","","","41.6742052","-93.5575138","","643337118990625","","763886287602693","1214858041785621","","",""
"910542962335929","902975658133732","Administrative Office - Chancellor Williams Learning Center","","","","38.9169963","-77.0002842","","1238591955779914","","886088290054048","894843846728328","","",""
"909412769598597","1288114944946075","Anacostia Library","","","","38.8659805","-76.9785383","975549781096583,596697894718349,944525862208782","1034077089191792","","","1061063147389149","","",""
"920613426512187","901970914472025","YMCA Calomiris Program Center","","","","38.9453828","-76.977759","1232646715498091,1261952699824933","1280513272736158","","1338861885601338","920336761856377","","",""
"929361885175005","1284952943863665","Cardozo High School Clinic","","","","38.9280998","-77.0329341","637056281967653","","","","1163433271003395","","",""
"935485129696113","1284952943863665","Unity at N Street Village (Ward 1)","","","","38.9074096","-77.0312881","637056281967653,641492455035039","","","","1083435186659207","","",""
"890225932378329","1288114944946075","Southwest Library","","","","36.514698","-94.61137","975549781096583","1126024346389387","","","913104154166882","","",""
"897334286466946","0","Max Robinson Center Pharmacy","","","","38.863552","-76.9913506","941820443389996","","","","1178965663078874","","",""
"893134611210108","1280943812182660","Family Ministry Center","","The Family Ministry Center (FMC) provides food, clothing, toiletries and household items to local families in need","","38.9305803","-76.9591751","795565312115643,1188657221119765,897674219161316,1074220347849802,1275451737359298","1115681868338239","","","774296813552596","","",""
"940988880402930","643509042901798","Pathways to Housing","","","","38.9249975","-76.9938723","594081408024759,833463361083754,998910660786600,1003127511248132,1074501090125867,1131528502132736","798012227756605","","1338861885601364","1224004543230409","","",""
"944001764606866","937130544214038","Ionia R. Whipper Home Program Facility","","","","38.9226203","-76.9758499","741133276923057","815051675815970","","911370025578406","976431501861680","","",""
"950611509071482","901970914472025","YMCA Loudoun County Program Center","","","","39.1084738","-77.5653984","1232646715498091,1261952699824933","851605176249615","","1338861885601339","967215957608908","","",""
"898209455512951","589460886355658","Family Matters of Greater Washington","","","","38.901643","-77.0169534","1234290234728766","1286093295268135","","1058643087146379","1173290860033308","","",""
"906614178779692","901970914472025","YMCA Loudoun County Youth Development Center","","","","39.008539","-77.4102054","1232646715498091,1261952699824933","1352422279870694","","1338861885601340","900274267215840","","",""
"902244835227859","862024217673800","Calvary Women's Services","","","","38.8670496","-76.9880002","1205629989379688,569326528063960,863951605194335,757969294952221","596791445605697,1029280015850838","","1144543884264901","601018594378812","","",""
"909420379146552","1351080129222847","1133 North Capitol Street NE Washington, DC 20001","","","","38.9330903","-76.9931954","1142684843005996","759645456897847","","","1202515631751130","","",""
"945974432326654","1284952943863665","East of the River Health Center (Ward 7)","","","","38.8911503","-76.9375418","637056281967653,1085691019894863,1188051468871668,797730088708586,568848745429108","661172727532291","","1338861885603305","932050155937690","","",""
"903980033462689","1091742936273498","Engine 14 Station","","","","40.7379512","-73.9909949","1278346715900586,608659423860858","1124039217062205","","","836892954781691","","",""
"908423552645976","785453766981777","Psychiatric Institute of Washington","","","","38.9439293","-77.0779866","1280199390097891,927525077065562,1124712566709259,758678154564108,1154673214411715,856388971104613","570709070569781","","1238944967134645","1160436895350697","","",""
"924644263313960","1222701888984669","2804 South East Maryland Avenue Washington, DC 20032","","","","38.9056125","-76.9701718","","1311734614958207","","","","","",""
"932502301190120","879684021850075","Vida Brightwood","","","","38.9614631","-77.0315061","826324408184019,743196443052437,1188616906512182,1235579050212858,777147158438789","751061458384755","","","965942365087326","","",""
"942912384984463","0","1525 14th St NW Washington, DC 20005","","","","38.9104721","-77.0315736","","","","","","","",""
"943694322277545","818433220295218","Woodbridge Welcome Center","","","","38.6725007","-77.2617529","640700715075294","945011846421955,559258828473048","","759323921239655","817367619345113","","",""
"955494998117578","0","Northwood High School","","","","39.03571","-77.022065","872607427636909","","","969860092875916","934712078390448","","",""
"961940750930741","1155113646791146","Doctors Community Hospital","","","","38.9808223","-76.8651595","681568772199807","","","","876571612697860","","",""
"964800187171150","997628202730998","My Sister's Place Administrative Office","","","","38.9167234","-77.0336428","937636854587265","1289524741347851","","","1253829866049719","","",""
"966006768634994","0","4301 9th Street SE Washington, DC 20032","","","","38.8309819","-76.9895526","","1172138644991750","","","1218912876438090","","",""
"971101638249063","0","Sherman Avenue Corps","","","","38.9318393","-77.0256607","592279932552007","","","","1169245618273327","","",""
"970045820687110","1284952943863665","H.D. Woodson High School Clinic","","","","38.8968317","-76.9226764","637056281967653","","","","1190472785985307","","",""
"978435202763698","1253396496217869","Covenant Baptist Church DC","","","","38.8341778","-77.0086303","768420867308238,1117943724533651,567586810350969,762286614552841,1301180940473100","568081390715166","","","790302097009149","","",""
"979262089777285","0","Glenmont United Methodist Church","","","","39.0674965","-77.0593696","1291646983149791","","","1080969616942746","853483460126078","","",""
"923156776542484","1091742936273498","Engine 16 Station","","","","39.9767027","-75.2127604","1278346715900586,608659423860858","1210580535996678","","","1219909253043443","","",""
"953875575104132","1287549685614240","Mary's Center Fort Totten, DC","","","","38.9529194","-77.0074605","570279198497703,600311424612877,615102245607234,771415038083007,819105625973846,834474801815094,877408991389663,912682382040353,927583086660595,935391639326831,993277267161005,1054654881182092,1073305429578122,1049979809257514,1102764489219960,1149133594765984,1171041183154896,1222212212143407,1281873572081806,1330210073954058","975713005890497","","1338861885601404","904876794525199","","",""
"972271189983680","1121342754860910","Neurology at Montgomery County Outpatient Center","","","","39.1004309","-77.2104258","890516898015838","1330966782942998,1352422279870818,1352422279870819","","1338861885603483","786143725434715","","",""
"980257350381118","1151840654132771","HSC Outpatient Centers - Montgomery County Location","","","","39.10104","-77.191327","1251282400091320,739110335088609,1262432728139962,859784781707721,1216919996503351,768577653576222","1109526456712488","","","685743545045067","","",""
"990336044058622","1091742936273498","Engine 5 Station","","","","33.4777473","-112.0416913","1278346715900586,608659423860858","1310251286171666","","","933661659739848","","",""
"990754403473385","779339057787762","Piney Branch Elementary School","","","","38.9822809","-77.0093952","877165496793556","737091514062920","","","876562735540483","","",""
"959526986815629","0","1300 First Street, NE, 2nd Floor Washington, DC 20002","","","","38.9075083","-77.0063357","","1146495953663471","","","922334881715780","","",""
"957991424832394","0","170114th Street NW Washington, DC 20009","","","","38.9127993","-77.0315736","","1185225575410111","","","","","",""
"970983517110031","1169767322641878","HCS Ward 7 Housing Empowerment Center","","Operating out of the Antioch Baptist Church.","","38.9049824","-76.9282583","","1352422279870725,1352422279870726,1352422279870727","","1338861885601712","630045920855590","","",""
"967598687864523","1288114944946075","Francis A. Gregory Library","","","","38.8648666","-76.9542161","975549781096583,596697894718349,944525862208782","881290885953231","","","1329526304224045","","",""
"982525680938497","1263332778268621","50 Irving Street NW Washington, DC 20422","","","","38.9286058","-77.0105649","836888666804197","1164110952382008","","","907362716425449","","",""
"988814873768650","876886021673283","Martha's Table at the Maycroft","","","","38.9269851","-77.0349922","667387929525624,905712024453663,810458383121333,925876618282340","839546521594442","","575335889760211,927004175290165","1246699983418480","","",""
"991046422392107","1287549685614240","Mary's Center Pharmacy","","","","38.9392032","-77.0255908","561831919465625","1257181434931228","","1338861885601405","750182888138367","","",""
"991654914903385","901970914472025","YMCA Anthony Bowen","","","","38.9194299","-77.0311521","609764906879432,607057383679661,811588311148333,1142869830287216,1232646715498091","1278878139380788","","1338861885601341","736104421703506","","",""
"995487732055408","1091742936273498","Engine 18 Station","","","","41.8645066","-87.6559934","1278346715900586,608659423860858","977115125903347","","","1208734333912040","","",""
"999180107217935","1151840654132771","HSC Outpatient Centers - Prince George's County Location","","","","38.9511541","-76.8342806","1251282400091320,739110335088609,1262432728139962,859784781707721,1216919996503351,768577653576222","1132773036383590","","","1255844164471719","","",""
"995317546520269","846586624529740","Women's Collective","","","","38.9177239","-76.9767439","616878093146275,1273412412302024,961847087578752","807471270870129","","1099680579593890","1078609584084302","","",""
"941990903583859","1284952943863665","Unity at Downtown BID (Ward 2)","","","","38.9023011","-77.0285236","637056281967653,641492455035039","","","","1077119213782189","","",""
"969410719625582","1288114944946075","Bellevue Library","","","","35.1813977","-89.809137","975549781096583,596697894718349,944525862208782","1068215014993087","","","719391470274062","","",""
"994933787004216","1214030857673383","901 G Street NW Washington, DC 20001","","","","38.8986823","-77.024871","","912671284681139","","","875638713845162","","",""
"1005080088436254","0","1500 Galen Street SE Washington, DC, 20020, US","","","","38.8631616","-76.9836127","","","","","","","",""
"1012043594454236","638023829270297","A.P. Shaw Campus","","","","38.8515498","-76.9853227","","916276527780066","","","1134489757092192","","",""
"1012693305656130","1288114944946075","Martin Luther King Jr. Memorial Library (Central Library)","","","","38.8986134","-77.0242767","975549781096583,1173270438890110,596697894718349,944525862208782,1222229505999659","1132088699124837","","","752490816891424","","",""
"950665445636496","1121342754860910","Friendship Heights Outpatient Center","","","","38.9555205","-77.0834385","585745505232672","1246475069981458,1352422279870820","","","808918445165876","","",""
"957027288949288","0","Manna Market","","","","39.0577748","-76.9696618","1291646983149791","","","1290678395479250,1267435606144111,1315959235237163,1270082994611497,989271611200977","937253430158613","","",""
"957520333540238","1284952943863665","Stanton Road Health Center (Ward 8)","","","","38.8492438","-76.9806509","637056281967653","661172727532291","","","581241517123611","","",""
"967842377045809","757749510901012","Damien Ministries","","","","38.9304233","-76.9739148","583988896816188,1132229411458875,620569007037808,872951114825988","636488902942562","","943579112260499,1174733318796843","614116603807238","","",""
"967601719856630","1275858156254689","Seabury at Springvale Terrace","","","","38.9986427","-77.0212272","1210054763234429","793192253123968,863373375723229","","","1217002783652146","","",""
"977080631663121","1077851308935499","1627 K Street NW Washington, DC 20006","","","","38.9029117","-77.0376686","943521538490652,702296325594248,895263756347270,709150850319193,831230865396411,1220731362295108,1210758210255628","946365616469100,1066729741752517","","","877073319079269","","",""
"978433964868542","0","Downtown Cluster - AARP Self Help Office","","Downtown Cluster partners with AARP to provide the Self Help Office","","38.8964301","-77.0205524","","770218954747061","","1153058029513279","","","",""
"984130963161577","809725005994328","Dupont Park SDA","","","","38.871639","-76.947037","1133841580769830,651056882216531","794839335523778","","","600023869924758","","",""
"987681737906027","765268136875870","Mickey Leland House","","","","38.914732","-77.0177099","1089668903464175","760565278757437,647471512217416","","1092472091063330","864132208245056","","",""
"984407158340054","1058892834992313","DC Center for Independent Living – SE Satellite","","","","38.8294674","-76.9910825","969104577757425,598047692449891,874713157662589,977353834463418,565370307901606,659435743428113,1231068953747206","","","","896867524520940","","",""
"996758537763515","1265909136483839","3917 Minnesota Avenue, NE Washington, DC 20019","","","","38.8937514","-76.9495877","1236034161171034","","","","1000047601685886","","",""
"1018253357347462","1091742936273498","Engine 6 Station","","","","40.7099778","-74.0054139","1278346715900586,608659423860858","751594641558024","","","1096727323745989","","",""
"967529880147269","1222701888984669","Sasha Bruce - Transitional Living Program","","","","38.8839641","-76.9296229","829979157869352","","","","1327832724639079","","",""
"987580985223381","1288114944946075","Chevy Chase Library","","","","38.9907072","-77.0768765","975549781096583,944525862208782","705994150910452","","","650938280347091","","",""
"1005588549680598","1172656271433522","Spanish Catholic Center DC","","","","38.9327313","-77.0373987","1259262671692605,1115001618582576,1079413184215525,1266899795743681,1196312610753230,616328908124765","1352422279870776","","1338861885602911,1338861885602912,1338861885602913,1338861885602914,1338861885602915,1338861885602916,1338861885602917,1338861885602986","1262445634877042","","",""
"1006643802398414","818433220295218","Kreative Kidz Academy","","","","38.9975705","-76.9930849","1233124771884739","1352422279870717","","","1347874758673689","","",""
"1013220022014176","1309623395147627","300 Indiana Avenue Washington, DC 20001","","","","38.8943419","-77.0165645","691601468768441","850149252069185","","","1255733217977362","","",""
"1013981933889035","1087443224313487","2307 Martin Luther King Jr Avenue SE Washington, DC 20020","","","","38.8633444","-76.9915438","823996409566009","696940363672558,1045712042993666","","","595922845737405","","",""
"1020706673677182","802638496440415","Elaine Ellis MD","","","","39.0178048","-76.9197707","778121485505827,864041028832460,891245636047663,953570402846759,1048984129419777,1049005398980524,1134389546347902","1352422279870674","","1338861885601162","1181534981962548","","",""
"1021458214239224","1115745782915962","Sibley Memorial Hospital","","","","38.9365476","-77.1091966","1118257508626334,768069481383101","1182686505051799","","1338861885603310","606691178479516","","",""
"1035196061179073","1288114944946075","Shaw (Watha T. Daniel) Library","","","","38.9124475","-77.0222467","975549781096583,596697894718349,944525862208782","646466081040521","","","855414328374137","","",""
"1078875042301972","818433220295218","Multicultural Center (MCC)","","","","38.990764","-76.981483","1233124771884739,871369531788799,833348686999567,645620379335062,960670406610559,572649600558239,646181177473340,837177248603522,1049343334916651","1184578093873610,1310292948668779","","809271860001006,748290900302660","1271364189985979","","",""
"1080745784913482","901970914472025","YMCA Camp Letts","","","","38.8893928","-76.5293426","1261952699824933","766154485856891","","1338861885601342","1243421228505168","","",""
"1091227224514735","765268136875870","The Webster House","","","","38.9438264","-77.0329905","1126118557955040","1265146554354445","","1092472091063330","630319727634327","","",""
"1102714062099449","1158824400866164","910 Westminster Street NW Washington, DC 20009","","Test","","38.9146534","-77.0244324","1223508074452444","1191702661711519","","1338861885603890","1296962432755079","","",""
"1043993116448952","961854161533682","MedStar Washington Hospital Center","","","","38.9287881","-77.0143272","849020259682919","1352422279870685","","1338861885601242","820817860027881","","",""
"1044411535350668","1303478330484169","DC Central Kitchen Headquarters","","","","38.8954586","-77.0133543","720253176536744","1110274733413246","","","801363455011364","","",""
"1048770784971224","1234827091202817","Westminster Presbyterian Church","","","","38.8789526","-77.018258","857853579878864,754147676615710,929072757628683,1316670958147366,839695327342121,1096695050630138,1186669715768214,943806798890403,1122934207742346,1286870063123571","1290607971551229","","1196041280360314","637680055653175","","",""
"1053555574688978","0","1717 Columbia Road NW Washington, DC, 20009, US","","","","38.9248766","-77.0399625","","","","","","","",""
"1060230665027262","1148831835061989","Hillcrest - MLK Jr. Ave","","","","38.844288","-76.9985519","1287524810502357,1161898129373780,1012823920759090,623995531339898,1118072829940673,1118941099925179,1083170236781208,1257354181828621,914742928477842,1156322445305197,796791181677810,858888948104571,1265678209789686,594606264685919,757989986692540,1128704737609004,1272557250166706,1210250305509510,1217211341955511,1113342189645613,906124615204603,540866542533436","1352422279870633","","1338861885603054","641281670998932","","",""
"1092551085212094","9.6773741020642E+32","St. Stephen and the Incarnation","","","","38.9334824","-77.0357195","1223223123705521,646401850883937","","","","980902256958058","","",""
"1092715705970916","820630706542898","4125 Albemarle Street NW Washington, DC 20016","","","","38.9481931","-77.0816737","1244322314598060","925375982749248","","","1298660539385549","","",""
"1092756194618999","901970914472025","YMCA Youth & Family Services","","","","39.0126924","-77.0163263","","910352028410989","","1338861885601343","1067038842463788","","",""
"1096962324914778","744035004462843","Efforts from Ex-Convicts","","","","38.9079831","-77.0235439","1117364513670581,749482802649696,1275285193089089","949228272983280","","","927832223723960","","",""
"1101079556337049","0","SAMARITAN MINISTRY OF GREATER WASHINGTON: NW OFFICE","","","","38.9527298","-77.0358288","","","","","","","",""
"1104999420030021","1061004820715700","Mc Kendree UMC","","","","38.9319612","-76.971732","","804280432043299","","","1205010169244537","","",""
"1056414203994963","618821526959273","Hughes Memorial UMC","","","","38.8905358","-76.9254723","1105712633636720,660905682344295,745288994645838,856224619170449,572554560594709","1298721668049434","","","1106991030101545","","",""
"1068693490671334","1203024767725850","The Commons at Stanton Square","","","","38.8548975","-76.9844872","573712074661708,915604912347301","893086851634791","","993133799161870,896372222754824","1257555204587862","","",""
