"id","name","alternate_name","description","email","url","tax_status","tax_id","year_incorporated","legal_status","organization_tag","parent_organization","organization_services","organization_phones","organization_locations","organization_contact","organization_details","organization_code","organization_website_rating","facebook_url","twitter_url","instagram_url","logo"
"802638496440415","Elaine Ellis Center of Health","","Health center in DC and Maryland providing comprehensive medical services. Elaine Ellis Center of Health (EECH) is a Not-For-Profit Organization dedicated to providing affordable comprehensive, preventive, and primary healthcare services to individuals residing in public housing and the surrounding areas, regardless of their ability to pay. EECH offers a Sliding Fee Scale for those without insurance or high out-of-pocket costs with their insurance. Visit costs will be based on your income and the number of people in your household. In so doing, we are committed to offering said services in a clean, safe environment, appropriate in meeting the healthcare needs of our target population. EECH also demonstrates social responsibility through the just use of resources. The commitment of our staff, physicians, volunteers, community partners and friends to our mission permits us to maintain a quality of presence and tradition of caring, which is a hallmark of EECH. Our History The Elaine Ellis Center of Health was founded in 2010 by the relatives of the late Elaine Ellis, who lost her battle with cancer in 1993. She was the matriarch of her family and a vibrant presence in her community. Her kindness and passion to serve others who were less fortunate extended beyond her family and friends to anyone who was in need of food, shelter, advice, and good conversation. Though she is unable to see the fruit which her character produced, her legacy continues, and is the driving force behind the Center’s mission to serve others.","elaineelliscenterofhealth@gmail.com","http://eechealth.com/","","","","","1","","1048984129419777,778121485505827,864041028832460,1134389546347902,891245636047663,953570402846759,1049005398980524","1268767777910385,859928595598571,838179226897828,1072565027493258",",1020706673677182,1114551742239605","0","","","","@eechealth","@eechealth","@eechealth",""
"824101881058300","Healthy Babies Project","HBP","Healthy Babies Project is a private, not-for-profit, community-based support organization for district of columbia pregnant and parenting women and families.","","http://w.healthybabiesproject.org/","","","","","3","","1317004978451196,1172189593592063,875783576771374","586573323321695","637109273390087","0","","","5","","","",""
"824966357062743","DC Rape Crisis Center","","DCRCC is the designated State Sexual Assault Coalition for the District of Columbia providing survivor-centered advocacy through therapeutic services, training and technical assistance, community education, public policy initiatives as well as volunteer opportunities. More specifically: Individual & group counseling (English and Spanish) A 24-hour crisis hotline (202-333-RAPE) Community education & outreach Training & technical assistance Public policy & legislative Initiatives Volunteer opportunities Undergraduate and graduate internship opportunities DCRCC is the oldest and the first rape crisis center in the country, and the federally designated State Sexual Assault Coalition for the District of Columbia providing survivor-centered, and community led advocacy through therapeutic services, training and technical assistance, community education, public policy initiatives as well as volunteer opportunities.","dcrcc@dcrcc.org","www.dcrcc.org","","","","","1","","608162049269761,1013383131036507,1287171138930601,1240192310621331,884736702652661,586528011285719,1066123564126838,792124806489460","1240707187387947,1308408301701987,869180963768724,826343149445208","1315539978603581","0","","","5","","","",""
"865637769620382","Sixth Presbyterian Church","","A local church offering a food pantry.","office@sixthpresbyterian.org","http://www.sixthpresbyterian.org/","","","","","","","1077886511267517","578454598221286","623817892479347","0","","","2","","","",""
"834433815510350","Quality Trust","","Quality Trust is an independent, non-profit advocacy organization focused on improving the lives of children and adults with disabilities and their families in the District of Columbia and beyond. We work with individuals and family members to solve problems, identify opportunities for learning and contribution and find creative ways to minimize &ldquo;differences&rdquo; and make the most of each person&rsquo;s abilities.","info@dcqualitytrust.org","http://www.dcqualitytrust.org/","","","","","","","920689283541707,1316420247965579,970844412851977,1336452381281967,871879878241177,851263054981026,1017822050974117","841294859040664","1250362245990206","7.968062443294E+50","","","5","","","",""
"858928431109507","LUTHERAN SOCIAL SERVICES: ADOPTION/FOSTER CARE","","Provides adoption services for couples and individuals in their 20's - 50's who are able to provide a stable, secure and loving home environment for a child. Post-adoption services are also available.","","http://lssnca.org","","","","","","","1277509014844349","856059026674450","644250986023852","0","","","","","","",""
"884317159187782","McClendon Center","","All of our clients are diagnosed with severe mental illness &mdash; many represent our most disenfranchised community members. We provide comprehensive, wraparound services addressing primary care needs as well as psychosocial services. These include counseling, community support, housing assistance, art and movement therapy groups, and substance abuse counseling. At McClendon Center, our staff members strive to build mutual partnerships with clients and encourage them to take charge of their own recovery. There are no time limits on services being offered, but our aim is to work with clients so that they achieve their highest degree of mental health recovery and independence. Our CSA is staffed by Licensed Independent Clinical Social Workers, Team Leaders, a Team of Bachelors-level Community Support Specialists, Registered Nurses, and a number of part-time Psychiatrists, five of whom are third and fourth-year Psychiatry Residents from George Washington University. All the staff work together in Multi-disciplinary teams to Provide Mental Health Rehabilitation Services. We also operate a 24/7 on-call service to meet Clients&rsquo; needs after hours and on weekends.","info@McClendonCenter.org","http://mcclendoncenter.org","","","","","1","","765148434335618,1182824915404630,1183846216660530,824258346211268,974276139813148","1263058924924978,1166477086569448,973346518083317","783199676002765,693037857857932","0","","","5","","","",""
"868277751391055","Casa Ruby","","Support center for women of transgender experience. The idea behind the formation of a organization run and led by transgender women of color came almost 30 years ago, when Ruby Corado first arrived to Washington, D.C. There, she found that there were no services to support her needs as a young transgender Latina immigrant. Today, Casa Ruby is the only LGBTQ bilingual and multicultural organization in the metropolitan Washington, D.C. area providing social services and programs catering to the most vulnerable in the city and surrounding areas. We offer a wide variety of programs and services, ranging from emergency housing to non-medical case management.","info@casaruby.com","https://casaruby.org/","","","","","","","1228391315842600,1172610413356554,905246821897219,1166513065360124,937486809669218,886045211613436,962682510401278,1092865667584408","1016106509669888","626384571287639","1.2459480916052E+51","","","5","","","",""
"894317666400367","CONGRESS HEIGHTS SERVICE CENTER","","Provides Commodity Supplemental Food Program (CSFP) services.","","","","","","","","","1274449911758954","","1220913087660847","0","","","1","","","",""
"859831189737185","Friendship Place","","Provides street outreach, addiction counseling, referrals, a medical clinic, psychiatric care and case management services all aimed at giving the homeless men and women in Northwest Washington assistance in rebuilding their lives by addressing their basic needs.","info@friendshipplace.org","http://cchfp.org/","","","","","","","1128946483277238,1164611414305040,650989691735486,1285828968189382,1107517105201722,876445692954802,1317372777897148,1095680012179849,1179507648098128,1117231582416420,992859209726369,603666914258436,660274006512095,1277590500374109","880704676850500,596021755450367,872748541280957","1260258325512587,674838894214197","0","","","5","","","",""
"863547285733670","Shabach Ministries","","A religious community organization providing numerous services including: - The SHABACH! Emergency Empowerment Center - Community resources and employment - Career services - Youth programs - Religious programs","info@shabachministries.org","https://smionline.org/","","","","","","","1079995367180066,980051444166145,604818206550536,1093343173920146,1257314642932231,1204018684568425,1174738273256108,680562197957511,676934928364883,1178657807139643","1288279633292554,631265950358185","831473206652840,610843915418170","0","","","5","","","",""
"885700392354422","UNIVERSITY LEGAL SERVICES","","University Legal Services (ULS) proposes to target the Washington, D.C. Latino community for specific outreach efforts to provide information about homebuying and rental opportunities in wards 7 and 8.","","http://www.uls-dc.org/","","","","","","","859979647217207","1276125113964924","733623340463849","0","","","","","","",""
"894973668784309","CNCS: AMERICORPS: NCCC","","More than 1,000 young people, ages 18-24,serve on teams and address environmental projects,diaster preparedness and response,education, public safety, and other unmet human needs.","","http://nationalservice.gov","","","","","","","569993365952063","1116968298179926","572608168009697","0","","","","","","",""
"901970914472025","YMCA of Metropolitan Washington","","The YMCA is one of the largest social service agencies serving Washington D.C., suburban Maryland, and northern Virginia. Every year, we provide opportunities in wellness, aquatics, youth sports, summer camp, childcare, and more for over 250,000 people through our 16 branches and program centers.","member.service@ymcadc.org","https://www.ymcadc.org","","","","","1,3","","1261952699824933,1232646715498091,765859355729308,811588311148333,958856187058355,1338909579517881,609764906879432,607057383679661,793641507311678,1142869830287216,741287798283565","1200804357675895",",577218861870418,716573413368445,725060877971150,779234665793356,834036632030985,882293888224112,910674112866949,940212538195830,920613426512187,950611509071482,906614178779692,991654914903385,1080745784913482,1092756194618999,1089431432526337,1198692764026642,1199753303956769,1272787330877007","0","","","","https://www.facebook.com/ymcadc","https://twitter.com/ymcadc?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor","https://www.instagram.com/ymcadc/?hl=en",""
"848875177915851","John Wall Family Foundation","","The John Wall Family Foundation strives to improve the quality of life for disadvantaged families and to impact the lives of at-risk youth through mentorship, education and physical activity.","","http://housingetc.org/202assist/","","","","","","","788645594475711","","","0","","","","","","",""
"896693842803738","Phyllis Wheatley YWCA","","","","http://www.pwywca.org/","","","","","","","","1095754374566662","1276820526849172","0","","","","","","",""
"900390741392973","CONNECT.DC - DIGITAL INCLUSION INITIATIVE: ALL HANDS ON TECH","","Connect.DC created The All Hands on Tech initiative, in partnership with OCTOHelps, to provide FREE technical support to District of Columbia residents. One of the most important things a person needs to fully access technology is a functioning computer. Unfortunately, the cost of computer repair is often too high for many people. Whether you have a laptop with a virus or you don't understand how to use your smartphone, we are here to help!&not;&dagger;Visit website for current schedule of events.","","http://connect.dc.gov/free-tech-support","","","","","","","1199193012264353","968314407980003","748854388242171","0","","","","","","",""
"862024217673800","Calvary Women's Services","","Our programs are designed for women who are survivors of violence and trauma, are living with mental illness, or are in recovery from substance abuse. Through personalized services and with peer support, each woman identifies and builds on her own strengths in order to meet her goals for safe housing, good health, and financial independence.","info@calvaryservices.org","https://www.calvaryservices.org/","","","","","3","","569326528063960,1205629989379688,863951605194335,757969294952221","596791445605697,1029280015850838","902244835227859","0","","","5","","","",""
"864865232678877","Early Stages","","Early Stages helps assess and identify any developmental delays in children from age 2 years, 8 months to age 5 years, 10 months. This is a program through DC Public Schools and serves any child attending DC Public Schools, being homeschooled, or not yet in school.","info@earlystagesdc.org","http://www.eslearningcenters.com/","","","","","","","852293839945847","1160971142352136","754005286138744","0","","","5","","","",""
"883017980786398","Association for Clinical and Translational Science (ACTS)","","The purpose of the Association for Clinical and Translational Science (ACTS) can be broken up into four realms. These four areas of focus are research, education, advocacy, and mentoring. Research ACTS supports investigations that continually improve team science, integrating multiple disciplines across the full translational science spectrum: from population based and policy research, through patient oriented and human subject clinical research, to basic discovery. Our goal is to improve the efficiency with which health needs inform research and new therapies reach the public. Education ACTS is the academic home for the disciplines of research education, training, and career development for the full spectrum of translational scientists. Through meetings, publications, and collaborative efforts, ACTS will provide a forum for members to develop, implement, and evaluate the impact of research education programs. Advocacy ACTS provides a strong voice to advocate for translational science, clinical research, patient oriented research, and research education support. We will engage at the local, state, and federal levels and coordinate efforts with other professional organizations. Mentoring ACTS will promote investigations and dissemination of effective models for mentoring future generations of translational scientists. Through collaborative efforts, ACTS will provide a forum for members to share studies, promote best practices, and optimize professional relationships among trainees and mentors.","","http://www.actscience.org/","","","","","","","985265076202488","1075246534341335,1287307967969858","1327146928348308","0","","","5","","","",""
"880448544501253","La Clínica del Pueblo","","Provides primary medical care for adults and children, mental health services, social services, HIV testing, and counseling, HIV case-management and medical care, alternative medical care. Provides services regardless of ability to pay.","info@lcdp.org","http://lcdp.org","","","","","1","","1095497824033311,1099208107604478,948838805132982,1281848063989826,952194300736035,841673521697595,1095945124402776,1252999982476801,1171107809657948,770730332028956,1293714246926509,619865391321510,1163788260715796,1182835937166583,1101657033380655","1258650829388896,1329943287198428,813038992671432,907177707318666","1116757915659329,1247065547409159","0","","","5","","","",""
"893442799835060","Jubilee Jobs","","Jubilee Jobs is a non-profit workforce development provider in the Greater Washington Region. At Jubilee Jobs, we pride ourselves on encouraging every applicant throughout the entire job process, which begins with initial meetings with job counselors, moves to workshops (interviewing skills, conflict resolution, goal-setting) and ends with the individual obtaining a job. The vision of the Next Step program helps currently employed clients move towards stabilization and greater economic self-sufficiency. Jubilee Jobs programs are available for every willing, ready and able to work resident. We have developed an amazing relationship with hiring managers, which enables us to help clients find jobs.","info@jubileejobs.org","http://jubileejobs.org/","","","","","","","768548905888033,788377494442735","760967524914269,1200466336568415","765146043026123,1239287635408868","0","","","5","","","",""
"909886281557711","Capital Area Food Bank","","The Capital Area Food Bank provides more than 30 million meals to people in communities across D.C., Maryland, and Virginia.","","https://www.capitalareafoodbank.org/","","","","","1","","673842557296387,948867860648638,1247040460584228","775266558725152,739455623546590","859883434612658,1293267778021809","0","","","4","","","",""
"930037496704241","Central American Resource Center","CARECEN","CARECEN&rsquo;s mission is to foster the comprehensive development of the Latino population in the Washington metropolitan region by providing direct services, while promoting grassroots empowerment, civic engagement, and human rights advocacy.","info@carecendc.org","http://carecendc.org/","","","","","","","826575730085111,629441538824999,625010110827987,576233469616692,1183837054694105,1309075999603061,1290826855930269,1245797842459737,1098034582826680,835196230590039,1144935558772710,766179643113383,896834539658723,1098013630156546,810657067829775,817516189087861,1277600718493078","854170424677205","653251900948938","0","","","5","","","",""
"885909108792595","WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY: METRO SENIOR/DISABLED ID CARD SERVICES","","Offers reduced fares to seniors and people with disabilities who have a valid Metro Senior ID card, Metro Disabled ID card or a valid Medicare card with photo identification.","","http://wmata.com","","","","","","","1115176306329373","1111328264235587","1286290424953168","0","","","","","","",""
"890960937452506","MedStar Georgetown University Hospital","","Founded in the Jesuit principle of cura personalis—caring for the whole person—MedStar Georgetown is committed to offering a variety of innovative diagnostic and treatment options within a trusting and compassionate environment. MedStar Georgetown's centers of excellence include neurosciences, transplant, cancer and gastroenterology. Along with Magnet® nurses, internationally recognized physicians, advanced research and cutting-edge technologies, MedStar Georgetown's healthcare professionals have a reputation for medical excellence and leadership.","","www.medstargeorgetown.org","501(c)(3)","52-2218584","2000","non-profit","1,3","","874318868056401","1244180172987369",",1099219791360979","0","","","","https://www.facebook.com/medstargeorgetown/","https://twitter.com/medstarguh?lang=en","https://www.instagram.com/MedStarHealth/",""
"921180108977126","Stoddard Baptist Global Care","","Senior care center providing Dialysis Services by DAVITA Rehabilitative Therapy (&ldquo;Rehab to Home&rdquo;) Therapeutic Recreation Medical/Nursing Services Dental Services Podiatry Services Optometry Services Dietary Services Social Services Cosmetology Services Laundry Services Also offers Around-the-clock nursing care Full-time physicians and nurse practitioner on site Excellent physical, occupational, and speech therapies In House Dialysis Activities to stimulate the mind, exercise the body, and connect with others through: creative arts, pet visits, musical performances, and community outings Spiritual programming Social work support for residents and families Expertise in palliative Care Menu services Free parking for visitors","online-admissions-east@wcasdc.org","https://www.stoddardbaptistglobal.org/","","","","","","","846114903100076,769155518616587,815900335838427,989132061763461","1100666782984005","1134258246707073","0","","","5","","","",""
"879684021850075","Vida Senior Centers","","Vida Senior Centers is a second home for the Hispanic older people of DC. Every day Vida opens its doors at 9:00am to provide a big variety of services to our seniors: breakfast and lunch, health screening, social services, nutritional counseling, mental health workshops as well as education and recreational activities. We have served over these 5 decades more than 20,000 Hispanic seniors in DC, being most of them below the poverty line. At least 120 seniors come daily to our two centers. They are primarily Spanish speaking and are originally from 26 countries of Central and South American and Mexico. Vida Senior Centers has worked with this population for more than 40 years and has developed culturally appropriate, multilingual systems of support and socialization that make aging independently easier for Hispanic and other foreign-born elderly. What distinguishes Vida Senior Centers is the small group attention lavished on our clients. Services to over 700 individuals a year are delivered personally, bilingually and culturally appropriate, making it possible for the organization to cater to the many cultures represented by the Latino and other seniors who are Vida clients.","info@vidaseniorcenter.org","http://www.vidaseniorcenter.org/","","","","","","","826324408184019,743196443052437,777147158438789,1188616906512182,1235579050212858","631847605141078,751061458384755","932502301190120,869647738071923","0","","","4","","","",""
"876886021673283","Martha's Table","","We believe that every child deserves the opportunity for their brightest future and a deeply engaged family and community committed to their success. For nearly 40 years, Martha&rsquo;s Table has worked to support strong children, strong families, and strong communities by increasing access to quality education programs, healthy food, and family support.","info@marthastable.org","http://marthastable.org","","","","","1,3","","925876618282340,667387929525624,810458383121333,905712024453663,867810178957304,1298850689126022,756590434387042,753746449496571,1308027877412141,808149675507884,1208941632060908,998881009851013","1181986088272447,839546521594442,1168415490122375","885249502385725,988814873768650,636848661261240,1250565194691665,1312052344982531,849213479290179,634604766992517","0","","","5","","","",""
"889057390402463","YWCA National Capital Area","YWCANCA","Women and girls of color face barriers to personal, educational, and professional success. We dismantle those barriers through direct service, strategic partnerships, and advocacy. Our work helps women and girls break through to the lives they want to lead. The YWCA of the National Capital Area offers services ranging from career education, to mentoring, to racial advocacy and justice.","marketing@ywcanca.org","http://ywcanca.org","","","","","1,3","","725328222364770,830255620342454,674097006531397,1089573809572411,1337736663266538,689392643888484","1066187996447838",",666585505385556","0","","","5","","","",""
"917755116346392","Neighborhood Legal Services Program (NLSP)","NLSP","","","http://nlsp.org/","","","","","","","1084455155861412,1200983719344738,811112269491730,1114942083297484,1125858260716274,886500049202807,1236006015638372","","819741028296646,759833313909140,826158382123021","0","","","5","","","",""
"948945946067736","COMMUNITY FOR CREATIVE NON-VIOLENCE (CCNV): FEDERAL CITY SHELTER","","Provides overflow beds for single men during hypothermia season, as well as continuous and ongoing transportation and support services to those without shelter.","","http://theccnv.org","","","","","","","972509713866385","1184404603277324","1288607908643209","0","","","","","","",""
"949931067639251","Assumption Catholic Church","Assumption Church of the Blessed Virgin Mary","A local church offering services to the community.","info@assumptiondc.org","https://assumptiondc.org/","","","","","","","690963495070781,1110339029289646","1179022638898392,1141131007429621,1102340656948959,1238463739690587",",1327111523498666","0","","","5","test.com","","dot.com",""
"902975658133732","Regional Addiction Prevention (RAP) Inc.","RAP Inc.","Founded in 1970, RAP (Regional Addiction Prevention), Inc. is a not-for-profit health care and human welfare agency specializing in residential substance abuse treatment; HIV/AIDS care; emergency and transitional housing; nutritional counseling; and out-patient primary medical care. Residents and clients are adult male and female District of Columbia residents. RAP's overarching mission is to promote and enhance human health - physically, spiritually, emotionally and socially. Individualized intensive and comprehensive assessment and case management guarantee an all-inclusive care plan. Licensed Professional Counselors and Certified Addictions Counselors &ndash; supported by the operations and administrative teams &ndash; provide individual and group counseling that includes encounter groups, relapse prevention, drug education, anger management, conflict resolution, spirituality, and life skills education. A full complement of aftercare and recovery support services is made available to program graduates and community-based participants. The Medical Staff &ndash; Physicians, Physician&rsquo;s Assistants, Registered Nurses, Medical Assistants and a Registered Dietician &ndash; provide outpatient ambulatory medical care; HIV/AIDS testing and counseling; nutritional counseling and various screenings including hepatitis, TB, prostate cancer, hypertension, kidney disease, glucose and cholesterol.","info@rapinc.org","http://www.rapinc.org/","","","","","","","791536876977084,981268426186337,1297071446315488,919786369196164,1158436268672418","1238591955779914","1333682431246522,910542962335929","0","","","5","","","",""
"940993634917751","Food & Friends","","Offers a variety of food programs including meals, groceries, and nutrition counseling.","","www.foodandfriends.org","","","","","1","","905112130077089,748538600142879,1210844998367589","1212812243608939,1057001978942949,980235865321581","1209346136301236","0","","","5","","","",""
"961854161533682","MedStar Washington Hospital Center","","As the largest healthcare provider in Maryland and the Washington D.C. region, we serve an enormous population. And, because our philosophy is to provide knowledge and compassion focused on you, we serve each of our numerous visitors with the attentive care that is a critical part of health and healing. Whether you are arriving for tests or a doctor’s appointment, being admitted as a patient, or are the family member or friend holding a loved one’s hand, you are now part of the MedStar Health community, our partner in health care, and the YOU to whom we dedicate our commitment. As a trusted leader in caring for people and advancing health, we offer experience, empathy, and innovation, no matter what your reason for visiting us.","","https://www.medstarwashington.org","","","","","1,3","","849020259682919","961739612120037",",1043993116448952","0","","","","https://www.facebook.com/MedStarWashington","https://twitter.com/medstarwhc?opt_id=oeu1607444165039r0.9912663168902178","https://www.instagram.com/medstarhealth/?opt_id=oeu1607444165039r0.9912663168902178",""
"919694976245435","Georgetown Ministry Center","","Provides basic services to people who are homeless and with mental illness including; Showers, Laundry, computer access, medical care and psychiatric care.","info@gmcgt.org","http://gmcgt.org","","","","","","","1118736926815724,1311425782447298,1257941540805584,852528117694344","1325771402285250","584945568119538","0","","","4","","","",""
"918523571271755","So Others Might Eat (SOME)","","SOME (So Others Might Eat) is an interfaith, community-based organization that exists to help the poor and homeless of our nation's capital. We meet the immediate daily needs of the people we serve with food, clothing, and healthcare. We help break the cycle of homelessness by offering services, such as affordable housing, job training, addiction treatment, and counseling, to the poor, the elderly, and individuals with mental illness. Each day, SOME is restoring hope and dignity one person at a time. We invite you to join us.","web@some.org","http://some.org","","","","","1","","786777987046972,611731051197054,978823191463999,1167108992028451,935921848165742,868294682470679,1219965481612856,1276490106012366,1287381779305670,1243005448190685,821975197328764,1282627737254185,1223343952721664,1268436437227362,712957682845265,658172156866857","828720521624019",",1142163554566402","0","","","","","","",""
"926810814518189","JOINT BASE MYER-HENDERSON HALL: ARMY COMMUNITY SERVICE (ACS)","","Provides assistance in accessing social services for service members, DoD Employees and their families.","","http://jbmhh.armymwr.com/programs/army-community-service-acs","","","","","","","1274899631835897","1069909195786978","1269501575509775","0","","","","","","",""
"923928818796358","DC Department on Disability Services (DDS)","","The Developmental Disabilities Administration (DDA) is the public agency responsible for the oversight and coordination of all services and supports provided to qualified persons with disabilities in the District of Columbia. DDA supports individuals with disabilities to have the most independence and choice and control over their own lives through person-centered service planning and delivery and increased provider capacity. DDA coordinates home and community services for over 2,000 individuals so each person can live and work in the neighborhood of his or her choosing, and promotes health, wellness and a high quality of life through service coordination and monitoring, clinical supports, and a robust quality management program.","dds@dc.gov","http://dds.dc.gov","","","","","1","","940893098849307,933051063868149,837604202154040,1203534029319840,880643153888927,1231073685933274,1246366130479163,1171496076891511","1116098433846421,791466840370210",",1218401963055584","0","","","","","","",""
"937801028419059","CHINATOWN SERVICE CENTER: SUMMER ENRICHMENT PROGRAM","","Aids elementary students for 6 weeks during the summer months by enhancing English and mathematics skills, teaching students songs and allowing students to participate in arts and crafts.","","http://cccdc.com/chinatown-service-center/","","","","","","","728773506530109","861631826209926","1217520405916264","0","","","","","","",""
"960893870849573","The Nineteenth Street Baptist Church","","A local church offering a food pantry to those in need.","","https://everyblessing.org/","","","","","","","878241423610257","1048242169885571","844015447975705","0","","","3","","","",""
"965244460063048","Byte Back","","Byte Back provides a pathway of inclusive tech training that leads to living-wage careers. Since 1997, Byte Back has served thousands of adults, helping graduates gain valuable tech skills, launch successful careers, and become part of the growing digital economy.","learn@byteback.org","https://byteback.org/","","","","","","","621922475876912,610393181590401","626911642105346",",557042258022055","0","","","5","","","test.com",""
"922936496993279","UPO: FATHERHOOD INITIATIVE: ALWAYS ON SATURDAY","","Provides parenting classes, life skills, budget management, employment assistance, and education referrals to fathers and expecting fathers.","","http://upo.org","","","","","","","","1162376477768342","","0","","","","","","",""
"921466109394130","Providence Health System","","Providence has served the District of Columbia for more than 150 years. In addition to providing care through its skilled nursing facility, Carroll Manor, and primary care related services, which includes geriatrics, and behavioral health, Providence is transforming to a new healthcare delivery model that re-envisions how we deliver care to meet the community’s health needs and can best contribute to building healthier communities.","","https://healthcare.ascension.org/locations/district-of-columbia/dcwas/washington-providence-health-services-internal-medicine-at-1160-varnum-street-ne","","","","","1","","","641734990450902",",873890719454689","0","","","","","","",""
"928333992201735","Mamatoto Village","","Mamatoto Village is a 501 (c)(3) non-profit organization devoted to creating career pathways for Women of Color in the field of public health and human services; and providing accessible perinatal support services designed to empower women with the necessary tools to make the most informed decisions in their maternity care, their parenting, and their lives.","info@mamatotovillage.org","https://www.mamatotovillage.org/","","","","","3","","704832527436297,800852356091403,1006868535209989,837150649376459","1189857685741304,1177666044577543","1153279049261324","0","","","5","","","",""
"948639800544467","Safe Shores","Safe Shores—The DC Children’s Advocacy Center","Safe Shores&mdash;The DC Children&rsquo;s Advocacy Center is a direct service nonprofit organization dedicated to supporting and working directly with child victims of sexual and physical abuse in the District of Columbia.","","https://www.safeshores.org/","","","","","","","1144419665946228,979425998294597,669665309659481,1150603832651756,855260709365984,1331055862752219","963927944202202","571421925629438","0","","","5","","","",""
"937130544214038","Edgewood/Brookland Family Support Collaborative","","E/BFSC is one of five neighborhood-based Collaboratives in the District of Columbia, which make up the city-wide Healthy Families, Thriving Communities Collaborative network. E/BFSC has been in existence since 1996 when a partnership consisting of residents and neighborhood-based organizations received a planning grant from the D.C. Child and Family Services Agency (CFSA). The planning grant facilitated the development of a community-based collaborative effort to design and implement a neighborhood-based family support system. After a year of planning, E/BFSC opened its first Family Support Center in Brookland Manor in 1997 and began formally serving families. In 2011, E/BFSC expanded its geographic target area and now provides services to all communities in Ward 5 and Ward 6.","","http://ebfsc.org/","","","","","","","957679721511506,880540849737772,741133276923057,1205734509587882","","744169816237550,636167681957227,920110206749977,753670429342362,944001764606866","0","","","5","","","",""
"951819432538468","Community Connections, Inc.","Community Connections","Community Connections provides comprehensive mental health services to children, youth, families and adults in the District of Columbia including individualized treatment planning, network resource development, community support services, in home and/or office based counseling, psycho-educational training and support and crisis services. They are also able to assist with applying for Section 8 Vouchers and accessing affordable housing. They accept DC Medicaid, AmeriHealth, Trusted Health and Medstar Family Choice.","info@ccdc1.org","http://communityconnectionsdc.org","","","1984","non-profit","1","","785169150627540,1092296589947000,1176207549830608,1307844962163383,606736767772085,945829836126554,823785251815168,1099899521922388,1176655697971687,1206755076792649,1150526426164419,1311323215134581,859847606001066","841218777703776,912724757494039",",1190992226347185","0","","","","https://www.facebook.com/comcondc","","https://www.instagram.com/communityconnections_dc/",""
"984055402205420","Northern Virginia Family Services","","A community organization providing numerous services to meet the needs of the community. These services range from shelter/housing, to food, to education, and health.","info@nvfs.org","https://www.nvfs.org/","","","","","","","987823009683776,862520686520779,1227270113734434,1216093434926302","1304455182692201,867166594258636,733177886658199,1056503677735097,878274834315102,1276118664942727","638609559652847","1.1516845031029E+33","","","5","","","",""
"993230752380094","DC Public Library","","The library provides environments that invite reading, learning and community discussion and equips people to learn all their lives, to embrace diversity and to build a thriving city. We are proud to be a recognized force in the community for engaging the mind, expanding opportunities and elevating the quality of life.","","http://dclibrary.org","","","","","","","","","","0","","","","","","",""
"992550837539148","Neighbors’ Consejo","","Neighbors&rsquo; Consejo provides culturally and linguistically competent healthcare, social, and support services for the most needy in our community &ndash; those underserved and uninsured. We strive to empower them to become self-sufficient and productive members of society.","","http://neighborsc.org","","","","","","","1019809336799909,854557082490435","1080998373720902","1299568679392516,834393407905740","0","","","5","","","",""
"940973163563518","Samaritan Ministry of Greater Washington","","Every year, Samaritan Ministry of Greater Washington helps improve the lives of more than 1,000 people who are homeless or otherwise in need through our innovative Next Step Program. For over 30 years now, participants have been welcomed by our staff and volunteers into a safe, supportive environment that allows them the freedom to choose their own goals and pursue them! They are given the resources and support they need &mdash; housing and employment search guidance, coaching, referrals to partner service providers and more &mdash; to fulfill those goals. Participants are listened to, and treated like family.","","http://samaritanministry.org","","","","","","","1279930862215019","1151752297667520","1288638701381373,827068480481455,1125282502738313,1300388977460036,1136470398726733","0","","","5","","","",""
"970698645664636","DC DEPARTMENT OF CONSUMER AND REGULATORY AFFAIRS (D.C.RA): BUILDING AND LAND REGULATION ADMINISTRATION","","Regulates all building and land use within the District of Columbia to ensure safety and conformity to local and federal laws and regulations. Manages permit processing, building inspection, and zoning program; covering new construction, alterations and repairs.","","http://dcra.dc.gov/","","","","","","","1277730428780686","1223134124049564","841663889311858","0","","","","","","",""
"976419995372799","DC HOUSING AUTHORITY: CLIENT SERVICES CENTER","","Responsible for application intake, waiting list management, and eligibility determination for Public Housing, the Housing Choice Voucher Tenant Based Program - HCVP (formerly known as the Section 8 program)","","http://dchousing.org","","","","","","","1142684843005996","759645456897847","909420379146552","0","","","","","","",""
"973627436997143","Mayor’s Office of LGBTQ Affairs","","The Mayor&rsquo;s Office of Lesbian, Gay, Bisexual, Transgender and Questioning Affairs (LGBTQ) is a permanent, cabinet-level office within the Office of Community Affairs in the Executive Office of the Mayor, established by statute in 2006 to address the important concerns of the District's gay, lesbian, bisexual and transgender residents. The District of Columbia has one of the highest concentrations of LGBTQ residents in the country with an estimated 7 to 10% of the population being LGBTQ.","","http://www.glbt.dc.gov","","","","","","","576738057093594","1271584803828941,1280860897671998","1132814241177816","0","","","5","","","",""
