"id","organization_id","name","alternate_name","description","transportation","latitude","longitude","location_services","location_phones","location_details","location_schedule","location_address","location_tag","enrich_flag","flag"
"898537800432105","1284952943863665","Brentwood Health Center (Ward 5)","","","","38.9220075","-76.9895323","637056281967653,654079377709904,1350703837532102","661172727532291,1352422279871519","","1338861885607913,1338861885607914,1338861885607915,1338861885607916,1338861885607917,1338861885607918,1338861885607919,1338861885608312","1111523833465987","","",""
"920110206749977","937130544214038","Jefferson Academy Family Support Program","","","","38.879881","-77.0229366","880540849737772","815051675815970","","1150989024210050","907889296977159","","",""
"924308059712002","1351080129222819","1204 Third Street, NW Washington, D.C. 20001","","","","38.9061005","-77.0155587","857845196225447","","","","828783992646683","","",""
"940212538195830","901970914472025","YMCA Silver Spring","","","","39.0151225","-77.0140424","609764906879432,1142869830287216,1232646715498091","826261229525001","","1338861885601337","1171342361002389","","",""
"935244522535810","1288114944946075","Parklands-Turner Library","","","","38.8461308","-76.9810846","975549781096583,944525862208782","928835842320067","","","793294459218082","","",""
"883870204820767","1187309405282204","Mazique at Tyler","","","","38.9063037","-77.0095301","882832254990502","1126681676431855","","","958202497334809","","",""
"901570423713957","1117145062751748","Mom's Meals Corporate Office","","","","41.6742052","-93.5575138","","643337118990625","","763886287602693","1214858041785621","","",""
"910542962335929","902975658133732","Administrative Office - Chancellor Williams Learning Center","","","","38.9169963","-77.0002842","","1238591955779914","","886088290054048","894843846728328","","",""
"909412769598597","1288114944946075","Anacostia Library","","","","38.8659805","-76.9785383","975549781096583,596697894718349,944525862208782","1034077089191792","","","1061063147389149","","",""
"920613426512187","901970914472025","YMCA Calomiris Program Center","","","","38.9453828","-76.977759","1232646715498091,1261952699824933","1280513272736158","","1338861885601338","920336761856377","","",""
"929361885175005","1284952943863665","Cardozo High School Clinic","","This is a school-based health center for students attending Cardozo High School. Follows leave schedule of High School (holidays, summer vacation, etc.)","","38.9280998","-77.0329341","637056281967653,654079377709904,1350703837532102","1352422279870633","","1338861885607921,1338861885607922,1338861885607923,1338861885607924,1338861885607925,1338861885607926,1338861885607927,1338861885608313","1163433271003395","","",""
"935485129696113","1284952943863665","Unity at N Street Village (Ward 1)","","Medical services provided Thursday ONLY Dental services provided on 2nd & 4th Wednesday","","38.9074096","-77.0312881","641492455035039,654079377709904","1352422279871428,1352422279871521","","1338861885608336","1083435186659207","","",""
"890225932378329","1288114944946075","Southwest Library","","","","36.514698","-94.61137","975549781096583","1126024346389387","","","913104154166882","","",""
"897334286466946","0","Max Robinson Center Pharmacy","","","","38.863552","-76.9913506","941820443389996","","","","1178965663078874","","",""
"893134611210108","1280943812182660","Family Ministry Center","","The Family Ministry Center (FMC) provides food, clothing, toiletries and household items to local families in need. We distribute groceries that provide over three million meals each year, and we provide computer training, legal aid, ESOL classes, Bible studies, life skills classes, services for senior citizens, parenting classes, baby showers, Christmas gifts, Thanksgiving supplies and more. The Family Ministry Center is located down the driveway between the Popeye’s & Northeast Auto Body Collision Center.","","38.9305803","-76.9591751","795565312115643,897674219161316,1074220347849802,1188657221119765,1275451737359298,1350703837531895","1352422279870633","","1338861885609393","1347874758673672","","",""
"940988880402930","643509042901798","Pathways to Housing","","","","38.9249975","-76.9938723","594081408024759,833463361083754,998910660786600,1003127511248132,1074501090125867,1131528502132736","798012227756605","","1338861885610415","1224004543230409","","",""
"944001764606866","937130544214038","Ionia R. Whipper Home Program Facility","","","","38.9226203","-76.9758499","741133276923057","815051675815970","","","976431501861680","","",""
"950611509071482","901970914472025","YMCA Loudoun County Program Center","","","","39.1084738","-77.5653984","1232646715498091,1261952699824933","851605176249615","","1338861885601339","967215957608908","","",""
"898209455512951","589460886355658","Family Matters of Greater Washington","","","","38.901643","-77.0169534","1234290234728766","1286093295268135","","1058643087146379","1173290860033308","","",""
"906614178779692","901970914472025","YMCA Loudoun County Youth Development Center","","","","39.008539","-77.4102054","1232646715498091,1261952699824933","1352422279870694","","1338861885601340","900274267215840","","",""
"902244835227859","862024217673800","Calvary Women's Services","","","","38.8670496","-76.9880002","1205629989379688,569326528063960,863951605194335,757969294952221","596791445605697,1029280015850838","","1338861885609373","601018594378812","","",""
"909420379146552","976419995372799","1133 North Capitol Street NE Washington, DC 20001","","","","38.9330903","-76.9931954","1142684843005996","759645456897847","","","1202515631751130","","",""
"945974432326654","1284952943863665","East of the River Health Center (Ward 7)","","","","38.8911503","-76.9375418","568848745429108,637056281967653,654079377709904,1085691019894863,1140724818955853,1350703837532102","661172727532291,1352422279871499","","1338861885607930,1338861885607931,1338861885607932,1338861885607933,1338861885607934,1338861885607935,1338861885607936,1338861885610463","932050155937690","","",""
"903980033462689","1091742936273498","Engine 14 Station","","","","40.7379512","-73.9909949","1278346715900586,608659423860858","1124039217062205","","","836892954781691","","",""
"908423552645976","785453766981777","Psychiatric Institute of Washington","","","","38.9439293","-77.0779866","758678154564108,856388971104613,927525077065562,1124712566709259,1154673214411715,1280199390097891","570709070569781","","","1160436895350697","","",""
"924644263313960","1222701888984669","2804 South East Maryland Avenue Washington, DC 20032","","","","38.9056125","-76.9701718","","1311734614958207","","","","","",""
"932502301190120","879684021850075","Vida Brightwood","","","","38.9614631","-77.0315061","826324408184019,743196443052437,1188616906512182,1235579050212858,777147158438789","751061458384755","","1338861885610592","965942365087326","","",""
"942912384984463","0","1525 14th St NW Washington, DC 20005","","","","38.9104721","-77.0315736","","","","","","","",""
"943694322277545","818433220295218","Woodbridge Welcome Center","","","","38.6725007","-77.2617529","640700715075294","945011846421955,559258828473048","","759323921239655","817367619345113","","",""
"955494998117578","0","Northwood High School","","","","39.03571","-77.022065","872607427636909","","","969860092875916","934712078390448","","",""
"961940750930741","1155113646791146","Doctors Community Hospital","","","","38.9808223","-76.8651595","681568772199807","","","","876571612697860","","",""
"964800187171150","997628202730998","My Sister's Place Administrative Office","","","","38.9167234","-77.0336428","937636854587265","","","","1347874758673672","","",""
"966006768634994","0","4301 9th Street SE Washington, DC 20032","","","","38.8309819","-76.9895526","","1172138644991750","","","1218912876438090","","",""
"971101638249063","1115449373062853","Sherman Avenue Corps","","Social services case management, Free hot lunch 3x week, Youth music program, Spiritual care and worship, Summer camp registration, Back to School supplies, Christmas assistance","","38.9316017","-77.0260751","1350703837531760,1350703837531791,1350703837531792","1352422279870885","1220898693224879","1338861885604393","1347874758673722","","",""
"970045820687110","1284952943863665","H.D. Woodson High School Clinic","","This is a school-based health center for students that attend H.D. Woodson","","38.8968317","-76.9226764","637056281967653,654079377709904,1350703837532102","1352422279870633","","1338861885607938,1338861885607939,1338861885607940,1338861885607941,1338861885607942,1338861885607943,1338861885607944,1338861885608315","1190472785985307","","",""
"978435202763698","1253396496217869","Covenant Baptist Church DC","","","","38.8341778","-77.0086303","768420867308238,1117943724533651,567586810350969,762286614552841,1301180940473100","568081390715166","","1338861885609354","790302097009149","","",""
"979262089777285","0","Glenmont United Methodist Church","","","","39.0674965","-77.0593696","1291646983149791","","","1080969616942746","853483460126078","","",""
"923156776542484","1091742936273498","Engine 16 Station","","","","39.9767027","-75.2127604","1278346715900586,608659423860858","1210580535996678","","","1219909253043443","","",""
"953875575104132","1287549685614240","Mary's Center Petworth Health Center","","","","38.9391777","-77.0250176","1171041183154896,834474801815094,819105625973846,1281873572081806,1049979809257514,1149133594765984,1054654881182092,771415038083007,570279198497703,1330210073954058,993277267161005,1102764489219960,1073305429578122,615102245607234,1222212212143407,600311424612877,877408991389663,935391639326831,912682382040353,1350703837532047,927583086660595","975713005890497,1352422279871341","","1338861885610359","1347874758674033","","",""
"972271189983680","1121342754860910","Neurology at Montgomery County Outpatient Center","","","","39.1004309","-77.2104258","890516898015838","1330966782942998,1352422279870818,1352422279870819","","1338861885603483","786143725434715","","",""
"980257350381118","1151840654132771","HSC Outpatient Centers - Montgomery County Location","","","","39.10104","-77.191327","1251282400091320,739110335088609,1262432728139962,859784781707721,1216919996503351,768577653576222","1109526456712488","","","685743545045067","","",""
"990336044058622","1091742936273498","Engine 5 Station","","","","33.4777473","-112.0416913","1278346715900586,608659423860858","1310251286171666","","","933661659739848","","",""
"990754403473385","779339057787762","Piney Branch Elementary School","","","","38.9822809","-77.0093952","877165496793556","737091514062920","","1338861885603840","876562735540483","","",""
"959526986815629","0","1300 First Street, NE, 2nd Floor Washington, DC 20002","","","","38.9075083","-77.0063357","","1146495953663471","","","922334881715780","","",""
"957991424832394","0","170114th Street NW Washington, DC 20009","","","","38.9127993","-77.0315736","","1185225575410111","","","","","",""
"970983517110031","1169767322641878","HCS Ward 7 Housing Empowerment Center","","Operating out of the Antioch Baptist Church.","","38.9049824","-76.9282583","","1352422279870725,1352422279870726,1352422279870727","","1338861885601712","630045920855590","","",""
"967598687864523","1288114944946075","Francis A. Gregory Library","","","","38.8648666","-76.9542161","975549781096583,596697894718349,944525862208782","881290885953231","","","1329526304224045","","",""
"982525680938497","1263332778268621","50 Irving Street NW Washington, DC 20422","","","","38.9286058","-77.0105649","836888666804197","1164110952382008","","","907362716425449","","",""
"988814873768650","876886021673283","Martha's Table at the Maycroft","","","","38.9269851","-77.0349922","667387929525624,905712024453663,810458383121333,925876618282340","839546521594442","","575335889760211,927004175290165","1246699983418480","","",""
"991046422392107","1287549685614240","Mary's Center Pharmacy","","","","38.9392032","-77.0255908","561831919465625","1257181434931228","","1338861885607282","750182888138367","","",""
"991654914903385","901970914472025","YMCA Anthony Bowen","","","","38.9194299","-77.0311521","609764906879432,607057383679661,811588311148333,1142869830287216,1232646715498091","1278878139380788","","1338861885601341","736104421703506","","",""
"995487732055408","1091742936273498","Engine 18 Station","","","","41.8645066","-87.6559934","1278346715900586,608659423860858","977115125903347","","","1208734333912040","","",""
"999180107217935","1151840654132771","HSC Outpatient Centers - Prince George's County Location","","","","38.9511541","-76.8342806","1251282400091320,739110335088609,1262432728139962,859784781707721,1216919996503351,768577653576222","1132773036383590","","","1255844164471719","","",""
"995317546520269","846586624529740","Women's Collective","","","","38.9177239","-76.9767437","616878093146275,1273412412302024,961847087578752","807471270870129","","","1347874758673727","","",""
"941990903583859","1284952943863665","Unity at Downtown BID (Ward 2)","","","","38.9023011","-77.0285236","641492455035039,654079377709904","1352422279871433","","1338861885607946,1338861885607947,1338861885607948,1338861885607949,1338861885607950,1338861885607951,1338861885607952,1338861885608337","1347874758674080","","",""
"969410719625582","1288114944946075","Bellevue Library","","","","35.1813977","-89.809137","975549781096583,596697894718349,944525862208782","1068215014993087","","","719391470274062","","",""
"1005080088436254","0","1500 Galen Street SE Washington, DC, 20020, US","","","","38.8631616","-76.9836127","","","","","","","",""
"1012043594454236","638023829270297","A.P. Shaw Campus","","","","38.8515498","-76.9853227","1350703837531964","916276527780066","","","1347874758673873","","",""
"1012693305656130","1288114944946075","Martin Luther King Jr. Memorial Library (Central Library)","","","","38.8986134","-77.0242767","975549781096583,1173270438890110,596697894718349,944525862208782,1222229505999659","1132088699124837","","","752490816891424","","",""
"950665445636496","1121342754860910","Friendship Heights Outpatient Center","","","","38.9555205","-77.0834385","585745505232672","1246475069981458,1352422279870820","","","808918445165876","","",""
"957027288949288","0","Manna Market","","","","39.0577748","-76.9696618","1291646983149791","","","1290678395479250,1267435606144111,1315959235237163,1270082994611497,989271611200977","937253430158613","","",""
"957520333540238","1284952943863665","Stanton Road Health Center (Ward 8)","","","","38.8492438","-76.9806509","637056281967653,654079377709904,1140724818955853,1350703837532102","661172727532291,1352422279871435","","1338861885607954,1338861885607955,1338861885607956,1338861885607957,1338861885607958,1338861885607959,1338861885607960,1338861885608344","581241517123611","","",""
"967842377045809","757749510901012","Damien Ministries","","","","38.9304233","-76.9739148","583988896816188,1132229411458875,620569007037808,872951114825988","1352422279870633","","1338861885609432","1347874758673672","","",""
"967601719856630","1275858156254689","Seabury at Springvale Terrace","","","","38.9986427","-77.0212272","1210054763234429","863373375723229,1352422279871198","","1338861885606886","1217002783652146","","",""
"977080631663121","1077851308935499","1627 K Street NW Washington, DC 20006","","","","38.9029117","-77.0376686","943521538490652,702296325594248,895263756347270,709150850319193,831230865396411,1220731362295108,1210758210255628","946365616469100,1066729741752517","","","877073319079269","","",""
"978433964868542","0","Downtown Cluster - AARP Self Help Office","","Downtown Cluster partners with AARP to provide the Self Help Office","","38.8964301","-77.0205524","","770218954747061","","1153058029513279","","","",""
"984130963161577","809725005994328","Dupont Park SDA","","","","38.871639","-76.947037","1133841580769830,651056882216531","794839335523778","","","600023869924758","","",""
"987681737906027","765268136875870","Mickey Leland House","","","","38.914732","-77.0177099","1089668903464175","760565278757437,647471512217416","","1092472091063330","864132208245056","","",""
"984407158340054","1058892834992313","DC Center for Independent Living – SE Satellite","","","","38.8294674","-76.9910825","969104577757425,598047692449891,874713157662589,977353834463418,565370307901606,659435743428113,1231068953747206","1352422279870633","","1338861885609976","896867524520940","","",""
"996758537763515","1265909136483839","3917 Minnesota Avenue, NE Washington, DC 20019","","","","38.8937514","-76.9495877","1236034161171034","","","","1000047601685886","","",""
"1018253357347462","1091742936273498","Engine 6 Station","","","","40.7099778","-74.0054139","1278346715900586,608659423860858","751594641558024","","","1096727323745989","","",""
"967529880147269","1222701888984669","Sasha Bruce - Transitional Living Program","","","","38.8839641","-76.9296229","829979157869352","","","","1327832724639079","","",""
"987580985223381","1288114944946075","Chevy Chase Library","","","","38.9907072","-77.0768765","975549781096583,944525862208782","705994150910452","","","650938280347091","","",""
"1005588549680598","1172656271433522","Spanish Catholic Center DC","","","","38.9327313","-77.0373987","1259262671692605,1115001618582576,1079413184215525,1266899795743681,1196312610753230,616328908124765","1352422279870776","","1338861885602911,1338861885602912,1338861885602913,1338861885602914,1338861885602915,1338861885602916,1338861885602917,1338861885602986","1262445634877042","","",""
"1006643802398414","818433220295218","Kreative Kidz Academy","","","","38.9975705","-76.9930849","1233124771884739","1352422279870717","","","1347874758673689","","",""
"1013220022014176","1309623395147627","300 Indiana Avenue Washington, DC 20001","","","","38.8943419","-77.0165645","691601468768441","850149252069185","","","1255733217977362","","",""
"1013981933889035","1087443224313487","2307 Martin Luther King Jr Avenue SE Washington, DC 20020","","","","38.8633444","-76.9915438","823996409566009","696940363672558,1045712042993666","","","595922845737405","","",""
"1020706673677182","802638496440415","Elaine Ellis MD","","","","39.0178048","-76.9197707","778121485505827,864041028832460,891245636047663,953570402846759,1048984129419777,1049005398980524,1134389546347902","1352422279870674","","1338861885601162","1181534981962548","","",""
"1021458214239224","1115745782915962","Sibley Memorial Hospital","","","","38.9365476","-77.1091966","1118257508626334,768069481383101","1352422279870633","","1338861885610326","606691178479516","","",""
"1035196061179073","1288114944946075","Shaw (Watha T. Daniel) Library","","","","38.9124475","-77.0222467","975549781096583,596697894718349,944525862208782","646466081040521","","","855414328374137","","",""
"1078875042301972","818433220295218","Multicultural Center (MCC)","","","","38.990764","-76.981483","1233124771884739,871369531788799,833348686999567,645620379335062,960670406610559,572649600558239,646181177473340,837177248603522,1049343334916651","1184578093873610,1310292948668779","","809271860001006,748290900302660","1271364189985979","","",""
"1080745784913482","901970914472025","YMCA Camp Letts","","","","38.8893928","-76.5293426","1261952699824933","766154485856891","","1338861885601342","1243421228505168","","",""
"1091227224514735","765268136875870","The Webster House","","","","38.9438264","-77.0329905","1126118557955040","1265146554354445","","1092472091063330","630319727634327","","",""
"1102714062099449","1158824400866164","910 Westminster Street NW Washington, DC 20009","","","","38.9146534","-77.0244324","1223508074452444","1191702661711519","","","1296962432755079","","",""
"1043993116448952","961854161533682","MedStar Washington Hospital Center","","","","38.9287881","-77.0143272","849020259682919","1352422279870685","","1338861885601242","820817860027881","","",""
"1044411535350668","1303478330484169","DC Central Kitchen Headquarters","","","","38.8954586","-77.0133543","720253176536744","1110274733413246","","1338861885609845","801363455011364","","",""
"1048770784971224","1234827091202817","Westminster Presbyterian Church","","","","38.8789526","-77.018258","857853579878864,754147676615710,929072757628683,1316670958147366,839695327342121,1096695050630138,1186669715768214,943806798890403,1122934207742346,1286870063123571","1290607971551229","","1338861885609837","637680055653175","","",""
"1053555574688978","0","1717 Columbia Road NW Washington, DC, 20009, US","","","","38.9248766","-77.0399625","","","","","","","",""
"1060230665027262","1148831835061989","Hillcrest - MLK Jr. Ave","","","","38.844288","-76.9985519","1287524810502357,1161898129373780,1012823920759090,623995531339898,1118072829940673,1118941099925179,1083170236781208,1257354181828621,914742928477842,1156322445305197,796791181677810,858888948104571,1265678209789686,594606264685919,757989986692540,1128704737609004,1272557250166706,1210250305509510,1217211341955511,1113342189645613,906124615204603,540866542533436","1352422279870633","","1338861885610327","641281670998932","","",""
"1092551085212094","9.6773741020642E+32","St. Stephen and the Incarnation","","","","38.9334824","-77.0357195","1223223123705521,646401850883937","","","","980902256958058","","",""
"1092715705970916","820630706542898","Iona Wellness & Arts","","","","38.9481931","-77.0816737","1350703837532278,1350703837532245","925375982749248","","1338861885610618","1298660539385549","","",""
"1092756194618999","901970914472025","YMCA Youth & Family Services","","","","39.0126924","-77.0163263","","910352028410989","","1338861885601343","1067038842463788","","",""
"1096962324914778","744035004462843","Efforts from Ex-Convicts","","","","38.9079831","-77.0235439","1117364513670581,749482802649696,1275285193089089","949228272983280","","","927832223723960","","",""
"1101079556337049","0","SAMARITAN MINISTRY OF GREATER WASHINGTON: NW OFFICE","","","","38.9527298","-77.0358288","","","","","","","",""
"1104999420030021","1061004820715700","Mc Kendree UMC","","","","38.9319612","-76.971732","","804280432043299","","","1205010169244537","","",""
"1056414203994963","618821526959273","Hughes Memorial UMC","","","","38.8905358","-76.9254723","1105712633636720,660905682344295,745288994645838,856224619170449,572554560594709","1298721668049434","","","1106991030101545","","",""
"1068693490671334","1203024767725850","The Commons at Stanton Square","","","","38.8548975","-76.9844872","573712074661708,915604912347301","893086851634791","","993133799161870,896372222754824","1257555204587862","","",""
"1069239089485198","","Community Connections - The Center for Families and Children","","","","38.8938413","-77.0203724","859847606001066,1311323215134581","1352422279870710","","1338861885601710","1178793581455590","","",""
"1078276338322764","1012774856380370","Far Southeast Family Strengthening Collaborative - Administrative Office","","","","38.8659856","-76.9897776","949725297401271,763106931954514,678336489867060,1102032278098336,1277554928342075,954270986825825,618510425235763","1236412898692410,828534605497883","","","1185229150152167","","",""
"1085137251641611","1126607081226356","JSSA Silver Spring","","","","39.0183093","-77.0446628","869411193408138,637788539576170","1231443874540010,818610335474984","","1099102647584911","1272270265454257","","",""
"1061235909513521","1078800059400169","Department of Aging and Community Living","","","","38.9028886","-76.9991859","","1352422279870683,1352422279870684","","1338861885601222","783162154650070","","",""
"1062849514501246","803246513313364","801 Buchanan Street Washington, DC 20017","","","","38.945785","-76.993702","865858690637525","1032393853403968","","","975514710645118","","",""
"1076247615804558","540732570709574","Northeast Site (Ward 5/Main site)","","","","38.9208058","-76.9777175","833282615728356","1232851016707551,876071398674393","","1139622285743882","842704873804626","","",""
"1077472017140637","1172656271433522","MD Spanish Catholic Center","","","","39.056305","-77.049479","1079413184215525,544257595598049","1239229114627288","","1338861885602922","922203556759265","","",""
"1118017178735628","1288114944946075","Library Express","","","","43.7852361","-88.4056988","975549781096583,944525862208782","860482618489600","","","607841321991818","","",""
"1116308991917029","1209774179868983","Children's Law Center","","","","38.8965812","-77.0147134","882977120503000,892274678523551,956603811443415","1352422279871596,1352422279871597","","1338861885608454","1178741888896067","","",""
"1118558741921381","1126607081226356","JSSA Northern Virginia","","","","38.8672169","-77.2364739","1206515011255222,1247441946122537,1189862050430597,842118695599527,596509168605852,1158805154331276,1249421918700941,956316316250592,943690370414778,1237618325820422,1330460837989046,869411193408138,609280054378490,822886605211738,1248465838378546,1176914771702299,637788539576170","1101005748395701,1139180973783304","","607260486529938,975413515685238","921349453832981","","",""
"1123778264785628","1288114944946075","Mt. Pleasant Library","","","","33.1609914","-94.9698738","975549781096583,596697894718349,944525862208782","1247682248307577","","","895461555540917","","",""
"1127198971919902","758358330691109","Contemporary Family Services - DC Minnesota AVe","","","","38.8763069","-76.965516","924549516555160,1015257402861824,1200612658418419","1275875687653401","","1338861885601253","1193719191555857","","",""
"1089626392255953","1140779289251086","Crowder Food Bank","","","","38.9198591","-76.9981019","783958686086923","1267351968914473,1167803343546664,624586719112928","","924131380906668","588096487639420","","",""
"1091354780708194","1203024767725850","Mississippi Avenue and Archer Park Apartments","","","","38.8403609","-76.9871985","","785075185786370","","","623980338427834","","",""
"1091301498101680","1121342754860910","Neuropsychology at Montgomery County Outpatient Center","","","","39.1079986","-77.1877863","585745505232672","1016548724212832,1352422279870821","","","730523059624038","","",""
"1089431432526337","901970914472025","YMCA Prince George’s County","","","","38.9803369","-76.7574595","1232646715498091","1258144831022858","","1338861885601344","791236860915802","","",""
"1091350492556485","1297467042568288","The United Church","","","","38.898035","-77.044573","1243657038645919","627977115724206","","875230198299264,1212024849753899","1347874758673670","","",""
"1102078052551645","758358330691109","Contemporary Family Services - MD","","","","38.9694937","-76.952895","924549516555160,1200612658418419","1352422279870688","","1338861885601254","1224194685885232","","",""
"1103297850067355","1222701888984669","Sasha Bruce - PASSAGES","","","","38.8514669","-76.9648686","1184021119607946","1291366300573340","","","1251667421607854","","",""
"1103047411510967","1315578558618439","Youth Prevention Center: Wards 1 & 2","","","","38.9277554","-77.0332829","936010727694695","1229125012382256","","","1114454487063148","","",""
"1102086906074425","0","DC 20011","","","","38.9502497","-77.0161436","","","","","","","",""
"1117640220112945","765268136875870","La Casa Transitional Rehabilitation Program (TRP)","","","","38.9363756","-77.0291455","911538558546594","846053195085750","","1092472091063330","670835715650638","","",""
"1125282502738313","940973163563518","Arlington/Northern Virginia","","","","38.8641779","-77.0816962","1279930862215019","1302923938383278,632750765830372","","1263556797936291","908923239757928","","",""
"1125441162012486","1189940866829310","Catholic Charities Legal Network","","","","38.8980254","-77.0250959","631128871825821,612333310679780","1352422279870872,1352422279871069","","1338861885605505","755465819143078","","",""
"1134258246707073","921180108977126","2601 18th Street NE Washington, DC 20018","","","","38.9237346","-76.9780775","846114903100076,769155518616587,815900335838427,989132061763461","1100666782984005","","","641583846560761","","",""
"1094898373646373","1235614981567924","La Casa Transitional Housing","","","","38.9363756","-77.0291455","1121716306827418","846053195085750","","","670835715650638","","",""
"1096322006760905","1288114944946075","Capitol View Library","","","","38.889054","-76.9296774","975549781096583,596697894718349,944525862208782","795844597305597","","","899256974639291","","",""
"1098092408059985","1288114944946075","Northwest One Library","","","","38.9039266","-77.0136058","975549781096583","1079677800252129","","","628341810887409","","",""
"1114551742239605","802638496440415","Elaine Ellis DC","","","","38.9116973","-76.9339447","778121485505827,864041028832460,891245636047663,953570402846759,1048984129419777,1049005398980524,1134389546347902","1352422279870676","","1338861885601163","1084485258726986","","",""
"1132814241177816","973627436997143","Mayor's Office of LGBTQ Affairs","","","","38.9175547","-77.0324732","576738057093594","1271584803828941,1280860897671998","","1291691688879158","583943994142484","","",""
"1142163554566402","918523571271755","SOME Main Office","","","","38.9088439","-77.0114197","611731051197054,786777987046972,885911212444742,978823191463999","828720521624019","","1338861885610438","843557435036966","","",""
"1142780236844538","0","P.O. Box 34125, WDC 20043","","","","38.9071923","-77.0368707","","869180963768724","","","","","",""
"1146850101014457","1287549685614240","Mary's Center Headquarters, Adams Morgan","","","","38.9210225","-77.0397601","1171041183154896,834474801815094,1049979809257514,771415038083007,570279198497703,1330210073954058,1102764489219960,1073305429578122,615102245607234,1222212212143407,877408991389663,935391639326831,912682382040353,1350703837532047,927583086660595","1352422279871341","","","1347874758674035","","",""
"1117622155194782","765268136875870","Blair House","","","","38.9010406","-76.9970221","647744623033900","714043165270002,547284703219745,926719398617836","","","875459002132828","","",""
"1130366462113469","765268136875870","Coalition for the Homeless Headquarters","","","","38.9041649","-77.0293694","","1052461018117943","","","1098356156192294","","",""
"1143767333255844","1091742936273498","Engine 13 Station","","","","41.8868675","-87.6201779","1278346715900586,608659423860858","894795278933148","","","868990014453285","","",""
"1154007819992809","650527153533264","United Medical Center","","","","38.8359393","-76.9849936","657392890209506,978362959076613,650975829022117,1184398102096366,569658380553026,778216401015612,658900524855990","853258537403223,795305573959481,1253458613028760","","","1253142566681779","","",""
"1156298037800579","615135989448834","D.C. Department of Employment Services (DOES)","","","","38.8970435","-76.9478322","947021731311865","888249723161367,979599616798183","","848052825920285","813107616664956","","",""
"1094057138771894","1288114944946075","Northeast Library","","","","39.1065709","-94.5112888","975549781096583,596697894718349,944525862208782","825698509389836","","","600722845496203","","",""
"1095290768316947","0","4065 Minnesota Avenue NE Washington, DC 20019","","","","38.8964832","-76.9473145","","1060506027185222","","","539337396364683","","",""
"1099219791360979","890960937452506","MedStar Georgetown University Hospital","","","","38.911464","-77.0751693","874318868056401","1352422279870709","","1338861885601420","1067394282645998","","",""
"1101683690019372","1222701888984669","Sasha Bruce - PHP","","","","38.8638486","-76.9797426","1200334283969211","634316335663560","","","1282039935063191","","",""
"1117118492901641","779339057787762","Adventist Community Services of Greater Washington","","","","38.9917266","-77.0117802","645694919920041,929859824925404,965942393503991,1050554025156180,1060415349793008,1156215543966047,1262506217054044","879161402200519","","","1105400030033279","","",""
"1118601745413208","1084960450614161","Douglas Knoll Clinic","","","","41.2057583","-96.088979","1128788656579219","559390238010481","","","1180774715221118","","",""
"1116757915659329","880448544501253","LCDP 15th St","","","","38.9258922","-77.0352621","948838805132982,952194300736035,1281848063989826,1095945124402776,841673521697595,1099208107604478,1252999982476801,770730332028956,1171107809657948,1182835937166583,1101657033380655,1095497824033311","907177707318666,1258650829388896,1329943287198428","","1338861885603262","677738893504468","","",""
"1129396857159702","1288114944946075","Palisades Library","","","","34.0439976","-118.5251262","975549781096583,944525862208782","1230985268000782","","","1269109743051226","","",""
"1137892633327650","644590666868771","1628 16th Street NW Washington, DC 20009","","","","38.9121255","-77.0370901","1228132735417724","987188839323827","","","1149910639608595","","",""
"1135336670475675","1046365080869798","New Endeavors by Women","","","","38.9074616","-77.020665","1239257983465773,1229847373733252,1350703837532012,1350703837532013,1350703837532014,1350703837532015,1350703837532016,1350703837532017","1352422279870633","","1338861885610400","1347874758673672","","",""
"1139106965939659","1280943812182660","Central Union Emergency Shelter","Central Union Mission, DC","The Men’s Shelter feeds and shelters 170-200 men per day and offers comprehensive in-house services, including: medical, dental and psychiatric care; addiction recovery; veteran’s support; spiritual direction; vocational training; education; employment placement; legal support and social services.","","38.8987292","-77.0111112","659175264242163,638870700632782,911241036881136,914571037644850,929579985962021,967262538035937,1135547983717044,1136496312754304,1156988661828912,1266964744981497,1317811461953516,1333335607705891,1350703837531895","1352422279870633","","1338861885609392","1347874758673672","","",""
"1167767752140850","1284952943863665","Unity at Friendship Place (Ward 3)","","","","38.951352","-77.0805609","641492455035039,654079377709904","1352422279871436,1352422279871528","","1338861885607962,1338861885607963,1338861885607964,1338861885607965,1338861885607966,1338861885607967,1338861885607968,1338861885608338","1214088150223601","","",""
"1173183937901099","1280943812182660","Administrative Office","","","","38.9705143","-76.9139774","","1352422279870875,1352422279871220","","1338861885607122","1168340208506307","","",""
"1115108116176359","1091742936273498","Engine 30 Station","","","","41.9023137","-87.6672577","1278346715900586,608659423860858","1151399440563980","","","615343807301958","","",""
"1133193776558121","0","301 365-4480","","","","0","0","","","","","","","",""
"1129247879259176","1091742936273498","Engine 23 Station","","","","38.8984593","-77.0476344","1278346715900586,608659423860858","685475234090978","","","815678797015870","","",""
"1133890153315802","765268136875870","Park Road Transitional Program","","","","38.9307935","-77.0305165","772373540242764","659031397106285,1149894742840771","","","899930684274562","","",""
"1134996153077734","618748399513081","A Wider Circle Center for Community Service","","","","39.005589","-77.0487557","825698319066110,858728937671038","747530458759027","","1338861885607347","569226787685065","","",""
"1140130619656796","1315578558618439","DC General Hospital Compound","","","","38.8828164","-76.9772039","606430121530643","973346518083317,882109019068289","","","865953449064835","","",""
