id,service_id,service_area,description,date_added,multiple_counties
41509,8613,33002,,2018-03-29 11:18:38.803,f
41510,8614,33002,,2018-03-29 11:25:26.220,f
41512,8616,33002,,2018-03-29 15:52:56.097,f
41514,8619,33002,,2018-03-30 10:37:17.757,f
41515,8620,33101,,2018-03-30 14:03:34.993,f
41516,8621,33101,,2018-03-30 14:18:43.887,f
41518,8623,33101,,2018-03-30 14:22:37.287,f
41525,8630,33101,,2018-03-30 14:32:31.563,f
41526,8631,33101,,2018-03-30 14:39:47.130,f
41530,8635,33101,,2018-03-30 14:47:09.027,f
41535,8640,33101,,2018-03-30 14:54:55.390,f
41536,8641,33101,,2018-04-02 08:36:56.727,f
41537,8642,33101,,2018-04-02 08:39:27.647,f
41538,8643,33101,,2018-04-02 08:46:01.723,f
41539,8644,33101,,2018-04-02 08:47:08.010,f
41540,8645,33101,,2018-04-02 08:51:56.667,f
41541,8646,33101,,2018-04-02 08:53:47.833,f
41542,8647,33101,,2018-04-02 08:55:36.873,f
41543,8648,33101,,2018-04-02 08:56:51.160,f
41544,8649,33101,,2018-04-02 08:57:51.963,f
41546,8651,33101,,2018-04-02 08:59:52.863,f
41548,8653,33004,,2018-04-16 14:52:13.270,f
41550,8654,33002,,2018-04-18 08:16:22.803,f
41551,8655,33002,,2018-04-18 14:59:44.060,f
41552,8656,33002,,2018-04-24 07:53:40.470,f
41553,8657,33002,,2018-04-24 09:34:54.853,f
41554,8658,33002,,2018-04-24 13:40:32.660,f
41555,8659,33002,,2018-04-24 13:57:51.723,f
41633,8694,33002,,2018-05-14 14:03:39.790,f
41557,8660,33002,,2018-04-24 14:30:33.620,f
41634,8695,33002,,2018-05-16 14:36:00.953,f
41561,8662,33002,,2018-04-24 14:54:21.393,f
41636,8696,33002,,2018-05-16 15:19:15.530,f
41638,8698,33002,,2018-05-23 10:40:22.507,f
41639,8699,33002,,2018-05-23 11:01:08.010,f
41571,8667,33002,,2018-04-24 15:41:53.677,f
41574,8669,33002,,2018-04-25 09:19:39.120,f
41641,8700,33002,,2018-05-24 09:46:56.990,f
41576,8670,33002,,2018-04-25 09:53:16.220,f
41578,8671,33002,,2018-04-25 09:57:31.823,f
41580,8672,33002,,2018-04-25 10:12:02.113,f
41644,8702,33002,,2018-05-24 10:39:22.807,f
41582,8673,33002,,2018-04-25 10:19:06.107,f
41587,8676,33002,,2018-04-25 12:27:25.980,f
41647,8703,33002,,2018-05-24 11:02:00.360,f
41589,8677,33004,,2018-04-25 14:00:09.317,f
41590,8677,33002,,2018-04-25 14:00:09.353,f
41648,8701,33002,,2018-05-24 11:03:14.727,f
41593,8678,33002,,2018-04-25 14:11:20.913,f
41650,8704,33002,,2018-05-24 11:36:20.883,f
41595,8679,33002,,2018-04-25 14:36:17.307,f
41597,8680,33002,,2018-04-25 14:45:46.540,f
41652,8705,33002,,2018-05-24 11:39:40.937,f
41599,8681,33002,,2018-04-25 15:00:53.990,f
41601,8682,33002,,2018-04-25 15:12:02.757,f
41654,8706,33002,,2018-05-24 11:48:33.277,f
41603,8683,33002,,2018-04-25 15:20:20.210,f
41604,8684,33002,,2018-04-26 07:30:28.430,f
41606,8686,33002,,2018-04-26 07:44:51.987,f
41607,6346,33002,,2018-04-27 09:31:48.777,f
41608,8687,33004,,2018-05-01 15:37:41.377,f
41609,8687,33002,,2018-05-01 15:37:41.467,f
41610,8688,33004,,2018-05-01 15:41:45.967,f
41611,8688,33002,,2018-05-01 15:41:45.977,f
41612,8689,33002,,2018-05-02 15:45:14.677,f
41613,8689,33004,,2018-05-02 15:45:18.247,f
41614,7404,33133,,2018-05-03 09:14:10.963,f
41616,7404,33157,,2018-05-03 09:14:42.897,f
41627,8690,33043,,2018-05-09 09:15:19.977,f
41628,8690,33036,,2018-05-09 09:17:33.827,f
41656,8707,33002,,2018-05-24 11:55:07.827,f
41658,8708,33002,,2018-05-25 11:09:53.913,f
41660,8709,33002,,2018-05-25 11:30:27.617,f
41662,8710,33002,,2018-05-25 14:32:58.817,f
41664,8711,33002,,2018-05-25 14:47:58.547,f
41665,8712,33002,,2018-05-31 09:29:02.740,f
39021,7649,33140,,2015-07-15 11:10:35.770,f
39022,7649,33140,,2015-07-15 11:10:39.227,f
39023,7649,33162,,2015-07-15 11:11:07.703,f
39025,7649,33162,,2015-07-15 11:11:15.800,f
39026,7649,33162,,2015-07-15 11:11:18.270,f
39032,7650,33135,,2015-07-15 11:16:08.607,f
39034,7650,33145,,2015-07-15 11:16:21.407,f
39100,7654,33177,,2015-07-15 14:29:57.707,f
39101,7654,33177,,2015-07-15 14:29:58.993,f
39102,7654,33177,,2015-07-15 14:30:00.310,f
39104,7654,33186,,2015-07-15 14:30:09.900,f
39164,7658,33018,,2015-07-15 15:37:17.797,f
39267,1415,33002,,2015-07-24 08:23:55.240,f
39270,3646,33002,,2015-07-24 10:50:45.957,f
39271,308,33002,,2015-07-24 13:32:42.790,f
39274,3339,33002,,2015-07-24 15:03:28.807,f
39276,4042,33002,,2015-07-24 15:24:22.017,f
39280,5328,34101,,2015-07-24 16:05:35.727,f
39286,143,33002,,2015-07-24 16:23:24.073,f
39287,143,33001,,2015-07-24 16:23:27.213,f
39291,7677,33002,,2015-07-27 09:08:48.320,f
39292,2660,33002,,2015-07-27 09:22:28.513,f
39293,7678,33002,,2015-07-27 09:22:50.737,f
39295,7680,33002,,2015-07-27 10:00:02.860,f
39296,1071,32003,,2015-07-27 10:34:07.023,f
39298,1072,33002,,2015-07-27 10:55:06.007,f
39300,1076,33002,,2015-07-27 11:08:59.030,f
39301,1468,32003,,2015-07-27 11:15:25.743,f
39302,1469,33001,,2015-07-27 11:22:11.093,f
39306,1834,32003,,2015-07-27 11:30:19.663,f
39307,2938,33002,,2015-07-27 14:12:55.807,f
39308,3167,33002,,2015-07-27 14:34:04.177,f
39313,3595,33040,,2015-07-27 15:34:02.957,f
41456,7943,33002,,2018-02-08 11:13:11.533,f
39315,2508,33002,,2015-07-27 15:58:29.930,f
41464,8565,33002,,2018-02-12 15:30:08.940,f
39318,2158,33002,,2015-07-28 09:20:16.600,f
39319,7064,33002,,2015-07-28 09:53:27.517,f
39322,4919,33002,,2015-07-28 10:24:24.037,f
39323,3425,33002,,2015-07-28 12:05:34.397,f
41465,8566,33002,,2018-02-14 15:43:56.963,f
39326,1456,32003,,2015-07-28 13:53:11.993,f
39336,2608,33002,,2015-07-29 14:07:17.737,f
39337,4882,33004,,2015-07-29 14:37:09.117,f
39338,4882,34101,,2015-07-29 14:37:09.140,f
39339,4882,33900,,2015-07-29 14:37:09.147,f
39340,4882,33002,,2015-07-29 14:37:09.150,f
39341,4882,33001,,2015-07-29 14:37:09.163,f
39342,4882,33401,,2015-07-29 14:37:09.173,f
39343,7684,33002,,2015-07-29 14:45:26.040,f
39344,2211,33002,,2015-07-29 15:27:02.400,f
41467,8569,33002,,2018-02-20 09:13:36.660,f
39347,7686,33004,,2015-07-30 10:07:57.430,f
39349,2181,33002,,2015-07-30 10:43:22.983,f
39351,1065,33002,,2015-07-30 11:25:54.460,f
39352,2134,33002,,2015-07-30 14:01:16.077,f
39354,2192,33002,,2015-07-30 14:59:29.067,f
39358,7007,33004,,2015-07-31 09:57:06.927,f
39359,7007,33455,,2015-07-31 09:57:06.940,f
39360,7007,33002,,2015-07-31 09:57:06.953,f
39361,7007,33401,,2015-07-31 09:57:06.967,f
39362,7007,34945,,2015-07-31 09:57:06.977,f
39371,1888,33002,,2015-07-31 13:53:10.833,f
39372,1888,33001,,2015-07-31 13:53:14.990,f
39386,5059,33002,,2015-07-31 16:39:02.357,f
39387,5059,33001,,2015-07-31 16:39:06.627,f
39400,966,33002,,2015-08-03 11:14:51.833,f
39401,1012,33002,,2015-08-03 11:29:43.810,f
39403,2116,33002,,2015-08-03 14:25:04.293,f
39404,7690,33002,,2015-08-03 14:40:43.933,f
39409,5251,34101,,2015-08-04 07:53:11.077,f
39410,187,33002,,2015-08-04 09:00:04.813,f
39412,748,33002,,2015-08-04 10:04:40.823,f
39413,1220,33002,,2015-08-04 10:32:56.767,f
39414,1222,33002,,2015-08-04 10:50:53.610,f
39415,1226,33143,,2015-08-04 10:55:01.610,f
39417,1227,33002,,2015-08-04 11:00:09.820,f
39418,1249,33160,,2015-08-04 11:04:47.530,f
39419,1249,33160,,2015-08-04 11:04:49.077,f
39420,1251,33002,,2015-08-04 11:21:32.783,f
39421,1465,32003,,2015-08-04 11:36:23.077,f
39423,7691,33002,,2015-08-04 13:30:52.583,f
39424,311,33002,,2015-08-04 13:59:19.070,f
39425,3333,33002,,2015-08-04 15:18:32.377,f
39426,3400,33002,,2015-08-04 15:38:14.750,f
39428,7070,34101,,2015-08-05 10:49:09.207,f
39430,367,33002,,2015-08-05 12:22:55.350,f
39431,805,33002,,2015-08-05 13:28:17.587,f
39432,811,33002,,2015-08-05 13:34:17.577,f
39027,7650,33139,,2015-07-15 11:14:51.007,f
39028,7650,33132,,2015-07-15 11:15:34.967,f
40494,7980,33002,,2016-03-16 15:28:29.223,f
41457,7949,33002,,2018-02-08 11:13:28.477,f
40505,7984,33002,,2016-03-21 12:55:13.277,f
39029,7650,33136,,2015-07-15 11:15:43.967,f
39030,7650,33128,,2015-07-15 11:15:51.973,f
39031,7650,33130,,2015-07-15 11:16:03.367,f
39035,7650,33125,,2015-07-15 11:16:34.847,f
39103,7654,33186,,2015-07-15 14:30:08.267,f
39165,7658,33018,,2015-07-15 15:37:19.470,f
39166,7658,33018,,2015-07-15 15:37:20.990,f
40506,7985,33002,,2016-03-21 12:57:08.587,f
40507,7986,33002,,2016-03-21 12:58:50.997,f
40508,2942,33004,,2016-03-22 09:36:41.413,f
40510,7988,33002,,2016-03-23 15:31:06.383,f
40511,5091,32003,,2016-03-24 13:47:47.513,f
40512,7989,33002,,2016-03-24 15:03:52.000,f
40513,7990,33002,,2016-03-24 15:13:27.770,f
40517,2633,33002,,2016-03-28 10:02:50.263,f
40518,2633,33004,,2016-03-28 10:02:55.240,f
40519,7992,34101,,2016-03-28 12:54:39.443,f
40520,7992,33900,,2016-03-28 12:54:39.487,f
40521,7993,34101,,2016-03-28 12:58:33.750,f
40522,7993,33900,,2016-03-28 12:58:33.760,f
40523,7994,34101,,2016-03-28 15:52:01.687,f
40524,7995,33002,,2016-03-29 08:34:50.890,f
40525,7997,33002,,2016-03-29 12:59:16.637,f
40526,7998,33002,,2016-03-29 15:31:49.710,f
42000,8916,33002,,2019-03-08 09:48:15.230,f
40529,8001,33002,,2016-03-30 08:15:54.200,f
40530,8002,33002,,2016-03-30 08:28:23.803,f
40531,7519,33001,,2016-03-31 08:33:20.913,f
40532,7521,33001,,2016-03-31 08:42:06.453,f
40534,8003,34145,,2016-03-31 11:18:19.687,f
40536,8004,33001,,2016-03-31 12:57:20.123,f
40537,1299,32003,,2016-03-31 14:40:30.007,f
40538,8005,33002,,2016-04-01 10:23:15.350,f
40539,8006,33002,,2016-04-01 10:31:55.053,f
40540,8007,33002,,2016-04-01 10:45:37.477,f
40541,8008,33002,,2016-04-01 11:13:58.490,f
40542,8009,33002,,2016-04-01 11:16:18.910,f
41460,7947,33002,,2018-02-08 11:14:25.553,f
41462,7945,33002,,2018-02-08 11:14:54.327,f
41468,8570,33002,,2018-02-20 12:36:02.740,f
41517,8622,33101,,2018-03-30 14:20:17.010,f
41367,8474,33002,,2017-11-29 11:34:44.570,f
41519,8624,33101,,2018-03-30 14:23:44.487,f
41527,8632,33101,,2018-03-30 14:40:57.133,f
41531,8636,33101,,2018-03-30 14:49:15.347,f
41545,8650,33101,,2018-04-02 08:58:52.350,f
41549,8653,33002,,2018-04-16 14:52:17.547,f
41565,8664,33002,,2018-04-24 15:22:01.367,f
39269,3423,33002,,2015-07-24 10:06:14.140,f
39273,1376,33002,,2015-07-24 14:14:46.287,f
39277,3340,33002,,2015-07-24 15:31:03.287,f
39281,2017,33002,,2015-07-24 16:07:07.900,f
39297,7681,32003,,2015-07-27 10:34:30.293,f
39299,1075,32003,,2015-07-27 11:07:03.707,f
39303,1469,33002,,2015-07-27 11:22:14.960,f
39316,2508,33004,,2015-07-27 15:58:33.283,f
39320,7682,33002,,2015-07-28 10:02:01.633,f
39325,450,33002,,2015-07-28 13:34:00.750,f
39327,1457,33002,,2015-07-28 13:57:29.647,f
39348,7686,33002,,2015-07-30 10:08:00.787,f
39350,625,32003,,2015-07-30 10:47:32.130,f
39356,3437,33002,,2015-07-30 15:18:42.450,f
39363,7007,33001,,2015-07-31 09:58:59.623,f
39373,2304,32948,,2015-07-31 13:55:45.573,f
39374,2304,33455,,2015-07-31 13:55:45.590,f
39375,2304,34972,,2015-07-31 13:55:45.593,t
39376,2304,33401,,2015-07-31 13:55:45.607,f
39377,2304,34945,,2015-07-31 13:55:45.610,f
39385,5938,34101,,2015-07-31 15:38:33.507,f
39388,5059,33004,,2015-07-31 16:39:13.003,f
39389,5059,34101,,2015-07-31 16:39:17.097,f
39392,5059,34945,,2015-07-31 16:39:55.617,f
39402,1013,33002,,2015-08-03 11:36:57.017,f
39416,1226,33157,,2015-08-04 10:55:02.943,f
39422,2546,33001,,2015-08-04 11:56:59.037,f
39433,813,33002,,2015-08-05 13:53:50.013,f
41666,8713,33002,,2018-05-31 09:40:09.950,f
41569,8666,33002,,2018-04-24 15:36:25.233,f
41573,8668,33002,,2018-04-24 15:48:22.597,f
41586,8675,33002,,2018-04-25 10:40:16.200,f
41617,7404,33124,,2018-05-03 09:14:52.543,f
41629,8690,33050,,2018-05-09 09:17:38.990,f
42001,8917,33002,,2019-03-11 09:20:30.743,f
3261,1773,32003,,2014-02-12 12:49:44.207,f
3262,1773,00601,,2014-02-12 12:49:52.390,f
3263,1773,00801,,2014-02-12 12:49:59.250,f
3264,1788,32003,,2014-02-12 12:51:54.270,f
3265,1788,00601,,2014-02-12 12:52:01.510,f
3266,1788,00801,,2014-02-12 12:52:04.177,f
39033,7650,33145,,2015-07-15 11:16:18.133,f
39105,7655,33183,,2015-07-15 14:31:16.030,f
39278,3337,33002,,2015-07-24 15:34:56.707,f
39282,53,34101,,2015-07-24 16:18:31.930,f
37223,6015,34101,,2015-03-20 12:44:29.057,f
37224,7331,34101,,2015-03-20 13:20:23.497,f
37227,6985,34101,,2015-03-20 14:12:46.310,f
37231,5020,34101,,2015-03-20 14:25:26.093,f
37232,5020,33900,,2015-03-20 14:25:26.103,f
37233,2390,34101,,2015-03-20 14:53:24.723,f
37235,5406,34101,,2015-03-20 15:09:17.147,f
39285,53,33001,,2015-07-24 16:20:11.313,f
39304,1470,33002,,2015-07-27 11:25:19.323,f
38143,7488,33002,,2015-05-27 10:16:03.707,f
39305,1470,33001,,2015-07-27 11:25:22.567,f
38157,231,33002,,2015-05-31 15:38:57.580,f
38316,7497,32111,,2015-05-31 21:12:53.417,f
38317,7497,33455,,2015-05-31 21:12:53.420,f
38318,7497,33002,,2015-05-31 21:12:53.423,f
38319,7497,33001,,2015-05-31 21:12:53.427,f
38320,7497,32531,,2015-05-31 21:12:53.430,t
38321,7497,34972,,2015-05-31 21:12:53.433,t
38322,7497,32703,,2015-05-31 21:12:53.437,t
38323,7497,33848,,2015-05-31 21:12:53.440,f
38324,7497,33401,,2015-05-31 21:12:53.443,f
38325,7497,33523,,2015-05-31 21:12:53.447,t
38326,7497,33701,,2015-05-31 21:12:53.450,f
38327,7497,33801,,2015-05-31 21:12:53.453,f
38328,7497,34945,,2015-05-31 21:12:53.457,f
38329,7497,32530,,2015-05-31 21:12:53.460,f
38330,7497,34223,,2015-05-31 21:12:53.463,t
38331,7497,32701,,2015-05-31 21:12:53.467,f
38332,7497,32162,,2015-05-31 21:12:53.470,t
38333,7497,32008,,2015-05-31 21:12:53.473,t
38334,7497,32347,,2015-05-31 21:12:53.477,f
38335,7497,32026,,2015-05-31 21:12:53.480,f
38336,7497,32105,,2015-05-31 21:12:53.487,f
38337,7497,32326,,2015-05-31 21:12:53.490,f
38338,7497,32422,,2015-05-31 21:12:53.493,f
38339,7497,32427,,2015-05-31 21:12:53.497,f
39312,3817,33002,,2015-07-27 14:59:54.437,f
39321,4381,32003,,2015-07-28 10:09:39.670,f
39328,1457,33001,,2015-07-28 13:57:52.807,f
39364,7060,33154,,2015-07-31 10:11:02.473,f
39367,1216,33002,,2015-07-31 10:44:57.647,f
39378,3993,32110,,2015-07-31 14:04:53.317,f
39379,3993,32105,,2015-07-31 14:04:53.337,f
39380,1889,33002,,2015-07-31 14:08:01.860,f
39390,5059,33401,,2015-07-31 16:39:45.037,f
39393,5059,32948,,2015-07-31 16:40:00.793,f
39394,5059,33825,,2015-07-31 16:40:10.440,t
39395,5059,34972,,2015-07-31 16:40:21.060,t
39396,5059,33901,,2015-07-31 16:40:25.270,f
39434,815,33002,,2015-08-05 14:05:11.923,f
39435,881,33002,,2015-08-05 14:18:48.043,f
39436,883,33002,,2015-08-05 14:32:28.270,f
39437,886,33002,,2015-08-05 14:46:02.043,f
39438,889,33002,,2015-08-06 09:55:10.797,f
39439,891,33002,,2015-08-06 10:06:45.810,f
39036,7651,33144,,2015-07-15 11:25:49.733,f
39042,7651,33134,,2015-07-15 11:27:40.527,f
39043,7651,33134,,2015-07-15 11:27:42.767,f
39106,7655,33183,,2015-07-15 14:31:17.403,f
39107,7655,33183,,2015-07-15 14:31:18.867,f
39108,7655,33165,,2015-07-15 14:31:27.227,f
39109,7655,33165,,2015-07-15 14:31:28.660,f
39110,7655,33165,,2015-07-15 14:31:30.237,f
39279,2196,33002,,2015-07-24 15:49:55.907,f
39284,53,33002,,2015-07-24 16:20:08.140,f
39289,144,33002,,2015-07-24 16:29:02.850,f
39329,7683,33002,,2015-07-28 14:02:01.017,f
39330,7683,33001,,2015-07-28 14:02:01.020,f
39391,5059,33455,,2015-07-31 16:39:52.253,f
39397,5059,33440,,2015-07-31 16:40:30.470,t
39398,5059,33471,,2015-07-31 16:40:35.150,f
40495,7981,33002,,2016-03-16 15:30:25.973,f
40527,7999,33002,,2016-03-29 15:41:32.030,f
40535,8003,34140,,2016-03-31 11:18:42.403,f
41458,7948,33002,,2018-02-08 11:13:49.143,f
41459,7946,33002,,2018-02-08 11:14:06.780,f
41469,8571,33157,,2018-02-21 10:18:31.467,f
41470,8572,33002,,2018-02-23 13:34:39.637,f
41471,8573,33002,,2018-02-23 14:11:50.257,f
41472,8574,33002,,2018-02-23 14:15:36.917,f
41473,8575,33002,,2018-02-23 14:21:58.867,f
41474,8576,33002,,2018-02-23 14:30:46.253,f
41475,8577,33002,,2018-02-23 14:34:35.847,f
41477,8579,33002,,2018-02-23 14:52:48.053,f
41480,8582,33002,,2018-02-23 15:04:15.500,f
41481,8583,33002,,2018-02-26 10:15:47.690,f
41520,8625,33101,,2018-03-30 14:24:47.163,f
41524,8629,33101,,2018-03-30 14:30:51.797,f
41528,8633,33101,,2018-03-30 14:43:54.787,f
41529,8634,33101,,2018-03-30 14:45:28.570,f
41532,8637,33101,,2018-03-30 14:50:43.933,f
41618,7404,33122,,2018-05-03 09:14:59.533,f
41667,8714,33002,,2018-05-31 09:46:11.817,f
41668,8715,33002,,2018-06-04 10:42:23.633,f
41669,8716,33002,,2018-06-04 10:43:38.570,f
41670,8717,33002,,2018-06-04 10:44:31.690,f
41671,8718,33001,,2018-06-05 08:02:03.930,f
41672,8719,33001,,2018-06-05 08:30:43.523,f
41673,8720,33001,,2018-06-05 08:33:45.597,f
41675,8722,33002,,2018-06-05 12:30:03.943,f
41676,8724,33002,,2018-06-19 14:48:42.957,f
41844,8785,33002,,2018-08-28 16:07:02.053,f
41678,8725,33002,,2018-06-20 11:06:17.077,f
41856,2828,33002,,2018-10-11 09:31:43.817,f
41680,8726,33002,,2018-06-20 11:12:25.113,f
41857,2827,33002,,2018-10-11 09:37:53.183,f
41858,2826,33002,,2018-10-11 09:38:12.687,f
41684,8728,33161,,2018-06-20 11:20:57.497,f
41685,8728,33162,,2018-06-20 11:20:57.517,f
41686,8728,33167,,2018-06-20 11:20:57.527,f
41687,8728,33168,,2018-06-20 11:20:57.533,f
41688,8728,33169,,2018-06-20 11:20:57.543,f
41689,8728,33179,,2018-06-20 11:20:57.550,f
41690,8728,33180,,2018-06-20 11:20:57.563,f
41691,8728,33181,,2018-06-20 11:20:57.570,f
41692,8728,33160,,2018-06-20 11:20:57.580,f
41860,8799,33002,,2018-10-16 11:55:24.163,f
41861,57,33002,,2018-10-16 13:58:09.967,f
41862,4193,33002,,2018-10-17 09:39:00.183,f
41702,8729,33161,,2018-06-20 11:32:31.207,f
41703,8729,33162,,2018-06-20 11:32:31.220,f
41704,8729,33168,,2018-06-20 11:32:31.233,f
41705,8729,33169,,2018-06-20 11:32:31.243,f
41706,8729,33179,,2018-06-20 11:32:31.253,f
41707,8729,33180,,2018-06-20 11:32:31.263,f
41708,8729,33181,,2018-06-20 11:32:31.283,f
41709,8729,33160,,2018-06-20 11:32:31.297,f
41719,8730,33162,,2018-06-20 11:34:55.707,f
41720,8730,33168,,2018-06-20 11:34:55.720,f
41721,8730,33169,,2018-06-20 11:34:55.737,f
41722,8730,33180,,2018-06-20 11:34:55.747,f
41723,8730,33181,,2018-06-20 11:34:55.767,f
41724,8730,33160,,2018-06-20 11:34:55.777,f
41727,8727,33002,,2018-06-20 11:37:01.127,f
39037,7651,33144,,2015-07-15 11:25:53.197,f
39038,7651,33144,,2015-07-15 11:25:55.420,f
39039,7651,33144,,2015-07-15 11:25:57.510,f
39044,7651,33134,,2015-07-15 11:27:48.150,f
39045,5680,33002,,2015-07-15 11:28:06.687,f
39046,7651,33126,,2015-07-15 11:29:19.497,f
39111,7655,33174,,2015-07-15 14:31:39.197,f
39112,7655,33174,,2015-07-15 14:31:42.230,f
39113,7655,33174,,2015-07-15 14:31:43.480,f
39114,7655,33174,,2015-07-15 14:31:44.817,f
39288,143,34101,,2015-07-24 16:23:30.377,f
39290,144,33001,,2015-07-24 16:29:07.373,f
39382,3477,33040,,2015-07-31 14:13:19.317,f
39441,1812,33002,,2015-08-06 10:29:27.573,f
40496,7982,33002,,2016-03-16 15:32:33.307,f
41461,7944,33002,,2018-02-08 11:14:38.613,f
41463,2507,33002,,2018-02-08 11:15:18.340,f
41521,8626,33101,,2018-03-30 14:25:44.077,f
41522,8627,33101,,2018-03-30 14:27:07.703,f
41523,8628,33101,,2018-03-30 14:28:54.430,f
41533,8638,33101,,2018-03-30 14:51:59.337,f
41619,7404,33030,,2018-05-03 09:15:45.170,f
41845,8786,33002,,2018-08-29 09:37:47.100,f
41863,4194,33002,,2018-10-17 09:40:39.893,f
41847,8787,33002,,2018-09-06 11:09:41.110,f
41848,8793,33002,,2018-09-14 09:08:26.487,f
41849,8794,33002,,2018-09-14 09:14:29.360,f
41850,8795,33002,,2018-09-14 09:38:10.593,f
41851,8796,33002,,2018-09-14 09:39:31.230,f
41852,8797,33002,,2018-09-17 08:21:23.667,f
41853,7738,33002,,2018-09-26 15:13:16.810,f
41854,8798,33002,,2018-09-28 14:54:54.033,f
41855,8798,33004,,2018-09-28 14:54:57.807,f
41912,8837,33002,,2018-12-11 16:25:51.020,f
42002,3644,33004,,2019-03-12 10:58:10.503,f
42115,9025,33002,,2019-06-03 09:05:05.693,f
42121,9032,33002,,2019-06-03 12:18:57.327,f
42122,9033,33002,,2019-06-04 09:34:45.950,f
42123,9035,33002,,2019-06-04 09:49:40.987,f
42124,9036,33002,,2019-06-04 10:10:44.287,f
42125,9034,33002,,2019-06-04 10:12:28.043,f
42126,9038,33002,,2019-06-04 10:35:48.303,f
42127,9039,33002,,2019-06-04 10:45:13.900,f
42128,9037,33002,,2019-06-04 10:54:05.283,f
42129,9041,33002,,2019-06-04 15:30:59.407,f
42134,9042,33002,,2019-06-05 08:59:05.120,f
42142,9044,33002,,2019-06-05 10:03:04.057,f
42143,9046,33002,,2019-06-05 12:10:43.427,f
42144,9047,33002,,2019-06-05 12:18:30.770,f
42145,9048,33002,,2019-06-05 15:03:04.417,f
42146,9049,33002,,2019-06-05 15:25:01.783,f
42147,9050,33002,,2019-06-07 09:27:50.313,f
42153,9054,33002,,2019-06-07 11:38:33.597,f
42154,9053,33002,,2019-06-11 12:29:06.810,f
42155,9052,33002,,2019-06-11 12:32:56.927,f
42156,9056,33004,,2019-06-12 10:21:30.673,f
42157,9056,33002,,2019-06-12 10:21:31.130,f
42158,9056,33001,,2019-06-12 10:21:31.143,f
42159,9057,33004,,2019-06-12 15:18:55.977,f
42160,9057,33002,,2019-06-12 15:18:56.073,f
42161,9057,33001,,2019-06-12 15:18:56.083,f
42162,9058,33002,,2019-06-14 08:55:29.050,f
42163,9059,33002,,2019-06-14 09:02:36.650,f
42164,9060,33002,,2019-06-14 11:55:00.813,f
42165,9063,33002,,2019-06-17 11:51:06.750,f
42166,9064,33002,,2019-06-17 13:23:45.053,f
42167,9066,33002,,2019-06-18 10:45:47.800,f
42168,9061,33002,,2019-06-18 10:51:27.087,f
42169,9067,33002,,2019-06-18 15:21:28.250,f
42170,9068,33002,,2019-06-20 11:02:00.273,f
42171,9069,33002,,2019-06-25 08:46:30.497,f
42172,9069,33004,,2019-06-25 08:46:38.860,f
42173,9062,33002,,2019-06-25 09:36:00.997,f
42174,9032,33004,,2019-07-01 09:30:11.153,f
42177,6508,33002,,2019-07-11 09:22:34.120,f
42178,6511,33002,,2019-07-11 09:26:32.373,f
42179,6128,33002,,2019-07-11 10:27:15.167,f
42180,4193,33004,,2019-07-12 14:45:02.427,f
42182,9074,33002,,2019-07-12 15:33:41.167,f
42183,9075,33002,,2019-07-15 15:31:50.273,f
42184,9077,33002,,2019-07-19 10:38:50.307,f
42185,9078,33002,,2019-07-22 08:49:46.673,f
42186,9079,33002,,2019-07-24 16:06:35.713,f
42187,9080,33002,,2019-07-25 15:32:35.847,f
42188,9081,33002,,2019-07-25 15:47:50.313,f
42189,6082,33455,,2019-07-26 14:14:51.670,f
42192,6082,34972,,2019-07-26 14:15:06.410,t
42193,6082,33401,,2019-07-26 14:15:11.607,f
42194,6082,34945,,2019-07-26 14:15:15.587,f
42196,9088,33002,,2019-07-29 09:18:03.973,f
42199,9073,33002,,2019-08-05 10:19:55.630,f
42200,9082,33002,,2019-08-05 10:23:26.503,f
42201,9091,33002,,2019-08-07 10:07:48.470,f
42202,9092,33002,,2019-08-13 14:26:17.413,f
42203,9093,33002,,2019-08-14 09:17:57.483,f
42204,9094,32003,,2019-08-16 08:49:49.160,f
42205,7841,33001,,2019-08-16 09:56:36.100,f
42206,9096,33002,,2019-08-16 10:02:41.957,f
42207,9096,33001,,2019-08-16 10:02:47.017,f
39040,7651,33155,,2015-07-15 11:26:08.553,f
39041,7651,33155,,2015-07-15 11:26:12.473,f
40503,7447,33030,,2016-03-17 11:17:16.343,f
41534,8639,33101,,2018-03-30 14:53:08.597,f
39450,3577,33157,,2015-08-06 11:05:23.023,f
39451,3577,33157,,2015-08-06 11:05:23.027,f
39460,3499,33040,,2015-08-06 14:22:16.753,f
41620,7404,33156,,2018-05-03 09:15:50.843,f
39463,1593,33002,,2015-08-07 13:05:18.697,f
39464,1594,33002,,2015-08-07 13:23:06.950,f
39465,1893,33002,,2015-08-07 14:35:38.410,f
41743,8733,33002,,2018-06-20 11:58:54.707,f
39471,2815,33002,,2015-08-10 09:41:36.407,f
39472,17,33002,,2015-08-10 10:08:40.337,f
39474,2361,33002,,2015-08-10 10:38:13.030,f
39475,6021,33160,,2015-08-10 15:22:25.613,f
39476,6021,33180,,2015-08-10 15:22:27.070,f
39477,5080,34101,,2015-08-10 15:42:09.947,f
39478,2077,33004,,2015-08-11 08:07:41.933,f
39480,2071,33004,,2015-08-11 08:23:26.077,f
39484,533,33002,,2015-08-11 13:12:27.580,f
39485,539,33002,,2015-08-11 13:33:18.083,f
