id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
792936164198567,816837809289342,,"Housing Services ",,"Our Housing Services team offers housing counseling services to all families in our permanent supportive housing and rapid re-housing programs to assist them in accessing and maintaining stable housing for their families. While most homeless services agencies provide housing counseling through case management, our dedicated Housing Services team provides specialized, direct services to our families separate from case management.

Through formal and informal assessment strategies, Housing Up’s housing coordinators evaluate families’ barriers to housing and develop housing plans that take families’ needs and goals into consideration. Housing coordinators identify new rental units for families, negotiate leasing agreements with landlords and oversee travel arrangements for families moving into a new apartment.

The Housing Services team supports families throughout the housing process, including:

Housing Assessment and Planning
Housing Search Assistance
Lease-Up and Move-in Assistance
Once families are stably housed, the team provides ongoing education and training to help families maintain stable housing. Key areas of education include basic apartment maintenance, household management and credit repair.",https://housingup.org/ending-homelessness/housing-services/,,active,,"Families experiencing homelessness should contact the Virginia Williams Family Resource Center (VW) at (202) 526-0017 or visit them at 920 Rhode Island Avenue NE, DC to be referred to serivces.",,,,
795787284434998,698337947812895,,"Lead Pipe Replacement (LPRAP)",,"In the District, like in most older cities, homes built before the 1980’s were typically built with a lead service line—the pipe that connects the city water supply to your household plumbing. It is now widely understood that a number of illnesses and injuries can be caused by lead exposure. The District Government recognizes this and in response Mayor Bowser signed legislation for two new lead water service line replacement programs that assist homes affected by this environmental hazard:

1. Full Lead Pipe Replacement
In October, 2019, the District transferred $1 million to DC Water to cover the complete cost of the lead water service pipe replacement on private property when DC Water replaces the portion of lead pipe in public space during a Capital Improvement Project (i.e., water main replacement).
NOTE: Customers do not need to apply to this program and DC Water will contact you if there are any planned projects in your neighborhood.

If both the public and private portions of the service line are lead and no capital improvement is scheduled for two years, property owners can enroll in the Voluntary Lead Service Pipe Replacement Program. Applications will be accepted on a first-come, first-serve basis and this program is subject to the availability of funding.

2. Private-side Partial Lead Pipe Replacements

In Fiscal Year 2020 (October 1, 2019 to September 30, 2020), the District has allocated $1.8 million dollars to provide assistance for the replacement of lead pipes on private property if the pipe in the public space is not lead. The Lead Pipe Replacement Assistance Program (LPRAP) uses District funds to assist with eligible property owner’s lead pipe replacement. Each property owner can receive 50% of their costs covered (up to $2,500), regardless of income. Some residents will qualify for 80% or 100% assistance depending on household size and income.

NOTE: DO NOT START WORK until your application has been approved and you have received a benefit confirmation letter. DO NOT pay a deposit to the contractor.",https://doee.dc.gov/node/1429846,leadline.replacement@dc.gov,active,,"The determine your eligibility, search your address at https://www.dcwater.com/leadmap. If your private side pipes are lead but the public spaces pipes are not, you are eligible for this program.

Apply online, through email, or the mail. 

To apply, pictures or scans of the following documents are required:

Household’s most recent DC Water bill;
Property owner’s photo identification;
Proof of property ownership; and
Proof of income for each member of the household (if seeking approval for the income-eligible program).",,,,
797450607239235,769307542856582,,"School Food Collaborative ","School Food Advisory Board ","Support DCPS food and nutrition services through partnership and welcomes community feedback via School Food Advisory Board ",https://www.dcgreens.org/school-food-advisory-board,,active,,,,,,
819907567165668,"643509042901798,1102284383103447",,"Downtown Day Services Center ",,"The Downtown Day Services Center (“The Center”) offers downtown day services to individuals experiencing homelessness. The Center utilizes Pathways to Housing DC’s Housing First method to move individuals into housing by connecting them with supportive services. The Center is operated by the DowntownDC Business Improvement District (BID) with support from the District of Columbia Department of Human Services and services from Pathways to Housing DC and HIPS.

The Center offers on-site support for individuals experiencing homelessness by providing a multitude of services within a single point of access, including: food and beverages, restroom facilities, showers, laundry, housing services, non-driver, identification, employment assistance, case management, legal services, vital records, healthcare ,disability application
harm reduction service, computer access, and social activities/entertainment.

The Center is also supported by partnerships with agencies and organizations such as the District Department of Employment Services, the District Department of Health, the District Department of Motor Vehicles, the Economic Security Administration, Unity Health Care and the Washington Legal Clinic for the Homeless.",https://pathwaystohousingdc.org/what-we-do/downtown-services/,,active,,"The Center, which opened in February 2019, is located in the completely renovated bottom floor of the historic New York Avenue Presbyterian Church (1313 New York Ave, NW, Washington, DC 20005). The Center is currently open Monday through Friday from 8:30am – 4:30pm (the hours that homeless shelters are closed).

Daily
CASE MANAGEMENT
LAUNDRY
LUNCH
SHOWERS
SNACKS & BEVERAGES
RESTROOM FACILITIES
RISK REDUCTION SERVICES
Monday
DISABILITY BENEFITS – 11AM-2PM
HEALTHCARE – 9AM-12PM
LEGAL BENEFITS – 1PM-2PM
Tuesday
LOW-INCOME BENEFITS – 9AM-5PM
Wednesday
HEALTHCARE – 9AM-12PM
NON-DRIVERS IDENTIFICATION – 9AM-5PM
Thursday
DISABILITY BENEFITS – 11AM-2PM
HEALTHCARE – 9AM-12PM
Friday
HEALTHCARE – 9AM-12PM",,,,
828103015767690,1235669446637932,,"UPO Workforce Institute",,"Whether you seek a new job or new skills, our training and placement services prepare you for the journey to opportunity, success and the future you deserve! 

We offer courses in the following roles:
- Building maintenance technician
- Electrical technician
- Commercial driver
- Emergency medical technician (EMT)
- Culinary arts professional
- Hospitality and tourism industry service worker
- Electrical installation professional
- IT help desk and application support specialist
- Child development associate

Steady, reliable work is the key to having money in your pocket, food on the table, and a roof over your head.
If you’re ready to get to work and aren’t afraid of learning something new, UPO’s Workforce Institute offers training for some of DC’s most in-demand vocational careers. We also help you search for jobs, nail your interview, and find and keep the job that’s right for you. And we provide each and every student with one-on-one case management services to keep you focused, moving forward, and ready for better days ahead.",https://www.upo.org/workforce-institute/,wfitraining@upo.org,active,,"Call to find out about enrolling in one of our courses.",,,,
824403148838289,1235669446637932,852046417603864,C.R.E.A.T.E.,"Children Reaching Educational Achievements Through Enrichment","When children are supported, motivated, and celebrated, there’s no end to what they can accomplish! That’s why it’s so important to keep them occupied and educated after school, over the summer, and whenever else they need attention and encouragement.
UPO’s Children Reaching Educational Achievements Through Enrichment (C.R.E.A.T.E.) program provides a safe, secure place for children to interact with their friends as they learn new things, eat healthy snacks, and think differently.",https://www.upo.org/youth-services/,,active,,"Please call to enroll.",,,,
833463361083754,643509042901798,,"Urgent Care Clinic",,"Our Urgent Care Clinic (UCC) at the DC Superior Court serves individuals in the criminal justice system who are in need of immediate mental health and/or substance abuse services. Individuals served by UCC can be referred by a judge, pretrial officer, probation officer or an attorney. This partnership between Pathways to Housing DC, the DC Department of Behavioral Health, DC Addiction Prevention and Recovery Administration and DC Superior Court  allows for immediate access to support services and establishes linkages to long-term providers to ensure effective treatment alternatives, prevent repeat offenders, and ultimately, help our clients recover. UCC is one of the first of its kind in the country to provide immediate substance abuse and short-term mental health treatment services to arrestees (many of whom are homeless).",https://pathwaystohousingdc.org/what-we-do/urgent-care-clinic/,,active,,"Individuals served by UCC can be referred by a judge, pretrial officer, probation officer or an attorney. This partnership between Pathways to Housing DC, the DC Department of Behavioral Health, DC Addiction Prevention and Recovery Administration and DC Superior Court  allows for immediate access to support services and establishes linkages to long-term providers to ensure effective treatment alternatives, prevent repeat offenders, and ultimately, help our clients recover. ",,,,
834464881233325,698337947812895,,"Weatherization Assistance Program (WAP)",,"The Weatherization Assistance Program (WAP), funded by the U.S. Department of Energy and Department of Health and Human Services, provides low-income residents technical and financial assistance to help reduce their energy bills by making their homes more energy-efficient. WAP performs energy audits and installs audit-recommended energy efficiency measures to help families maintain energy-efficient, safe, and healthy homes. In the District, WAP is administered through selected Community-Based Organizations and non-profits that hire local contractors to install the energy efficiency measures recommended by the energy audit.

Typical weatherization measures may include insulation, duct sealing, heating, and cooling systems repairs or replacement, air infiltration mitigation, and installing ENERGY STAR lighting and appliances.

In addition to installing weatherization measures, DOEE offers assistance to single-family homeowners that have inoperable mechanical systems. Mechanical systems include central air conditioning units, heating systems, hot water tanks, and chimney liners. Please call (202) 299-3316 for program application instructions.",https://doee.dc.gov/service/weatherization-assistance-program-wap,LaWanda.Jones@dc.gov,active,,"To apply, residents must email LaWanda.Jones@dc.gov a copy of their subcontractor estimate on letterhead stating their current mechanical system(s) and/or window air conditioning unit is inoperable. Once Mrs. Jones receives the estimate, the applicant will be directed to apply for energy assistance online.",,,,
837604202154040,923928818796358,,"Independent Living Services",,"The Rehabilitation Services Administration (RSA) Independent Living Services (ILS) program provides services to individuals with disabilities to help them to live as independently as possibly in the community.

RSA partners with the DC Center for Independent Living and other private agencies in the community to provide the following four core independent living services:

Advocacy
Independent Living Skills Training
Information and Referral
Peer Support
Eligibility
All individuals in the District of Columbia with a significant disability are eligible for independent living services. Any individual may seek information about Iindependent living services under this program and request referral to other services and programs for individual with significant disabilities, as appropriate. ",https://dds.dc.gov/page/independent-living-services,,active,,"Contact the agency to establish eligibility and apply for services.",,,,
778121485505827,802638496440415,,"Pediatrics - Elaine Ellis Center of Health",,"
	•	Wellness Visits
	•	Sick Visits
	•	Immunizations
	•	Flu Shots
	•	Physicals",http://eechealth.com/our-services/,,active,,"Call for patient intake. If you are already a patient, call to set up an appointment.",,,,
785169150627540,951819432538468,,"Assertive Community Treatment (ACT) - Community Connections",,"The Assertive Community Treatment (ACT) teams provide comprehensive, community-based, psychiatric treatment, rehabilitation, and support to persons with serious and persistent mental illness. ACT clients often have co-occurring problems with addiction, homelessness, criminal justice involvement, physical illness, and violent victimization. ACT teams embrace the nationally established Evidence Based Practice Model for ACT and achieve a high level of fidelity to the model. Teams are composed of a psychiatrist, nurse, licensed team supervisor, a peer support specialist, and rehabilitation support staff. Staff may develop sub-specialties in group services, substance abuse treatment, forensic services, parenting interventions, and vocational rehabilitation. ACT teams have small caseloads and work as a tight knit interdisciplinary unit to create opportunities for growth and recovery.",http://www.communityconnectionsdc.org/our-services/behavioral-health,,active,,"Call or walk in for more information.",,,,
798441899320042,1284952943863665,,"Comprehensive Medical Care for Deaf Adults and Children (CODA)",,"Unity understands that having a health care provider that can communicate to you in your language helps to make a medical appointment less stressful. That is why Unity offers CODA, a clinic specializing in deaf patient care with a provider fluent in ASL at Upper Cardozo Health Center on the 1st Friday of each month from 8:30 AM - 12:00 PM.",https://www.unityhealthcare.org/services,,active,,"Call for more information.",,,,
808149675507884,"876886021673283,1206510419155059,1012774856380370",,"Thrive East of the River Partnership",,"The Thrive East of the River partnership is a collaboration between Martha’s Table, Bread for the City, 11th Street Bridge Park, and Far Southeast Family Strengthening Collaborative, designed to address immediate economic instability posed by COVID-19 to DC’s Ward 8 residents with the goal of supporting a total of 500 families.

Kicking off with the first 100 families on June 15. Participants will receive, five months of support including weekly groceries, dry goods, and $1,100 monthly financial assistance along with assigned navigators helping families access unemployment insurance, tax credits, and other available benefits.

How are “Thrive” families selected?

Martha’s Table will identify families who are enrolled in Education and Family Visiting programs. Families will be considered based on their income, the ward they live in, and if they are currently employed.

• First 25 families: Families enrolled in Martha’s Table’s Education programs or non-MT families who earn an income of approximately $15,000 and below annually.
• Next 50 families: Families enrolled in Martha’s Table’s Education programs or non-MT families who earn an income of approximately $25,000 and below annually.
• Final 50 families: Will be those enrolled in Martha’s Table’s Education programs or non-MT families who earn an income of approximately $35,000 and below annually.",https://marthastable.org/thrive-east-of-the-river-partnership/,twatson@marthastable.org,active,,"Contact Teres’a Watson
Family Services Coordinator, Martha’s Table
twatson@marthastable.org",,,,
811588311148333,901970914472025,,"Youth Academy",,"The Future Leaders Academy at YMCA Anthony Bowen & YMCA Alexandria

With so many demands on today’s families and the urgency of early brain development, kids need all the support they can get. We are proud to introduce the Future Leaders Academy at YMCA Anthony Bowen, a new preschool enrichment program that will inspire your child’s love for learning, social and emotional development, character and creativity.

The Academy is a place where kids ages 2 to 5 years learn early on how they can make a sincere contribution to the world around them.

It is designed to help your child grow through STEAM (Science, Technology, Engineering, Arts & Mathematics) and healthy living, a safe and nurturing environment, socially-conscious values, and positive social skills. Every activity and interaction instills the Y’s core belief that all children have great potential, and deserve the opportunity to discover it. Our inspiring team is committed to not only teach these values and beliefs but serve as role models.",https://www.ymcadc.org/programs/child-care/youth-academy/,,active,,"Space is limited, so call 1-800-473-9622 to schedule a tour, request more info or register.",,,,
823287765002075,1235669446637932,1203557447583567,"Early Head Start",,"The Office of Early Learning provides direct center-based services to Early Head Start children and families.  We focus on the first 1,000 days of a child’s life — from birth through age 2. We are passionate about helping children learn and develop fundamental skills, which promotes families’ well-being.  All of our children are screened within the first 45 days of entry for health and developmental delays.  (Approximately 10% of the children served are diagnosed with disabilities.) We embrace all populations and develop strategies to address the needs of children and families who deal with disabilities, homelessness, and foster care, as well as different languages and diverse cultural backgrounds.
Our classrooms have a special focus on comprehensive services including health, nutrition, and mental wellness. Our Early Head Start program gives infants and toddlers the tools to develop their social-emotional, physical, cognitive, and language skills — steering them in the direction of happiness and success.
UPO operates 13 Early Learning Centers throughout DC. (We also arrange for home visits.)
In addition to our program, we offer partnerships with Spanish Education Development (SED) Center and Christian Tabernacle Child Development Center (CTCDC).",https://www.upo.org/earlyeducation/,,active,,"Call to enroll and visit our website to find which of our 13 learning centers is nearest to you.",,,,
831023871673011,1091742936273498,,"Free Smoke Alarms (A’sia Sutton Program)",,"The A’sia Sutton Smoke Alarm Giveaway and Installation Program is a DC Fire and EMS Department District-wide initiative to ensure that all District of Columbia homes have working smoke alarms. We are convinced that working smoke alarms are the single most important appliance in the home because they have been proven to save lives.

Statistics shows that most fire fatalities occur in homes where either no smoke alarms were present or those that were present, did not operate properly. Statistics show that working smoke alarms in homes can substantially reduce the risk of fire death in residential fires.

The requirements for receiving a smoke alarm are:

You must live in the District of Columbia and show proof of residency.
You must be a homeowner and living in that home (not rental property).
The Department will install Smoke Alarm.
It is the policy of DC Fire and EMS to NOT install a smoke alarm in a multi-family dwelling (apartment or condo). These properties need to have hard-wired smoke alarms. This is the responsibility of the landlord. ",https://fems.dc.gov/service/free-smoke-alarms,,active,,"Smoke alarms may be requested by submitting a service request online (or by calling (202) 673-3331). Use the plus sign to search for and complete a Smoke Alarm Request form or make any other Fire and EMS service request. The Office of the Fire Marshal/Fire Prevention Division will contact eligible residents within 14 days of initial request to schedule the installation of the smoke detector. For questions or concerns, call (202) 673-3331.",,,,
851500386737857,1206510419155059,,"Legal Clinic",,"Bread for the City’s Legal Clinic provides advice and representation in three main areas to DC residents living with low-incomes:

HOUSING LAW: helping tenants in landlord-tenant and subsidized housing cases.

FAMILY/IMMIGRATION LAW: helping survivors of domestic violence in Civil Protection Orders, family law cases (like custody and divorce), and immigration cases (like VAWA self-petitions, U visas, and SIJS), plus helping custodial and non-custodial parents in child support cases.

PUBLIC BENEFITS LAW: helping individuals facing problems with getting or keeping public benefits, like TANF, Food Stamps, and Medicaid.",https://breadforthecity.org/legal/,,active,,"Call for intake.",,,,
786777987046972,918523571271755,,"Showers and Toiletries",,"SOME’s shower facilities are available for use every day of the year. Toiletries and towels will be provided. We offer standard morning blocks for men and women. Transgender persons, those with medical referrals, people with disabilities, and other authorized emergencies can shower by appointment in the afternoons.",https://www.some.org/services/basic-needs,,active,,"Contact: Visit the front desk at 71 O Street, NW or call 202.797.8806 ",,,,
788820780825349,1102284383103447,,"Adams Place Day Center",,"The Day Center addresses the long-standing need in the community of having a safe and dignified place for individuals experiencing homelessness to go during the day to take care of everyday needs and access long-term services and supports. The Day Center provides access to:

Housing assessments
Career planning 
Case management 
Lunch 
Shower and laundry facilities, and 
Other on-site services offered by partner agencies. 

The Center is located at 2210 Adams Place, NE, adjacent to the Adams Place Shelter and near the NY Avenue Shelter and is open from 7:00 a.m. to 7:00 p.m., Monday through Friday.",https://dhs.dc.gov/page/day-services-centers,,active,,"Drop in",,,,
792124806489460,824966357062743,,"Training and Technical Assistance (T & TA)",,"DCRCC has provided community education within DC for more than two decades. This legacy is central to our culturally specific and participant focused model of training. Over the last five years, DCRCC has been evolving from a community education framework to one of capacity building. Through customized technical assistance responses, DCRCC provides diverse programming for child, youth and adult audiences both as short and long term initiatives.

We commit to four guiding principles within our expanded approach, shared below.

Training & Technical Assistance Principles:

Content Breadth-we work to be relevant in our training by examining intersecting issues, diverse community needs, complex identities, structural oppression, plural histories and root causes of sexual violence.
 Experiential Learning-we incorporate the lived experiences and insights of individuals by building participant focused and led learning environments that appeal to diverse learning styles, knowledge levels and audience backgrounds.
 Practice and Application-we design interactive learning opportunities created to allow for exploration, curiosity, collaboration and creativity. We value depth of relationship and self-awareness as we promote compassionate and informed responses to survivors.
 Transferrable skills and understandings-we encourage participants to draw connections and think innovatively by drawing from multiple disciplines and knowledge sources in the creation and facilitation of training. In this way, we model our value of critical thinking and promote practical application and engaged learning.
What We Do

Provide a wide range of customized training and technical assistance to meet your specific needs.
Develop competency –based professional development opportunities through on-site training sessions, consultations and program development.
Plan professional development; train the trainers, closed workshop series, retreats and conferences that provide supportive, interactive learning opportunities to enhance the work of allied health professionals, schools and organizations.",http://dcrcc.org/training-ta/,,active,,"Call for more information.",,,,
809925333569605,1151840654132771,1219582729649259,"Respiratory Therapy",,"Our speech-language therapists will use creative and fun ways to help your child with communication, mouth, or swallowing problems or to prevent them from happening.",https://hschealth.org/medical-programs-therapy/services-programs/full-list,,active,,"Call for more information and to make an appointment.",,,,
830345150121911,1108475181801971,,"Family-to-Family Health Information Center","F2F HIC","AJE is home to the Family-to-Family Health Information Center for the District of Columbia, also known as the D.C. Health Information Center.

What is an F2F HIC?
Family to Family Health Information Centers are established to provide information and assistance to Children and Youth with Special Health Care Needs (CYSHCN).

Who are CYSHCN?
They are children who have, or are at risk for, chronic physical, developmental, behavioral or emotional conditions and who also require health and related services of a type or amount beyond that required by children generally. Examples of such conditions include: Asthma, Autism Spectrum Disorder, Cerebral Palsy, Blindness, Loss of Hearing, Diabetes, Bipolar Disorder, Epilepsy, etc

What does the F2F DCHIC do?
In partnership with Mary’s Center for Maternal and Child Care we provide families of CYSHCN and the professionals that serve them, with one-on-one assistance, face to face and online training on topics related to health care.

We help families navigate through DC’s health care system.
We connect families to resources within their communities.
We help families develop skills necessary to cooperatively and effectively participate in planning and decision making on health related issues.",http://aje-dc.org/dchic/,,active,,"Does the F2F DCHIC charge for services?
No, services are provided free of charge.

How Do I Get Started?
That’s easy! Just give us a call at (202)678-8060.

What Can I Expect When I Call?
An educational support specialist will ask you some questions to understand what you need and will work with you to develop your next steps.

What if I Don’t Live in DC?
To find out about F2F HICs in other states, please visit the National Center for Family and Professional Partnership.",,,,
845610250708517,1329764475795847,,"Project WISH Free Cancer Screenings",,"The District provides free breast and cervical cancer screening and diagnostic follow-up for eligible women through Project Women Into Staying Healthy (WISH).   Project WISH also provides patient navigation, transportation assistance, and cancer education to all women enrolled in the project. ",https://dchealth.dc.gov/node/114122,,active,,"Call for more information.",,,,
855485572088952,1235669446637932,,"COVID-19 Housing Assistance Program (CHAP)",,"Behind in your rent due to Covid-19?
Get up to $4,250 to pay 3 months of rent if you fell behind due to the shutdown. Here’s how to qualify:

You must be a resident of the District of Columbia
Your delinquency must be related to illness or shutdown (you lost a job or business, worked reduced hours, or fell sick)
You must have proof of your rental delinquency from the landlord
You must earn no more than 80% of the median family income ($67,950 for a single-person household, up to $135,800 for a family of 8). See table below:",https://www.upo.org/housing-counseling/,,active,,"If you qualify, call (202) 562-3800 to get an appointment set up within 48 hours or email housingservices@upo.org. Don’t wait! Get the help you need now!",,,,
819876815045177,1347505314266969,,"My Health GPS",,"The District of Columbia’s (District) Department of Health Care Finance (DHCF) is launching a care coordination benefit for Medicaid beneficiaries with multiple chronic conditions, called My Health GPS. As part of the District’s My Health GPS program, interdisciplinary teams embedded in the primary care setting will serve as the central point for integrating and coordinating the full array of eligible beneficiaries’ primary, acute, behavioral health, and long-term services and supports to improve health outcomes and reduce avoidable and preventable hospital admissions and ER visits. Unlike DHCF’s initial Medicaid Health Home  benefit (My DC Health Home) where individuals must have a severe mental illness to receive services, the My Health GPS program will deliver care coordination services to beneficiaries with multiple chronic conditions, enrolled in either Fee-For-Service or Managed Care. The District’s My Health GPS program is slated to begin in July 2017.",https://dhcf.dc.gov/page/health-home-persons-multiple-chronic-conditions-my-health-gps,MyHGPS@dc.gov,active,,"Speak with your doctor about enrolling in the program.",,,,
819105625973846,1287549685614240,,Dental,,"We keep smiles picture perfect! The friendly dentists and support staff at our state-of-the-art dental offices provide care for the whole family. Equipped with brand new, top-of-the-line tools, our skilled team takes great care with each patient and helps make sure your oral health is in excellent shape. Our highly trained staff care for all ages through a variety of services including:  

Adults and Seniors  
Preventive care: X-rays, cleanings, fluoride varnish, and oral hygiene instructions  
Restorative care:  Fillings, extractions, crowns, bridges, anterior root canals, and more  
Removable care:  We make complete and partial dentures  
Teeth whitening:  A bleaching tray will be made, and bleaching material provided 
Children and Teens   
Preventive care: X-rays (over 6 years old), cleanings, fluoride varnish, oral hygiene instructions, and sealants  
Restorative care:  Fillings, extractions, and stainless-steel crowns  
Referrals to orthodontist  ",https://www.maryscenter.org/dental/,,active,,"Call to make an appointment. We accept most insurance plans including Medicaid and Medicare. If you don’t have health insurance, we’ll help you apply for public benefits or provide care at a discount. Comprehensive list of insurances are available on our website.",,,,
823785251815168,951819432538468,,"Health Homes",,"Health Homes is an integrated model of care addressing an individual’s behavioral and physical health needs. The Health Home team includes nurse care managers, a primary care liaison, and care coordinators who work together to meet each clients' physical and mental health needs, as well as psychosocial goals. The teams work with a individual and their network, including family members and medical providers, to help clients improve self management of chronic illness and promote total wellness. Comprehensive Care Management, Care Coordination, Transitional Care, Health Promotion, Individual/Family support, and Accessing Resources via referrals are the six services that comprise the Health Home service delivery model.",http://www.communityconnectionsdc.org/our-services/integrated-care,,active,,"Call or walk in for more information.",,,,
838177939625042,1169767322641878,,"Housing Independence Through Employment (HITE) Program",,"The Housing Independence Through Employment (HITE) program seeks to assist highly motivated individuals in achieving their highest level of economic and housing independence through employment and housing support for up to 24 months.  The target population to be served are adults who are living with HIV/AIDS, whose income is at or below 50% AMI and whose primary barrier to stability is economic.  Appropriate candidates must be able to develop a plan to enhance their economic independence within a 24 month period. Due to the time-limited nature of services associated with the HITE program, it is not intended to serve persons in need of long-term or permanent support services or rental assistance.",http://housingetc.org/the-housing-independence-through-employment-hite-program/,,active,,"Who is Eligible?

HIV+
High school diploma or GED
Eligible to work in the United States
Income must be at or below 50% of the Area Median Income (AMI): FY 2018 50% AMI $41,050 for single adult Annually
Must be able to identify realistic goals, achievable within a 24 month period, to achieve economic and housing independence.
Must engage in intensive case management and/or other HCS supportive services up to 4x/month
At least 24 months of one of the following within the last 5 years:
Full-time employment, or a combination of part-time employment hours equal to that of full-time employment;
Full-time student;
Part-time student with part or full-time employment;
Paid or unpaid volunteering or internships meeting full-time hours
Any combination of the above

For more information regarding the HITE Program, please contact Jordan Kemmer at (202) 667-7568",,,,
850826199765599,650479626662564,,"The Neediest Kid Program (TNK)",,"TNK’s premise is simple and profoundly effective.

By providing targeted support to a student in need rapidly and discreetly, we can enable that child to focus on school and commit to their own growth as a citizen of a community that is invested in them.

Each year, NCCF distributes over $1,000,000 in goods and services to students in need. These items include brand new coats, school uniforms, shoes, school supplies, bedding, grocery store gift cards, personal hygiene products, laptops, and medical, vision, and dental care. With your support, we can provide basic essentials and remove the barriers of poverty. Together, we can enable students to unlock their full potential and refocus on obtaining a quality education.",https://www.nccf-cares.org/neediest-kids/,jlemons@nccf-cares.org,active,,"Call or email for more information.",,,,
853929141214417,1169767322641878,,"Supportive Services for Veteran Families (SSVF)",,"The Supportive Services for Veteran Families (SSVF) program provides services to very low-income veterans who are homeless or face potential homelessness. Brochure is available online.

With the support of the U.S. Department of Veteran Affairs we provide short, intensive Case Management and Temporary Financial Assistance (TFA) to address a host of factors that affect the housing stability of veteran families (joblessness, limited income, disability, mental illness, credit/budget issues, etc.) and link veterans to the following services:

– housing counseling
– assistance with paying rental arrears
– security deposit/1st month’s rent
– moving expenses
– health care
– daily living
– personal financial planning
– transportation assistance
– fiduciary and payee services
– legal services
– child care",http://housingetc.org/veterans/,ssvfprogram@housingetc.org,active,,"– Must be a veteran who was not dishonorably discharged from the military
– Must reside in the HCS SSVF service area (DC, Prince George’s County, Montgomery County, Fairfax County, the City of Alexandria, and Arlington County)
– Must be at imminent risk of homelessness or currently homeless as defined by the VA
– Must meet income requirements for very low income households (see below):
– Must be a veteran who was not dishonorably discharged from the military
– Must reside in the HCS SSVF service area (DC, Prince George’s County, Montgomery County, Fairfax County, the City of Alexandria and Arlington County)
– Must be at imminent risk of homelessness or homeless as defined by the VA
– Must meet income requirements for very low income households (see below):",,,,
872527579879656,769307542856582,,"Produce Plus ",,"D.C farmers market where customers receiving any federal benefit (SNAP, WIC, TANF, SSI Disability, Medicaid, Medicare QMB) can get $10 to spend on produce up to twice a week. ",https://www.dcgreens.org/customers,produceplus@dcgreens.org,active,,,,,,
874630142674226,1126515358200105,,"Affordable Housing Initiative (AHI)",,"Crafted as a homelessness prevention tool to preserve and improve affordable housing opportunities for low- and no-income District residents, AHI uses a combination of direct representation, systemic reform and policy advocacy to meet client and community needs.  We represent tenant associations to enforce members’ rights and work with the District government to preserve existing affordable housing units, and promote policies and practices that respect the rights of low and no- income tenants. ",https://www.legalclinic.org/about/,,active,,"Call for assistance.",,,,
808097983123711,752311766026273,,"MetroHealth Food Bank ",,"The MetroHealth Food Bank offers food assistance once a week to eligible clients. We offer fresh organic produce (vegetables and fruits) and a variety of non-perishable items (for example, pasta, rice, canned goods, granola, cereal, beverages and, occasionally, personal hygiene products).",https://metrohealthdc.org/services/food-bank-nutrition/,,active,,"To access our Food Bank services, please come to our office during regular business hours, or contact Ellis Tullis by phone at 202-838-9283. You may also submit your contact information by completing a contact form for a callback to ask us about eligibility requirements and to schedule an intake interview here: https://metrohealthdc.org/contact/",,,,
811251791719847,1315578558618439,,"High Fidelity Wraparound Project",,"The High Fidelity Wraparound Project is community-based alternative services for District youth at risk for or returning from an out-of-home residential treatment center placement and for youth who have experienced multiple placements and/or psychiatric hospitalizations.",https://dbh.dc.gov/service/children-youth-and-family-services,,active,,"Call the Access Helpline at 1-888-793-4357 and talk with a mental health professional who will guide you through the process.",,,,
827423614142820,1077524447531259,,"Case Management (Medical Case Management) ",,,https://www.fmcsinc.org/our-services,,active,,"Call for more information.",,,,
830825158082806,1206510419155059,,"Representative Payee Program (RPP)",,"Department Phone Line: 202.386.7016
Bread for the City provides representative payee services to Washington, DC residents who need assistance in managing their personal financial affairs. The Representative Payee Program (RPP) provides payee services, under a contract with the DC Department of Behavioral Health (DBH), to consumers with chronic mental illness who are referred by a case manager of DBH or an affiliated Core Service Agency.

The Representative Payee Program helps DBH clients manage various types of income, including Social Security benefits (retirement or disability), Supplemental Security Income, and Civil Service Pensions.

Forms from our Representative Payee Program may be found in the Social Services Documents.

What is a Representative Payee?
A Representative Payee is an individual or an organization designated to receive disability benefits on a client’s behalf. The Representative Payee then helps the client to budget the money and disburses the funds to pay for current needs, including housing and utilities, food, medical expenses, personal care and clothing. The Representative Payee must keep records of how the client’s money is spent. This information is reported regularly to the Social Security Administration or to the Office of Personnel Management.

How does the Representative Payee Program work?
Clients enrolled in Bread for the City’s Representative Payee Program work with their mental health service providers and Bread for the City staff to make sure that all of their financial needs are met.

The client’s case manager at the DC Department of Behavioral Health or a DBH affiliated Core Service Agency makes an initial referral to Bread for the City for payee services. The client is enrolled at a start-up meeting with the case manager and a Representative Payee Program staff member during which we discuss how the services work.

After enrollment, Bread for the City applies to the Social Security Administration or Office of Personnel Management to become the client’s Representative Payee. The client and his or her mental health case manager meet regularly to set and review the client’s monthly budget and discuss any emergency spending requests. Bread for the City relies on the case manager to be in regular contact with the client and keep Bread for the City informed about changes in the client’s needs that might affect the budget or benefits.

Contacting the Representative Payee Program
The RPP can be reached by phone at 202.386.7016 – the Program Assistant is able to answer many questions about the status of client accounts and requests. The program assigns a RPP Coordinator to work with the clients and staff based on the DBH provider where the client is enrolled.",https://breadforthecity.org/social-services/,,active,,"Call the Department Phone Line",,,,
