id,name,service_id,location_id,service_at_location_id,weekday,valid_from,valid_to,dtstart,until,wkst,freq,interval,byday,byweekno,bymonthday,byyearday,description
131,"RAP Inc - Calvin Rolark - Mon - Fri",1099503418949118,1333682431246522,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
132,,852062736759123,,,,8:00AM,4:00PM,,,,,,,,
133,,1202618027693441,,,,8:30AM,6:30PM,,,,,,,,
134,"Adult Literary Resource Center",1173270438890110,,,Friday-Saturday,,,9:30AM,5:30PM,,,,"Friday,Saturday",,,,
135,"Bread for the City Clothing Program",870510285799257,,,Tuesday-Thursday,,,10:00AM,2:00PM,,,,,,,,
136,,970983517110031,,,,9:00AM,5:00PM,,,,,,,,
137,,803666590300951,,,,9:00AM,9:00PM,,,,,,,,
138,"UMC Primary Care - Walk-in",1135119642997578,,,Monday-Friday,,,8:00AM,12:00PM,,,,,,,,
139,"VWFRC - Mon-Thur",603580181050118,584215858451001,,Monday-Thursday,,,8:30AM,4:00PM,,,,,,,,
139,"VWFRC - Mon-Thur",781718626017793,584215858451001,,Monday-Thursday,,,8:30AM,4:00PM,,,,,,,,
139,"VWFRC - Mon-Thur",1207720606469506,584215858451001,,Monday-Thursday,,,8:30AM,4:00PM,,,,,,,,
140,,1156298037800579,,,,8:30AM,4:30PM,,,,,,,,
141,"Housing Counseling Services - Main Office - Monday, Tuesday, Thursday, Friday",603580181050118,1231381914283530,,9:00AM,,,5:00PM,,,,,,,,,
141,"Housing Counseling Services - Main Office - Monday, Tuesday, Thursday, Friday",594569394092610,1231381914283530,,9:00AM,,,5:00PM,,,,,,,,,
141,"Housing Counseling Services - Main Office - Monday, Tuesday, Thursday, Friday",853929141214417,1231381914283530,,9:00AM,,,5:00PM,,,,,,,,,
142,"N Street Village - Meals & Basic Needs - Weekends",1125987342546107,,,"Saturday - Sunday",,,9:00AM,4:00PM,,,,,,,,
143,,752192406551414,,,,9:00AM,4:00PM,,,,,,,,
144,"Food and Friends - Friday",748538600142879,,,Friday,,,8:00AM,2:00PM,,,,,,,,
144,"Food and Friends - Friday",905112130077089,,,Friday,,,8:00AM,2:00PM,,,,,,,,
144,"Food and Friends - Friday",1210844998367589,,,Friday,,,8:00AM,2:00PM,,,,,,,,
145,,,,,,9:30AM,5:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",771415038083007,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",778121485505827,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",927583086660595,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",935391639326831,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",1135119642997578,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",1222212212143407,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
146,"Mary's Center - Petworth Health Center - Medical - Tuesday, Thursday, Friday, Saturday",1330210073954058,1202618027693441,,"Tuesday, Thursday, Friday, Saturday",,,8:00AM,6:00PM,,,,,,,,
147,"Miriam's Kitchen - Afternoon Case Management Hours",631018985097612,,,"Monday - Friday",,,2:30PM,5:45PM,,,,,,,,
148,,,,,,10:00AM,4:00PM,,,,,,,,
149,"Everyone Home DC Shirley's Place Day Center - Tue",645639147901738,,,Tuesday,,,8:00AM,3:00PM,,,,,,,,
150,,1320760535782101,,,,8:30AM,5:00PM,,,,,,,,
151,,1269099704638669,,,,2:30PM,5:45PM,,,,,,,,
152,,648965877017429,,,,9:00AM,5:00PM,,,,,,,,
153,"Mary's Center - Petworth Health Center - WIC - Mon - Fri ",1210844998367589,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
154,,918553319355477,,,,10:00AM,2:00PM,,,,,,,,
155,,,,,,12:30PM,4:20PM,,,,,,,,
156,,,,,,2:00PM,4:00PM,,,,,,,,
157,,1091350492556485,,,,10:30AM,6:00PM,,,,,,,,
158,,1221541137308778,,,,7:45AM,5:45PM,,,,,,,,
159,,,,,,9:00AM,11:00AM,,,,,,,,
160,,877840974751997,,,,9:00AM,4:00PM,,,,,,,,
161,,,,,,8:00AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",643156433763559,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",605385202624201,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",739062573866794,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",991462076076973,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",1003036537750667,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
162,"Virginia Williams Family Resource Center - Mon - Thur",1107276468708862,584215858451001,,"Monday - Thursday",,,8:30AM,4:00PM,,,,,,,,
163,,,,,,10:00AM,6:00PM,,,,,,,,
164,,,,,,9:30AM,4:30PM,,,,,,,,
165,,910542962335929,,,,9:00AM,5:00PM,,,,,,,,
166,,645897759928377,,,,9:00AM,5:00PM,,,,,,,,
167,,803666590300951,,,,9:00AM,5:00PM,,,,,,,,
168,,890802848970199,,,,10:00AM,2:00PM,,,,,,,,
169,,944001764606866,,,,"24 Hours",,,,,,,,,
170,"Everyone Home DC Headquarters - Mornings",718763768520855,712658990764743,,Monday-Friday,,,9:00AM,1:00PM,,,,,,,,
170,"Everyone Home DC Headquarters - Mornings",848785574110592,712658990764743,,Monday-Friday,,,9:00AM,1:00PM,,,,,,,,
170,"Everyone Home DC Headquarters - Mornings",926618827303169,712658990764743,,Monday-Friday,,,9:00AM,1:00PM,,,,,,,,
170,"Everyone Home DC Headquarters - Mornings",960664065602895,712658990764743,,Monday-Friday,,,9:00AM,1:00PM,,,,,,,,
171,"Legal Aid Society of DC - DV/Family Law Intake",795647463619947,"1157647595052033,1264887939520326",,"Monday - Friday",,,8:30AM,3:30PM,,,,,,,,
172,"Children's National Hospital - 24 Hours",681568772199807,"908942274584388,804162820575251",,"Monday - Sunday",,,"24 Hours",,,,,,,,,
173,"Lutheran Church of the Reformation",1011096322447568,,,"Monday - Thursday",,,9:00AM,4:00PM,,,,,,,,
174,,967842377045809,,,,9:00AM,6:00PM,,,,,,,,
175,,,,,,9:00AM,5:00PM,,,,,,,,
176,"The Commons at Stanton Square - Emotional Wellness Hours - Mon- Wed, Fri",915604912347301,1068693490671334,,"Mon - Wed, Fri",,,9:00AM,6:00PM,,,,,,,,
177,"Martha's Table at the Maycroft - Market Hours",925876618282340,988814873768650,,"Monday - Friday",,,11:00AM,3:00PM,,,,,,,,
178,"DC Healthy Start",990059361209852,,,"Monday - Friday",,,8:15AM,4:45PM,,,,,,,,
179,,,,,,10:00AM,2:30PM,,,,,,,,
180,"Upper Marlboro Outpatient Center",585745505232672,815051886893035,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
181,,769953967292170,,,,8:00AM,4:30PM,,,,,,,,
182,,583377819980477,,,,9:30AM,5:00PM,,,,,,,,
183,,836560118683353,,,,6:00PM,8:00PM,,,,,,,,
184,"Bread for the City Health Care Wednesday",1038206932789964,,,Wednesday,,,8:30AM,7:00PM,,,,,,,,
185,,,,,,5:30PM,7:00PM,,,,,,,,
186,,1089626392255953,,,,8:15AM,3:15PM,,,,,,,,
187,"RAP Inc. - Calvin Rolark - Sat - Sun",631018985097612,1333682431246522,,"Saturday - Sunday",,,"24 hours",,,,,,,,,
187,"RAP Inc. - Calvin Rolark - Sat - Sun",1095497824033311,1333682431246522,,"Saturday - Sunday",,,"24 hours",,,,,,,,,
187,"RAP Inc. - Calvin Rolark - Sat - Sun",1099503418949118,1333682431246522,,"Saturday - Sunday",,,"24 hours",,,,,,,,,
188,,897641479895673,,,,,,,,,,,,,
189,"Marie Reed Health Center - Emotional Wellness Hours - Wednesday",915604912347301,810081831183407,,Wednesday,,,8:30AM,8:00PM,,,,,,,,
190,,,,,,10:00AM,2:00PM,,,,,,,,
191,,,,,,1:00PM,4:00PM,,,,,,,,
192,,861950181964621,,,,8:30AM,5:30PM,,,,,,,,
193,,,,,,3:00PM,6:00PM,,,,,,,,
194,,955494998117578,,,,7:00PM,9:00PM,,,,,,,,
195,,953875575104132,,,,8:30AM,3:30PM,,,,,,,,
196,,666585505385556,,,,8:00AM,8:00PM,,,,,,,,
197,"NLSP Intake Hours (Phone and In-person)",617717048691003,"819741028296646,759833313909140,826158382123021",,"Monday, Wednesday, Friday",,,10:00AM,3:00PM,,,,,,,,
197,"NLSP Intake Hours (Phone and In-person)",1245717986328193,"819741028296646,759833313909140,826158382123021",,"Monday, Wednesday, Friday",,,10:00AM,3:00PM,,,,,,,,
198,,,,,,10:30AM,3:00PM,,,,,,,,
199,,,,,,8:00AM,4:00PM,,,,,,,,
200,"Marthat's Table Headquarters - Main Hours - Saturday",753746449496571,636848661261240,,Saturday,,,8:00AM,4:00PM,,,,,,,,
200,"Marthat's Table Headquarters - Main Hours - Saturday",810458383121333,636848661261240,,Saturday,,,8:00AM,4:00PM,,,,,,,,
200,"Marthat's Table Headquarters - Main Hours - Saturday",905712024453663,636848661261240,,Saturday,,,8:00AM,4:00PM,,,,,,,,
200,"Marthat's Table Headquarters - Main Hours - Saturday",1208941632060908,636848661261240,,Saturday,,,8:00AM,4:00PM,,,,,,,,
201,"Mary's Center - Pharmacy",561831919465625,991046422392107,,"Monday - Friday",,,8:30AM,6:30PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",770730332028956,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",841673521697595,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",948838805132982,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",952194300736035,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1095497824033311,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1095945124402776,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1099208107604478,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1182835937166583,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1171107809657948,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1252999982476801,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
202,"LCDP - 15th St Mon-Tue & Thur - Fri",1281848063989826,1116757915659329,,"Mon - Tue & Thur - Fri",,,8:30AM,5:00PM,,,,,,,,
203,,1171401871170354,,,,8:30AM,4:30PM,,,,,,,,
204,"Adult Literacy Resource Center",1173270438890110,625420662664147,,"Monday - Thursday",,,9:30AM,9:00PM,,,,,,,,
205,,,,,,8:00AM,,,,,,,,,
206,,957027288949288,,,,9:00AM,12:00PM,,,,,,,,
207,"The Commons at Stanton Square - Emotional Wellness Hours - Thursday",915604912347301,1068693490671334,,Thursday,,,9:00AM,7:00PM,,,,,,,,
208,,,,,,6:00PM,8:00PM,,,,,,,,
209,,,,,,10:00AM,3:00PM,,,,,,,,
210,,,,,,9:30AM,11:30AM,,,,,,,,
211,"Everyone Home DC Shirley's Place Day Center - Mon, Wed, Thur, Fri",645639147901738,1255666996034353,,"Monday, Wednesday, Thursday, Friday",,,8:00AM,4:00PM,,,,,,,,
212,,"1239287635408868,765146043026123",,,,9:00AM,5:00PM,,,,,,,,
213,"Pathways to Housing",833463361083754,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
213,"Pathways to Housing",945829836126554,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
213,"Pathways to Housing",998910660786600,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
213,"Pathways to Housing",1003127511248132,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
213,"Pathways to Housing",1131528502132736,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
214,,,,,,6:00AM,2:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",570279198497703,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",567687090092713,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",615102245607234,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1054654881182092,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1073305429578122,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1049979809257514,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1149133594765984,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1171041183154896,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
215,"Mary's Center - Fort Totten - Behavioral Health Hours",1281873572081806,953875575104132,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
216,,1300354176059967,,,,7:00AM,10:00PM,,,,,,,,
217,"Sacred Heart Dinner Program",1308027877412141,634604766992517,,"Monday - Friday",,,4:00PM,6:00PM,,,,,,,,
218,,,,,,"Following church service",,,,,,,,,
219,,1118558741921381,,,,8:00AM,2:00PM,,,,,,,,
220,,"1136470398726733,827068480481455",,,,9:00AM,1:00PM,,,,,,,,
221,,,,,,5:30PM,6:30PM,,,,,,,,
222,,750119883782411,,,,11:00AM,2:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",778121485505827,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",891245636047663,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",953570402846759,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",1049005398980524,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",1134389546347902,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
223,"Elaine Ellis - DC - Tue & Thur",1225681361275050,1114551742239605,,"Tuesday & Thursday",,,9:30AM,7:00PM,,,,,,,,
224,,,,,,9:00AM,5:00PM,,,,,,,,
225,,1173183937901099,,,,8:00AM,6:00PM,,,,,,,,
226,,,,,,1:00PM,4:00PM,,,,,,,,
227,"Andromeda Transcultural Health",580060602461538,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
227,"Andromeda Transcultural Health",853599380702227,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
227,"Andromeda Transcultural Health",1107477274966494,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
227,"Andromeda Transcultural Health",1135119642997578,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
227,"Andromeda Transcultural Health",1229961680483259,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
227,"Andromeda Transcultural Health",1273614384596478,,,Monday-Friday,,,9:00AM,5:00PM,,,,,,,,
228,"Conway Health and Resource Center - Medical Hours - Mon, Tue, Thur, Fri",573712074661708,1279229683648851,,"Mon, Tue, Thur, Fri",,,8:30AM,5:00PM,,,,,,,,
228,"Conway Health and Resource Center - Medical Hours - Mon, Tue, Thur, Fri",1107196998383990,1279229683648851,,"Mon, Tue, Thur, Fri",,,8:30AM,5:00PM,,,,,,,,
229,,,,,,9:00AM,11:00AM,,,,,,,,
230,"Bread for the City Food Program Southeast Center - Mon-Thur",1193500689688597,,,"Monday-Thursday (Closes daily noon to 1pm)",,,8:30AM,5:00PM,,,,,,,,
231,"Allen Chapel AME Food Pantry & Clothing Closet",1011096322447568,,,Friday,,,8:30AM,12:30PM,,,,,,,,
232,"Father McKenna Center",1011096322447568,,,"Monday - Friday",,,7:00AM,1:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",778121485505827,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",891245636047663,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",953570402846759,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",1049005398980524,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",1134389546347902,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
233,"Elaine Ellis - DC - Fourth Saturday",1225681361275050,1114551742239605,,"Fourth Saturday",,,9:00AM,2:00PM,,,,,,,,
234,,898209455512951,,,,9:00AM,5:00PM,,,,,,,,
235,,1331394191570751,,,,6:00PM,9:00PM,,,,,,,,
236,,1191044209171136,,,,6:00AM,2:00PM,,,,,,,,
237,,1249100999590019,,,,10:00AM,6:00PM,,,,,,,,
238,,1141380228418615,,,,10:00AM,5:00PM,,,,,,,,
239,,1085137251641611,,,,9:00AM,5:00PM,,,,,,,,
240,"Friendship Heights Outpatient Center",585745505232672,950665445636496,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
241,"Welcome Center Drop-in Hours - Monday Afternoon",643156433763559,1260258325512587,,Monday,,,1:00PM,4:00PM,,,,,,,,
242,"Martha's Table Headquarters at the Commons - Early Learning Center Infant, Toddler & Preschool Program",667387929525624,636848661261240,,"Monday - Friday",,,6:30AM,6:00PM,,,,,,,,
243,,"987681737906027,572575030404839,1117640220112945,1091227224514735,587809760292730,1155644945880700",,,,"24 hours",,,,,,,,,
244,"24 Hour Mental Health Helpline",606430121530643,,,"Sunday - Saturday",,,"24 Hours",,,,,,,,,
244,"24 Hour Mental Health Helpline",765148434335618,,,"Sunday - Saturday",,,"24 Hours",,,,,,,,,
244,"24 Hour Mental Health Helpline",894487344015737,,,"Sunday - Saturday",,,"24 Hours",,,,,,,,,
244,"24 Hour Mental Health Helpline",1255828431025209,,,"Sunday - Saturday",,,"24 Hours",,,,,,,,,
245,,603618233221428,,,,9:00AM,5:00PM,,,,,,,,
246,,,,,,8:30AM,4:30PM,,,,,,,,
247,"Mary's Center - Adams Morgan DC - WIC Hours - Saturday",1210844998367589,1146850101014457,,Saturday,,,9:00AM,1:00PM,,,,,,,,
248,,979262089777285,,,,4:00PM,7:00PM,,,,,,,,
249,"Marie Reed Health Center - Medical Hours - Mon-Fri",573712074661708,810081831183407,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
249,"Marie Reed Health Center - Medical Hours - Mon-Fri",1107196998383990,810081831183407,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
250,"Northeastern Presbyterian Church - Food Pantry",1011096322447568,1243562110622958,,"Third Saturday",,,10:00AM,12:00PM,,,,,,,,
251,,1274248047601637,,,,7:00AM,2:00PM,,,,,,,,
252,,,,,,"24 hours",,,,,,,,,
253,"UPO Anacostia",790527027022440,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",782329565925103,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",828103015767690,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",824403148838289,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",823287765002075,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",925701018774057,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",957811011700764,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",944606179638640,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1097124274962034,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1131822692438420,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1115773035158894,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1222343403264201,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1234923855165980,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1272403811888637,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1274090737385222,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
253,"UPO Anacostia",1244177955657488,683981038233399,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
254,"N Street Village - Main Office Hours",643156433763559,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
254,"N Street Village - Main Office Hours",744532051423737,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
254,"N Street Village - Main Office Hours",912868472017219,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
254,"N Street Village - Main Office Hours",917340488183103,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
254,"N Street Village - Main Office Hours",1129022337432214,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
254,"N Street Village - Main Office Hours",1194872069892643,604721858303896,,"Monday - Thursday",,,8:00AM,4:30PM,,,,,,,,
255,,1170496916271417,,,,9:00AM,5:00PM,,,,,,,,
256,,"584764537637617,850977498591612",,,,,,,,,,,,,
257,"Nineteenth Baptist Food Pantry",1011096322447568,,,"Wednesday & Friday",,,9:00AM,12:00PM,,,,,,,,
258,,1173183937901099,,,,9:00AM,5:00PM,,,,,,,,
259,,,,,,6:00PM,8:00PM,,,,Wednesday,,,,
260,"Conway Health and Resource Center - Medical Hours - Saturday",573712074661708,1279229683648851,,Saturday,,,9:00AM,3:30PM,,,,,,,,
260,"Conway Health and Resource Center - Medical Hours - Saturday",1107196998383990,1279229683648851,,Saturday,,,9:00AM,3:30PM,,,,,,,,
261,,,,,,7:00AM,6:00PM,,,,,,,,
262,,1263123342132362,,,,9:00AM,5:30PM,,,,,,,,
263,,920110206749977,,,,8:30AM,5:30PM,,,,,,,,
264,,1249100999590019,,,,10:00AM,2:00PM,,,,,,,,
265,,,,,,9:00AM,5:00PM,,,,,,,,
266,,661085324813258,,,,10:00AM,6:00PM,,,,,,,,
267,,,,,,2:00PM,4:00PM,,,,,,,,
268,,601572087337202,,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",805290013325766,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",982207553498582,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",954742655318156,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",1146427923405605,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",1108394531508208,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",1102203467116873,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
269,"AARP Legal Counsel for the Elderly",1122765390786822,978433964868542,,Monday,,,9:00AM,5:00PM,,,,,,,,
270,"Welcome Center Drop-in Hours - Monday Morning",643156433763559,1260258325512587,,Monday,,,8:30AM,11:30AM,,,,,,,,
271,,1006643802398414,,,,6:00AM,2:00PM,,,,,,,,
272,,995317546520269,,,,9:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",570279198497703,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",567687090092713,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",615102245607234,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",1054654881182092,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",1073305429578122,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",1149133594765984,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",1171041183154896,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
273,"Mary's Center - Petworth Health Center - Behavioral Health ",1281873572081806,1202618027693441,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
274,,1141380228418615,,,,11:00AM,4:00PM,,,,,,,,
275,,,,,,10:30AM,2:30PM,,,,,,,,
276,,836560118683353,,,,10:00AM,2:00PM,,,,,,,,
277,"Sixth Presbyterian Church",1011096322447568,,,"2nd & 4th Wednesday",,,12:00PM,,,,,,,,,
278,,,,,,8:30AM,5:00PM,,,,,,,,
279,,1076247615804558,,,,9:00AM,9:00PM,,,,,,,,
280,,,,,,6:00AM,2:30PM,,,,,,,,
281,,,,,,12:00PM,,,,,,,,,
282,,802247163324047,,,,9:30AM,5:30PM,,,,,,,,
283,,1202618027693441,,,,8:30AM,4:30PM,,,,,,,,
284,,895829905770410,,,,10:00AM,5:00PM,,,,,,,,
285,"Brighter Day Ministries Food Pantry & Clothing Closet",1011096322447568,,,Wednesday-Thursday,,,11:00AM,2:00PM,,,,,,,,
286,,,,,,9:00AM,5:45PM,,,,,,,,
287,,1319844001361667,,,,9:00AM,5:00PM,,,,,,,,
